token	pos	chunk	NER	previous	following	capitals
adjusted	VBN	I-NP	O	seasonally	while	NC
while	IN	I-SBAR	O	adjusted	Canadians	NC
Canadians	NNPS	I-NP	MISC	while	reduced	C
reduced	VBN	I-VP	O	Canadians	their	NC
their	PRP$	I-NP	O	reduced	spending	NC
spending	NN	I-NP	O	their	abroad	NC
abroad	RB	I-ADVP	O	spending	by	NC
by	IN	I-PP	O	abroad	5.1	NC
5.1	CD	I-NP	O	by	percent	NC
percent	NN	I-NP	O	5.1	to	NC
to	TO	I-PP	O	percent	C$	NC
C$	$	I-NP	MISC	to	3.72	C
3.72	CD	I-NP	O	C$	billion	NC
billion	CD	I-NP	O	3.72	.	NC
.	.	O	O	billion	--	NC
--	:	I-NP	O	.	Reuters	NC
Reuters	NNP	I-NP	ORG	--	Ottawa	C
Ottawa	NNP	I-NP	ORG	Reuters	Burea	C
Burea	NNPS	I-NP	ORG	Ottawa	(	C
(	(	O	O	Burea	613	NC
613	CD	I-NP	O	(	)	NC
)	)	O	O	613	235-6745	NC
235-6745	CD	I-ADVP	O	)	Jordanian	NC
Jordanian	NNP	I-NP	MISC	235-6745	PM	C
PM	NNP	I-NP	O	Jordanian	Kabariti	C
Kabariti	NNP	I-NP	PER	PM	meets	C
meets	VBZ	I-VP	O	Kabariti	Arafat	NC
Arafat	NNP	I-NP	PER	meets	in	C
in	IN	I-PP	O	Arafat	West	NC
West	NNP	I-NP	LOC	in	Bank	C
Bank	NNP	I-NP	LOC	West	.	C
.	.	O	O	Bank	RAMALLAH	NC
RAMALLAH	NNP	I-NP	LOC	.	,	C
,	,	O	O	RAMALLAH	West	NC
West	NNP	I-NP	LOC	,	Bank	C
Bank	NNP	I-NP	LOC	West	1996-08-29	C
1996-08-29	CD	I-NP	O	Bank	Jordanian	NC
Jordanian	NNP	I-NP	MISC	1996-08-29	Prime	C
Prime	NNP	I-NP	O	Jordanian	Minister	C
Minister	NNP	I-NP	O	Prime	Abdul-Karim	C
Abdul-Karim	NNP	I-NP	PER	Minister	al-Kabariti	C
al-Kabariti	NN	I-NP	PER	Abdul-Karim	began	NC
began	VBD	I-VP	O	al-Kabariti	talks	NC
talks	NNS	I-NP	O	began	with	NC
with	IN	I-PP	O	talks	Palestinian	NC
Palestinian	JJ	I-NP	MISC	with	President	C
President	NNP	I-NP	O	Palestinian	Yasser	C
Yasser	NNP	I-NP	PER	President	Arafat	C
Arafat	NNP	I-NP	PER	Yasser	in	C
in	IN	I-PP	O	Arafat	the	NC
the	DT	I-NP	O	in	West	NC
West	NNP	I-NP	LOC	the	Bank	C
Bank	NNP	I-NP	LOC	West	on	C
on	IN	I-PP	O	Bank	Thursday	NC
Thursday	NNP	I-NP	O	on	on	C
on	IN	I-PP	O	Thursday	the	NC
the	DT	I-NP	O	on	stalled	NC
stalled	VBN	I-NP	O	the	Middle	NC
Middle	NNP	I-NP	LOC	stalled	East	C
East	NNP	I-NP	LOC	Middle	peace	C
peace	NN	I-NP	O	East	process	NC
process	NN	I-NP	O	peace	,	NC
,	,	O	O	process	officials	NC
officials	NNS	I-NP	O	,	said	NC
said	VBD	I-VP	O	officials	.	NC
.	.	O	O	said	Kabariti	NC
Kabariti	FW	I-NP	PER	.	flew	C
flew	VBD	I-VP	O	Kabariti	by	NC
by	IN	I-PP	O	flew	helicopter	NC
helicopter	NN	I-NP	O	by	to	NC
to	TO	I-PP	O	helicopter	Palestinian-ruled	NC
Palestinian-ruled	JJ	I-NP	MISC	to	Ramallah	C
Ramallah	NNP	I-NP	LOC	Palestinian-ruled	and	C
and	CC	O	O	Ramallah	after	NC
after	IN	I-SBAR	O	and	a	NC
a	DT	I-NP	O	after	brief	NC
brief	JJ	I-NP	O	a	arrival	NC
arrival	NN	I-NP	O	brief	ceremony	NC
ceremony	NN	I-NP	O	arrival	went	NC
went	VBD	I-VP	O	ceremony	into	NC
into	IN	I-PP	O	went	talks	NC
talks	NNS	I-NP	O	into	with	NC
with	IN	I-PP	O	talks	Arafat	NC
Arafat	NNP	I-NP	PER	with	.	C
.	.	O	O	Arafat	The	NC
The	DT	I-NP	O	.	prime	C
prime	JJ	I-NP	O	The	minister	NC
minister	NN	I-NP	O	prime	's	NC
's	POS	B-NP	O	minister	visit	NC
visit	NN	I-NP	O	's	,	NC
,	,	O	O	visit	his	NC
his	PRP$	I-NP	O	,	first	NC
first	JJ	I-NP	O	his	trip	NC
trip	NN	I-NP	O	first	outside	NC
outside	IN	I-PP	O	trip	the	NC
the	DT	I-NP	O	outside	country	NC
country	NN	I-NP	O	the	since	NC
since	IN	I-SBAR	O	country	Jordan	NC
Jordan	NNP	I-NP	LOC	since	was	C
was	VBD	I-VP	O	Jordan	shaken	NC
shaken	VBN	I-VP	O	was	by	NC
by	IN	I-PP	O	shaken	food	NC
food	NN	I-NP	O	by	riots	NC
riots	NNS	I-NP	O	food	earlier	NC
earlier	RBR	B-NP	O	riots	this	NC
this	DT	I-NP	O	earlier	month	NC
month	NN	I-NP	O	this	,	NC
,	,	O	O	month	came	NC
came	VBD	I-VP	O	,	against	NC
against	IN	I-PP	O	came	the	NC
the	DT	I-NP	O	against	backdrop	NC
backdrop	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	backdrop	a	NC
a	DT	I-NP	O	of	Palestinian	NC
Palestinian	JJ	I-NP	MISC	a	general	C
general	JJ	I-NP	O	Palestinian	strike	NC
strike	NN	I-NP	O	general	in	NC
in	IN	I-PP	O	strike	the	NC
the	DT	I-NP	O	in	West	NC
West	NNP	I-NP	LOC	the	Bank	C
Bank	NNP	I-NP	LOC	West	and	C
and	CC	O	O	Bank	Gaza	NC
Gaza	NNP	I-NP	LOC	and	.	C
.	.	O	O	Gaza	Arafat	NC
Arafat	NNP	I-NP	PER	.	called	C
called	VBD	I-VP	O	Arafat	the	NC
the	DT	I-NP	O	called	four-hour	NC
four-hour	JJ	I-NP	O	the	strike	NC
strike	NN	I-NP	O	four-hour	,	NC
,	,	O	O	strike	which	NC
which	WDT	I-NP	O	,	ended	NC
ended	VBD	I-VP	O	which	at	NC
at	IN	I-PP	O	ended	noon	NC
noon	NN	I-NP	O	at	(	NC
(	(	O	O	noon	0900	NC
0900	CD	I-NP	O	(	GMT	NC
GMT	NNP	O	MISC	0900	)	C
)	)	O	O	GMT	to	NC
to	TO	I-VP	O	)	protest	NC
protest	VB	I-VP	O	to	against	NC
against	IN	I-PP	O	protest	Israeli	NC
Israeli	JJ	I-NP	MISC	against	policy	C
policy	NN	I-NP	O	Israeli	on	NC
on	IN	I-PP	O	policy	settlements	NC
settlements	NNS	I-NP	O	on	and	NC
and	CC	O	O	settlements	Jerusalem	NC
Jerusalem	NNP	I-NP	LOC	and	.	C
.	.	O	O	Jerusalem	Jordan	NC
Jordan	NNP	I-NP	LOC	.	's	C
's	POS	B-NP	O	Jordan	official	NC
official	JJ	I-NP	O	's	state	NC
state	NN	I-NP	O	official	news	NC
news	NN	I-NP	O	state	agency	NC
agency	NN	I-NP	O	news	Petra	NC
Petra	NNP	I-NP	ORG	agency	said	C
said	VBD	I-VP	O	Petra	Kabariti	NC
Kabariti	NNP	I-NP	PER	said	would	C
would	MD	I-VP	O	Kabariti	hold	NC
hold	VB	I-VP	O	would	discussions	NC
discussions	NNS	I-NP	O	hold	""""	NC
""""	""""	O	O	discussions	on	NC
on	IN	I-PP	O	""""	the	NC
the	DT	I-NP	O	on	latest	NC
latest	JJS	I-NP	O	the	developments	NC
developments	NNS	I-NP	O	latest	in	NC
in	IN	I-PP	O	developments	the	NC
the	DT	I-NP	O	in	peace	NC
peace	NN	I-NP	O	the	process	NC
process	NN	I-NP	O	peace	and	NC
and	CC	O	O	process	bilateral	NC
bilateral	JJ	I-NP	O	and	cooperation	NC
cooperation	NN	I-NP	O	bilateral	""""	NC
""""	""""	O	O	cooperation	.	NC
.	.	O	O	""""	Iran	NC
Iran	NNP	I-NP	LOC	.	says	C
says	VBZ	I-VP	O	Iran	five	NC
five	CD	I-NP	O	says	spy	NC
spy	NN	I-NP	O	five	networks	NC
networks	NNS	I-NP	O	spy	destroyed	NC
destroyed	VBN	I-VP	O	networks	,	NC
,	,	O	O	destroyed	41	NC
41	CD	I-NP	O	,	held	NC
held	VBN	I-VP	O	41	.	NC
.	.	O	O	held	TEHRAN	NC
TEHRAN	NNP	I-NP	LOC	.	1996-08-29	C
1996-08-29	CD	I-NP	O	TEHRAN	Iranian	NC
Iranian	JJ	I-NP	MISC	1996-08-29	security	C
security	NN	I-NP	O	Iranian	forces	NC
forces	NNS	I-NP	O	security	have	NC
have	VB	I-VP	O	forces	broken	NC
broken	VBN	I-VP	O	have	up	NC
up	RP	I-PRT	O	broken	five	NC
five	CD	I-NP	O	up	espionage	NC
espionage	NN	I-NP	O	five	rings	NC
rings	NNS	I-NP	O	espionage	in	NC
in	IN	I-PP	O	rings	northwestern	NC
northwestern	JJ	I-NP	O	in	Iran	NC
Iran	NNP	I-NP	LOC	northwestern	and	C
and	CC	O	O	Iran	arrested	NC
arrested	VBN	I-VP	O	and	41	NC
41	CD	I-NP	O	arrested	people	NC
people	NNS	I-NP	O	41	on	NC
on	IN	I-PP	O	people	charges	NC
charges	NNS	I-NP	O	on	of	NC
of	IN	I-PP	O	charges	spying	NC
spying	VBG	I-NP	O	of	for	NC
for	IN	I-PP	O	spying	unnamed	NC
unnamed	JJ	I-NP	O	for	countries	NC
countries	NNS	I-NP	O	unnamed	,	NC
,	,	O	O	countries	a	NC
a	DT	I-NP	O	,	daily	NC
daily	JJ	I-NP	O	a	newspaper	NC
newspaper	NN	I-NP	O	daily	said	NC
said	VBD	I-VP	O	newspaper	on	NC
on	IN	I-PP	O	said	Thursday	NC
Thursday	NNP	I-NP	O	on	.	C
.	.	O	O	Thursday	Jomhuri	NC
Jomhuri	NNP	I-NP	ORG	.	Eslami	C
Eslami	NNP	I-NP	ORG	Jomhuri	quoted	C
quoted	VBD	I-VP	O	Eslami	the	NC
the	DT	I-NP	O	quoted	West	NC
West	NNP	I-NP	LOC	the	Azerbaijan	C
Azerbaijan	NNP	I-NP	LOC	West	province	C
province	NN	I-NP	O	Azerbaijan	security	NC
security	NN	I-NP	O	province	chief	NC
chief	NN	I-NP	O	security	as	NC
as	IN	I-PP	O	chief	saying	NC
saying	VBG	I-VP	O	as	those	NC
those	DT	I-NP	O	saying	held	NC
held	VBN	I-NP	O	those	confessed	NC
confessed	VBD	I-VP	O	held	to	NC
to	TO	I-PP	O	confessed	gathering	NC
gathering	VBG	I-VP	O	to	confidential	NC
confidential	JJ	I-NP	O	gathering	information	NC
information	NN	I-NP	O	confidential	,	NC
,	,	O	O	information	photographing	NC
photographing	VBG	I-VP	O	,	strategic	NC
strategic	JJ	I-NP	O	photographing	sites	NC
sites	NNS	I-NP	O	strategic	,	NC
,	,	O	O	sites	doing	NC
doing	VBG	I-VP	O	,	propaganda	NC
propaganda	NN	I-NP	O	doing	against	NC
against	IN	I-PP	O	propaganda	state	NC
state	NN	I-NP	O	against	officials	NC
officials	NNS	I-NP	O	state	and	NC
and	CC	O	O	officials	""""	NC
""""	""""	O	O	and	spreading	NC
spreading	VBG	I-VP	O	""""	pan-Turkism	NC
pan-Turkism	JJ	I-NP	MISC	spreading	""""	NC
""""	""""	O	O	pan-Turkism	.	NC
.	.	O	O	""""	It	NC
It	PRP	I-NP	O	.	was	C
was	VBD	I-VP	O	It	not	NC
not	RB	I-VP	O	was	clear	NC
clear	VB	I-VP	O	not	if	NC
if	IN	I-SBAR	O	clear	they	NC
they	PRP	I-NP	O	if	were	NC
were	VBD	I-VP	O	they	the	NC
the	DT	I-NP	O	were	same	NC
same	JJ	I-NP	O	the	five	NC
five	CD	I-NP	O	same	spy	NC
spy	NN	I-NP	O	five	rings	NC
rings	NNS	I-NP	O	spy	,	NC
,	,	O	O	rings	allegedly	NC
allegedly	RB	I-VP	O	,	led	NC
led	VBN	I-VP	O	allegedly	by	NC
by	IN	I-PP	O	led	Turkish	NC
Turkish	JJ	I-NP	MISC	by	diplomats	C
diplomats	NNS	I-NP	O	Turkish	,	NC
,	,	O	O	diplomats	that	NC
that	IN	I-SBAR	O	,	Iran	NC
Iran	NNP	I-NP	LOC	that	said	C
said	VBD	I-VP	O	Iran	in	NC
in	IN	I-PP	O	said	April	NC
April	NNP	I-NP	O	in	it	C
it	PRP	B-NP	O	April	had	NC
had	VBD	I-VP	O	it	broken	NC
broken	VBN	I-VP	O	had	up	NC
up	RP	I-PRT	O	broken	in	NC
in	IN	I-PP	O	up	the	NC
the	DT	I-NP	O	in	same	NC
same	JJ	I-NP	O	the	area	NC
area	NN	I-NP	O	same	,	NC
,	,	O	O	area	which	NC
which	WDT	I-NP	O	,	borders	NC
borders	VBZ	I-VP	O	which	Turkey	NC
Turkey	NNP	I-NP	LOC	borders	.	C
.	.	O	O	Turkey	The	NC
The	DT	I-NP	O	.	April	C
April	NNP	I-NP	O	The	arrests	C
arrests	NNS	I-NP	O	April	were	NC
were	VBD	I-VP	O	arrests	announced	NC
announced	VBN	I-VP	O	were	shortly	NC
shortly	RB	I-ADVP	O	announced	after	NC
after	IN	I-PP	O	shortly	a	NC
a	DT	I-NP	O	after	row	NC
row	NN	I-NP	O	a	in	NC
in	IN	I-PP	O	row	which	NC
which	WDT	I-NP	O	in	Tehran	NC
Tehran	NNP	B-NP	LOC	which	asked	C
asked	VBD	I-VP	O	Tehran	Ankara	NC
Ankara	NNP	I-NP	LOC	asked	to	C
to	TO	I-VP	O	Ankara	withdraw	NC
withdraw	VB	I-VP	O	to	four	NC
four	CD	I-NP	O	withdraw	Turkish	NC
Turkish	JJ	I-NP	MISC	four	diplomats	C
diplomats	NNS	I-NP	O	Turkish	accused	NC
accused	VBN	I-VP	O	diplomats	of	NC
of	IN	I-PP	O	accused	spying	NC
spying	VBG	I-VP	O	of	,	NC
,	,	O	O	spying	and	NC
and	CC	O	O	,	Turkey	NC
Turkey	NNP	I-NP	LOC	and	expelled	C
expelled	VBD	I-VP	O	Turkey	four	NC
four	CD	I-NP	O	expelled	Iranian	NC
Iranian	JJ	I-NP	MISC	four	diplomats	C
diplomats	NNS	I-NP	O	Iranian	for	NC
for	IN	I-PP	O	diplomats	their	NC
their	PRP$	I-NP	O	for	alleged	NC
alleged	VBN	I-NP	O	their	links	NC
links	NNS	I-NP	O	alleged	to	NC
to	TO	I-PP	O	links	killings	NC
killings	NNS	I-NP	O	to	of	NC
of	IN	I-PP	O	killings	Iranian	NC
Iranian	JJ	I-NP	MISC	of	exiles	C
exiles	NNS	I-NP	O	Iranian	.	NC
.	.	O	O	exiles	Ties	NC
Ties	NNPS	I-NP	O	.	between	C
between	IN	I-PP	O	Ties	the	NC
the	DT	I-NP	O	between	two	NC
two	CD	I-NP	O	the	neighbours	NC
neighbours	NNS	I-NP	O	two	,	NC
,	,	O	O	neighbours	strained	NC
strained	VBD	I-VP	O	,	also	NC
also	RB	I-ADVP	O	strained	over	NC
over	IN	I-PP	O	also	a	NC
a	DT	I-NP	O	over	military	NC
military	JJ	I-NP	O	a	accord	NC
accord	NN	I-NP	O	military	between	NC
between	IN	I-PP	O	accord	Turkey	NC
Turkey	NNP	I-NP	LOC	between	and	C
and	CC	I-NP	O	Turkey	Israel	NC
Israel	NNP	I-NP	LOC	and	which	C
which	WDT	B-NP	O	Israel	drew	NC
drew	VBD	I-VP	O	which	strong	NC
strong	JJ	I-NP	O	drew	Iranian	NC
Iranian	JJ	I-NP	MISC	strong	objections	C
objections	NNS	I-NP	O	Iranian	,	NC
,	,	O	O	objections	have	NC
have	VBP	I-VP	O	,	improved	NC
improved	VBN	I-VP	O	have	since	NC
since	IN	I-PP	O	improved	Islamist	NC
Islamist	NNP	I-NP	MISC	since	Necmettin	C
Necmettin	NNP	I-NP	PER	Islamist	Erbakan	C
Erbakan	NNP	I-NP	PER	Necmettin	took	C
took	VBD	I-VP	O	Erbakan	over	NC
over	RP	I-PRT	O	took	as	NC
as	IN	I-PP	O	over	Turkish	NC
Turkish	JJ	I-NP	MISC	as	prime	C
prime	JJ	I-NP	O	Turkish	minister	NC
minister	NN	I-NP	O	prime	in	NC
in	IN	I-PP	O	minister	June	NC
June	NNP	I-NP	O	in	.	C
.	.	O	O	June	The	NC
The	DT	I-NP	O	.	daily	C
daily	JJ	I-NP	O	The	Iran	NC
Iran	NNP	I-NP	LOC	daily	on	C
on	IN	I-PP	O	Iran	Thursday	NC
Thursday	NNP	I-NP	O	on	quoted	C
quoted	VBD	I-VP	O	Thursday	Intelligence	NC
Intelligence	NNP	I-NP	O	quoted	Minister	C
Minister	NNP	I-NP	O	Intelligence	Ali	C
Ali	NNP	I-NP	PER	Minister	Fallahiyan	C
Fallahiyan	NNP	I-NP	PER	Ali	as	C
as	IN	I-PP	O	Fallahiyan	saying	NC
saying	VBG	I-VP	O	as	agents	NC
agents	NNS	I-NP	O	saying	arrested	NC
arrested	VBN	I-VP	O	agents	137	NC
137	CD	I-NP	O	arrested	people	NC
people	NNS	I-NP	O	137	for	NC
for	IN	I-PP	O	people	allegedly	NC
allegedly	RB	I-ADVP	O	for	spying	NC
spying	VBG	I-VP	O	allegedly	for	NC
for	IN	I-PP	O	spying	Iraq	NC
Iraq	NNP	I-NP	LOC	for	,	C
,	,	O	O	Iraq	the	NC
the	DT	I-NP	O	,	United	NC
United	NNP	I-NP	LOC	the	States	C
States	NNP	I-NP	LOC	United	and	C
and	CC	O	O	States	other	NC
other	JJ	I-NP	O	and	unnamed	NC
unnamed	JJ	I-NP	O	other	countries	NC
countries	NNS	I-NP	O	unnamed	in	NC
in	IN	I-PP	O	countries	the	NC
the	DT	I-NP	O	in	Iranian	NC
Iranian	JJ	I-NP	MISC	the	year	C
year	NN	I-NP	O	Iranian	which	NC
which	WDT	B-NP	O	year	ended	NC
ended	VBD	I-VP	O	which	on	NC
on	IN	I-PP	O	ended	March	NC
March	NNP	I-NP	O	on	19	C
19	CD	I-NP	O	March	.	NC
.	.	O	O	19	Mideast	NC
Mideast	NNP	I-NP	LOC	.	Gulf	C
Gulf	NNP	I-NP	LOC	Mideast	oil	C
oil	NN	I-NP	O	Gulf	outlook	NC
outlook	NN	I-NP	O	oil	-	NC
-	:	O	O	outlook	India	NC
India	NNP	I-NP	LOC	-	holds	C
holds	VBZ	I-VP	O	India	the	NC
the	DT	I-NP	O	holds	key	NC
key	NN	I-NP	O	the	.	NC
.	.	O	O	key	DUBAI	NC
DUBAI	NNP	I-NP	LOC	.	1996-08-29	C
1996-08-29	CD	I-NP	O	DUBAI	India	NC
India	NNP	I-NP	LOC	1996-08-29	will	C
will	MD	I-VP	O	India	continue	NC
continue	VB	I-VP	O	will	to	NC
to	TO	I-VP	O	continue	hold	NC
hold	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	hold	key	NC
key	NN	I-NP	O	the	to	NC
to	TO	I-PP	O	key	the	NC
the	DT	I-NP	O	to	middle	NC
middle	NN	I-NP	O	the	distillates	NC
distillates	VBZ	I-VP	O	middle	product	NC
product	NN	I-NP	O	distillates	market	NC
market	NN	I-NP	O	product	in	NC
in	IN	I-PP	O	market	the	NC
the	DT	I-NP	O	in	Middle	NC
Middle	NNP	I-NP	LOC	the	East	C
East	NNP	I-NP	LOC	Middle	Gulf	C
Gulf	NNP	I-NP	LOC	East	in	C
in	IN	I-PP	O	Gulf	the	NC
the	DT	I-NP	O	in	short	NC
short	JJ	I-NP	O	the	term	NC
term	NN	I-NP	O	short	,	NC
,	,	O	O	term	traders	NC
traders	NNS	I-NP	O	,	in	NC
in	IN	I-PP	O	traders	the	NC
the	DT	I-NP	O	in	region	NC
region	NN	I-NP	O	the	said	NC
said	VBD	I-VP	O	region	on	NC
on	IN	I-PP	O	said	Thursday	NC
Thursday	NNP	I-NP	O	on	.	C
.	.	O	O	Thursday	They	NC
They	PRP	I-NP	O	.	said	C
said	VBD	I-VP	O	They	premiums	NC
premiums	NNS	I-NP	O	said	on	NC
on	IN	I-PP	O	premiums	high	NC
high	JJ	I-NP	O	on	quality	NC
quality	NN	I-NP	O	high	jet	NC
jet	NN	I-NP	O	quality	kerosene	NC
kerosene	NN	I-NP	O	jet	have	NC
have	VB	I-VP	O	kerosene	widened	NC
widened	VBN	I-VP	O	have	to	NC
to	TO	I-PP	O	widened	around	NC
around	IN	I-NP	O	to	$	NC
$	$	I-NP	O	around	1	NC
1	CD	I-NP	O	$	,	NC
,	,	O	O	1	and	NC
and	CC	O	O	,	are	NC
are	VBP	I-VP	O	and	likely	NC
likely	JJ	I-ADJP	O	are	to	NC
to	TO	I-VP	O	likely	remain	NC
remain	VB	I-VP	O	to	strong	NC
strong	JJ	I-ADJP	O	remain	in	NC
in	IN	I-PP	O	strong	the	NC
the	DT	I-NP	O	in	near	NC
near	JJ	I-NP	O	the	term	NC
term	NN	I-NP	O	near	.	NC
.	.	O	O	term	""""	NC
""""	""""	O	O	.	On	NC
On	IN	I-PP	O	""""	the	C
the	DT	I-NP	O	On	jet	NC
jet	NN	I-NP	O	the	kerosene	NC
kerosene	NN	I-NP	O	jet	side	NC
side	NN	I-NP	O	kerosene	we	NC
we	PRP	B-NP	O	side	must	NC
must	MD	I-VP	O	we	be	NC
be	VB	I-VP	O	must	cautious	NC
cautious	JJ	I-ADJP	O	be	about	NC
about	IN	I-PP	O	cautious	quality	NC
quality	NN	I-NP	O	about	.	NC
.	.	O	O	quality	Some	NC
Some	DT	I-NP	O	.	are	C
are	VBP	I-VP	O	Some	commanding	NC
commanding	JJ	I-NP	O	are	a	NC
a	DT	I-NP	O	commanding	very	NC
very	RB	I-NP	O	a	good	NC
good	JJ	I-NP	O	very	premium	NC
premium	NN	I-NP	O	good	of	NC
of	IN	I-PP	O	premium	95	NC
95	CD	I-NP	O	of	cents	NC
cents	NNS	I-NP	O	95	to	NC
to	TO	I-PP	O	cents	one	NC
one	CD	I-NP	O	to	dollar	NC
dollar	NN	I-NP	O	one	.	NC
.	.	O	O	dollar	It	NC
It	PRP	I-NP	O	.	's	C
's	VBZ	I-VP	O	It	been	NC
been	VBN	I-VP	O	's	99	NC
99	CD	I-NP	O	been	cents	NC
cents	NNS	I-NP	O	99	to	NC
to	TO	I-PP	O	cents	Korea	NC
Korea	NNP	I-NP	LOC	to	.	C
.	.	O	O	Korea	This	NC
This	DT	I-NP	O	.	will	C
will	MD	I-VP	O	This	stay	NC
stay	VB	I-VP	O	will	at	NC
at	IN	I-PP	O	stay	this	NC
this	DT	I-NP	O	at	sort	NC
sort	NN	I-NP	O	this	of	NC
of	IN	I-PP	O	sort	price	NC
price	NN	I-NP	O	of	premium	NC
premium	NN	I-NP	O	price	for	NC
for	IN	I-PP	O	premium	a	NC
a	DT	I-NP	O	for	while	NC
while	NN	I-NP	O	a	,	NC
,	,	O	O	while	""""	NC
""""	""""	O	O	,	one	NC
one	CD	I-NP	O	""""	said	NC
said	VBD	I-VP	O	one	.	NC
.	.	O	O	said	""""	NC
""""	""""	O	O	.	But	NC
But	CC	O	O	""""	for	C
for	IN	I-PP	O	But	normal	NC
normal	JJ	I-NP	O	for	jet	NC
jet	NN	I-NP	O	normal	the	NC
the	DT	B-NP	O	jet	weakened	NC
weakened	VBN	I-NP	O	the	demand	NC
demand	NN	I-NP	O	weakened	is	NC
is	VBZ	I-VP	O	demand	quite	NC
quite	RB	I-ADJP	O	is	noticeable	NC
noticeable	JJ	I-ADJP	O	quite	,	NC
,	,	O	O	noticeable	the	NC
the	DT	I-NP	O	,	premium	NC
premium	NN	I-NP	O	the	is	NC
is	VBZ	I-VP	O	premium	around	NC
around	RB	I-NP	O	is	45-50	NC
45-50	JJ	I-NP	O	around	cents	NC
cents	NNS	I-NP	O	45-50	.	NC
.	.	O	O	cents	The	NC
The	DT	I-NP	O	.	differential	C
differential	JJ	I-NP	O	The	is	NC
is	VBZ	I-VP	O	differential	not	NC
not	RB	O	O	is	normally	NC
normally	RB	I-ADVP	O	not	as	NC
as	RB	I-ADJP	O	normally	wide	NC
wide	JJ	I-ADJP	O	as	as	NC
as	IN	I-PP	O	wide	this	NC
this	DT	I-NP	O	as	,	NC
,	,	O	O	this	""""	NC
""""	""""	O	O	,	he	NC
he	PRP	I-NP	O	""""	added	NC
added	VBD	I-VP	O	he	.	NC
.	.	O	O	added	Another	NC
Another	DT	I-NP	O	.	put	C
put	NN	I-NP	O	Another	the	NC
the	DT	B-NP	O	put	premium	NC
premium	NN	I-NP	O	the	for	NC
for	IN	I-PP	O	premium	jet	NC
jet	NN	I-NP	O	for	kerosene	NC
kerosene	NN	I-NP	O	jet	at	NC
at	IN	I-PP	O	kerosene	between	NC
between	IN	I-NP	O	at	65	NC
65	CD	I-NP	O	between	and	NC
and	CC	I-NP	O	65	75	NC
75	CD	I-NP	O	and	cents	NC
cents	NNS	I-NP	O	75	.	NC
.	.	O	O	cents	One	NC
One	CD	I-NP	O	.	trader	C
trader	NN	I-NP	O	One	said	NC
said	VBD	I-VP	O	trader	despite	NC
despite	IN	I-PP	O	said	the	NC
the	DT	I-NP	O	despite	fact	NC
fact	NN	I-NP	O	the	that	NC
that	IN	I-SBAR	O	fact	some	NC
some	DT	I-NP	O	that	kerosene	NC
kerosene	NN	I-NP	O	some	was	NC
was	VBD	I-VP	O	kerosene	in	NC
in	IN	I-PP	O	was	storage	NC
storage	NN	I-NP	O	in	at	NC
at	IN	I-PP	O	storage	Dubai	NC
Dubai	NNP	I-NP	LOC	at	ports	C
ports	NNS	I-NP	O	Dubai	,	NC
,	,	O	O	ports	demand	NC
demand	NN	I-NP	O	,	looked	NC
looked	VBD	I-VP	O	demand	to	NC
to	TO	I-VP	O	looked	exceed	NC
exceed	VB	I-VP	O	to	supply	NC
supply	NN	I-NP	O	exceed	in	NC
in	IN	I-PP	O	supply	the	NC
the	DT	I-NP	O	in	near	NC
near	JJ	I-NP	O	the	term	NC
term	NN	I-NP	O	near	.	NC
.	.	O	O	term	Jet	NC
Jet	NNP	I-NP	O	.	kerosene	C
kerosene	NN	I-NP	O	Jet	was	NC
was	VBD	I-VP	O	kerosene	assessed	NC
assessed	VBN	I-VP	O	was	at	NC
at	IN	I-PP	O	assessed	$	NC
$	$	I-NP	O	at	27.40	NC
27.40	CD	I-NP	O	$	-	NC
-	:	I-NP	O	27.40	$	NC
$	$	I-NP	O	-	27.70	NC
27.70	CD	I-NP	O	$	a	NC
a	DT	B-NP	O	27.70	barrel	NC
barrel	NN	I-NP	O	a	fob	NC
fob	VBD	I-VP	O	barrel	Gulf	NC
Gulf	NNP	I-NP	LOC	fob	on	C
on	IN	I-PP	O	Gulf	Thursday	NC
Thursday	NNP	I-NP	O	on	,	C
,	,	O	O	Thursday	up	NC
up	RB	I-ADVP	O	,	from	NC
from	IN	I-PP	O	up	$	NC
$	$	I-NP	O	from	27.22	NC
27.22	CD	I-NP	O	$	last	NC
last	JJ	B-NP	O	27.22	week	NC
week	NN	I-NP	O	last	.	NC
.	.	O	O	week	Dealers	NC
Dealers	NNS	I-NP	O	.	expected	C
expected	VBD	I-VP	O	Dealers	premiums	NC
premiums	NNS	I-NP	O	expected	to	NC
to	TO	I-VP	O	premiums	stick	NC
stick	VB	I-VP	O	to	around	NC
around	RB	I-ADVP	O	stick	current	NC
current	JJ	I-NP	O	around	levels	NC
levels	NNS	I-NP	O	current	for	NC
for	IN	I-PP	O	levels	the	NC
the	DT	I-NP	O	for	next	NC
next	JJ	I-NP	O	the	two	NC
two	CD	I-NP	O	next	or	NC
or	CC	I-NP	O	two	three	NC
three	CD	I-NP	O	or	weeks	NC
weeks	NNS	I-NP	O	three	,	NC
,	,	O	O	weeks	before	NC
before	IN	I-SBAR	O	,	they	NC
they	PRP	I-NP	O	before	get	NC
get	VBP	I-VP	O	they	a	NC
a	DT	I-NP	O	get	boost	NC
