token	pos	chunk	NER	previous	following	capitals
rounds	NNS	I-NP	O	their	on	NC
on	IN	I-PP	O	rounds	the	NC
the	DT	I-NP	O	on	7,149	NC
7,149	CD	I-NP	O	the	yard	NC
yard	NN	I-NP	O	7,149	,	NC
,	,	O	O	yard	par	NC
par	NN	I-NP	O	,	70	NC
70	CD	I-NP	O	par	Firestone	NC
Firestone	NNP	I-NP	LOC	70	C.C	C
C.C	NNP	I-NP	LOC	Firestone	course	C
course	NN	I-NP	O	C.C	(	NC
(	(	O	O	course	players	NC
players	NNS	I-NP	O	(	U.S.	NC
U.S.	NNP	B-NP	LOC	players	unless	C
unless	IN	I-SBAR	O	U.S.	noted	NC
noted	VBN	I-VP	O	unless	)	NC
)	)	O	O	noted	:	NC
:	:	O	O	)	-	NC
-	:	O	O	:	5	NC
5	CD	I-NP	O	-	Paul	NC
Paul	NNP	I-NP	PER	5	Goydos	C
Goydos	NNPS	I-NP	PER	Paul	through	C
through	IN	I-PP	O	Goydos	2	NC
2	CD	I-NP	O	through	holes	NC
holes	NNS	I-NP	O	2	-	NC
-	:	O	O	holes	5	NC
5	CD	I-NP	O	-	Billy	NC
Billy	NNP	B-NP	PER	5	Mayfair	C
Mayfair	NNP	I-NP	PER	Billy	through	C
through	IN	I-PP	O	Mayfair	2	NC
2	CD	I-NP	O	through	-	NC
-	:	O	O	2	4	NC
4	CD	I-NP	O	-	Greg	NC
Greg	NNP	I-NP	PER	4	Norman	C
Norman	NNP	I-NP	PER	Greg	(	C
(	(	O	O	Norman	Australia	NC
Australia	NNP	I-NP	LOC	(	)	C
)	)	O	O	Australia	through	NC
through	IN	I-PP	O	)	8	NC
8	CD	I-NP	O	through	-	NC
-	:	O	O	8	4	NC
4	CD	I-NP	O	-	Hidemichi	NC
Hidemichi	NNP	I-NP	PER	4	Tanaka	C
Tanaka	NNP	I-NP	PER	Hidemichi	(	C
(	(	O	O	Tanaka	Japan	NC
Japan	NNP	I-NP	LOC	(	)	C
)	)	O	O	Japan	through	NC
through	IN	I-PP	O	)	3	NC
3	CD	I-NP	O	through	-	NC
-	:	O	O	3	3	NC
3	CD	I-NP	O	-	Steve	NC
Steve	NNP	I-NP	PER	3	Stricker	C
Stricker	NNP	I-NP	PER	Steve	through	C
through	IN	I-PP	O	Stricker	3	NC
3	CD	I-NP	O	through	-	NC
-	:	O	O	3	2	NC
2	CD	I-NP	O	-	Phil	NC
Phil	NNP	I-NP	PER	2	Mickelson	C
Mickelson	NNP	I-NP	PER	Phil	through	C
through	IN	I-PP	O	Mickelson	7	NC
7	CD	I-NP	O	through	-	NC
-	:	O	O	7	2	NC
2	CD	I-NP	O	-	Mark	NC
Mark	NNP	I-NP	PER	2	Brooks	C
Brooks	NNP	I-NP	PER	Mark	through	C
through	IN	I-PP	O	Brooks	3	NC
3	CD	I-NP	O	through	-	NC
-	:	O	O	3	1	NC
1	CD	I-NP	O	-	Hal	NC
Hal	NNP	I-NP	PER	1	Sutton	C
Sutton	NNP	I-NP	PER	Hal	through	C
through	IN	I-PP	O	Sutton	11	NC
11	CD	I-NP	O	through	-	NC
-	:	O	O	11	1	NC
1	CD	I-NP	O	-	John	NC
John	NNP	I-NP	PER	1	Cook	C
Cook	NNP	I-NP	PER	John	through	C
through	IN	I-PP	O	Cook	5	NC
5	CD	I-NP	O	through	-	NC
-	:	O	O	5	1	NC
1	CD	I-NP	O	-	Tim	NC
Tim	NNP	I-NP	PER	1	Herron	C
Herron	NNP	I-NP	PER	Tim	through	C
through	IN	I-PP	O	Herron	4	NC
4	CD	I-NP	O	through	-	NC
-	:	O	O	4	1	NC
1	CD	I-NP	O	-	Justin	NC
Justin	NNP	I-NP	PER	1	Leonard	C
Leonard	NNP	I-NP	PER	Justin	through	C
through	IN	I-PP	O	Leonard	3	NC
3	CD	I-NP	O	through	0	NC
0	CD	I-NP	O	3	Steve	NC
Steve	NNP	I-NP	PER	0	Jones	C
Jones	NNP	I-NP	PER	Steve	through	C
through	IN	I-PP	O	Jones	7	NC
7	CD	I-NP	O	through	0	NC
0	CD	I-NP	O	7	Nick	NC
Nick	NNP	I-NP	PER	0	Faldo	C
Faldo	NNP	I-NP	PER	Nick	(	C
(	(	O	O	Faldo	Britain	NC
Britain	NNP	I-NP	LOC	(	)	C
)	)	O	O	Britain	through	NC
through	IN	I-PP	O	)	5	NC
5	CD	I-NP	O	through	0	NC
0	CD	I-NP	O	5	Davis	NC
Davis	NNP	I-NP	PER	0	Love	C
Love	NNP	I-NP	PER	Davis	through	C
through	IN	I-PP	O	Love	5	NC
5	CD	I-NP	O	through	+1	NC
+1	NNP	I-NP	O	5	Fred	NC
Fred	NNP	I-NP	PER	+1	Couples	C
Couples	NNP	I-NP	PER	Fred	through	C
through	IN	I-PP	O	Couples	15	NC
15	CD	I-NP	O	through	+1	NC
+1	NNP	I-NP	O	15	Fred	NC
Fred	NNP	I-NP	PER	+1	Funk	C
Funk	NNP	I-NP	PER	Fred	through	C
through	IN	I-PP	O	Funk	9	NC
9	CD	I-NP	O	through	+1	NC
+1	NNP	I-NP	O	9	Scott	NC
Scott	NNP	I-NP	PER	+1	Hoch	C
Hoch	NNP	I-NP	PER	Scott	through	C
through	IN	I-PP	O	Hoch	9	NC
9	CD	I-NP	O	through	+1	NC
+1	NNP	I-NP	O	9	Ernie	NC
Ernie	NNP	I-NP	PER	+1	Els	C
Els	NNP	I-NP	PER	Ernie	(	C
(	(	O	O	Els	South	NC
South	NNP	I-NP	LOC	(	Africa	C
Africa	NNP	I-NP	LOC	South	)	C
)	)	O	O	Africa	through	NC
through	IN	I-PP	O	)	8	NC
8	CD	I-NP	O	through	+2	NC
+2	NNP	I-NP	O	8	D.A.	NC
D.A.	NNP	I-NP	PER	+2	Weibring	C
Weibring	NNP	I-NP	PER	D.A.	through	C
through	IN	I-PP	O	Weibring	12	NC
12	CD	I-NP	O	through	+2	NC
+2	NNP	I-NP	O	12	Clarence	NC
Clarence	NNP	I-NP	PER	+2	Rose	C
Rose	NNP	I-NP	PER	Clarence	through	C
through	IN	I-PP	O	Rose	9	NC
9	CD	I-NP	O	through	+2	NC
+2	CD	I-NP	O	9	Duffy	NC
Duffy	NNP	I-NP	PER	+2	Waldorf	C
Waldorf	NNP	I-NP	PER	Duffy	through	C
through	IN	I-PP	O	Waldorf	4	NC
4	CD	I-NP	O	through	+3	NC
+3	CD	I-NP	O	4	Jim	NC
Jim	NNP	I-NP	PER	+3	Furyk	C
Furyk	NNP	I-NP	PER	Jim	through	C
through	IN	I-PP	O	Furyk	16	NC
16	CD	I-NP	O	through	+3	NC
+3	CD	I-NP	O	16	Corey	NC
Corey	NNP	I-NP	PER	+3	Pavin	C
Pavin	NNP	I-NP	PER	Corey	through	C
through	IN	I-PP	O	Pavin	14	NC
14	CD	I-NP	O	through	+3	NC
+3	CD	I-NP	O	14	Craig	NC
Craig	NNP	I-NP	PER	+3	Stadler	C
Stadler	NNP	I-NP	PER	Craig	through	C
through	IN	I-PP	O	Stadler	14	NC
14	CD	I-NP	O	through	+3	NC
+3	CD	I-NP	O	14	Brad	NC
Brad	NNP	I-NP	PER	+3	Bryant	C
Bryant	NNP	I-NP	PER	Brad	through	C
through	IN	I-PP	O	Bryant	12	NC
12	CD	I-NP	O	through	+3	NC
+3	CD	I-NP	O	12	Tom	NC
Tom	NNP	I-NP	PER	+3	Lehman	C
Lehman	NNP	I-NP	PER	Tom	through	C
through	IN	I-PP	O	Lehman	11	NC
11	CD	I-NP	O	through	+3	NC
+3	CD	I-NP	O	11	Sven	NC
Sven	NNP	I-NP	PER	+3	Struver	C
Struver	NNP	I-NP	PER	Sven	(	C
(	(	O	O	Struver	Germany	NC
Germany	NNP	I-NP	LOC	(	)	C
)	)	O	O	Germany	through	NC
through	IN	I-PP	O	)	10	NC
10	CD	I-NP	O	through	+3	NC
+3	CD	I-NP	O	10	Alexander	NC
Alexander	NNP	I-NP	PER	+3	Cejka	C
Cejka	NNP	I-NP	PER	Alexander	(	C
(	(	O	O	Cejka	Germany	NC
Germany	NNP	I-NP	LOC	(	)	C
)	)	O	O	Germany	through	NC
through	IN	I-PP	O	)	10	NC
10	CD	I-NP	O	through	+3	NC
+3	CD	I-NP	O	10	Anders	NC
Anders	NNPS	I-NP	PER	+3	Forsbrand	C
Forsbrand	NNP	I-NP	PER	Anders	(	C
(	(	O	O	Forsbrand	Sweden	NC
Sweden	NNP	I-NP	LOC	(	)	C
)	)	O	O	Sweden	through	NC
through	IN	I-PP	O	)	5	NC
5	CD	I-NP	O	through	+4	NC
+4	NNP	I-NP	O	5	Willie	NC
Willie	NNP	I-NP	PER	+4	Wood	C
Wood	NNP	I-NP	PER	Willie	through	C
through	IN	I-PP	O	Wood	17	NC
17	CD	I-NP	O	through	+4	NC
+4	CD	I-NP	O	17	Costantino	NC
Costantino	NNP	I-NP	PER	+4	Rocca	C
Rocca	NNP	I-NP	PER	Costantino	(	C
(	(	O	O	Rocca	Italy	NC
Italy	NNP	I-NP	LOC	(	)	C
)	)	O	O	Italy	through	NC
through	IN	I-PP	O	)	15	NC
15	CD	I-NP	O	through	+4	NC
+4	NNP	I-NP	O	15	Stewart	NC
Stewart	NNP	I-NP	PER	+4	Ginn	C
Ginn	NNP	I-NP	PER	Stewart	(	C
(	(	O	O	Ginn	Australia	NC
Australia	NNP	I-NP	LOC	(	)	C
)	)	O	O	Australia	through	NC
through	IN	I-PP	O	)	13	NC
13	CD	I-NP	O	through	+5	NC
+5	NNP	I-NP	O	13	Wayne	NC
Wayne	NNP	I-NP	PER	+5	Westner	C
Westner	NNP	I-NP	PER	Wayne	(	C
(	(	O	O	Westner	South	NC
South	NNP	I-NP	LOC	(	Africa	C
Africa	NNP	I-NP	LOC	South	)	C
)	)	O	O	Africa	77	NC
77	CD	I-NP	O	)	68	NC
68	CD	I-NP	O	77	+5	NC
+5	CD	I-NP	O	68	Sigeki	NC
Sigeki	NNP	I-NP	PER	+5	Maruyama	C
Maruyama	NNP	I-NP	PER	Sigeki	(	C
(	(	O	O	Maruyama	Japan	NC
Japan	NNP	I-NP	LOC	(	)	C
)	)	O	O	Japan	through	NC
through	IN	I-PP	O	)	17	NC
17	CD	I-NP	O	through	+5	NC
+5	NNP	I-NP	O	17	Mark	NC
Mark	NNP	I-NP	PER	+5	O'Meara	C
O'Meara	NNP	I-NP	PER	Mark	through	C
through	IN	I-PP	O	O'Meara	15	NC
15	CD	I-NP	O	through	+5	NC
+5	NNP	I-NP	O	15	Loren	NC
Loren	NNP	I-NP	PER	+5	Roberts	C
Roberts	NNP	I-NP	PER	Loren	through	C
through	IN	I-PP	O	Roberts	9	NC
9	CD	I-NP	O	through	+6	NC
+6	NNP	I-NP	O	9	Scott	NC
Scott	NNP	I-NP	PER	+6	McCarron	C
McCarron	NNP	I-NP	PER	Scott	76	C
76	CD	I-NP	O	McCarron	70	NC
70	CD	I-NP	O	76	+7	NC
+7	NNP	I-NP	O	70	Satoshi	NC
Satoshi	NNP	I-NP	PER	+7	Higashi	C
Higashi	NNP	I-NP	PER	Satoshi	(	C
(	(	O	O	Higashi	Japan	NC
Japan	NNP	I-NP	LOC	(	)	C
)	)	O	O	Japan	through	NC
through	IN	I-PP	O	)	16	NC
16	CD	I-NP	O	through	+7	NC
+7	NNP	I-NP	O	16	Paul	NC
Paul	NNP	I-NP	PER	+7	Stankowski	C
Stankowski	NNP	I-NP	PER	Paul	through	C
through	IN	I-PP	O	Stankowski	15	NC
15	CD	I-NP	O	through	+8	NC
+8	NNP	I-NP	O	15	Craig	NC
Craig	NNP	I-NP	PER	+8	Parry	C
Parry	NNP	I-NP	PER	Craig	(	C
(	(	O	O	Parry	Australia	NC
Australia	NNP	I-NP	LOC	(	)	C
)	)	O	O	Australia	through	NC
through	IN	I-PP	O	)	13	NC
13	CD	I-NP	O	through	+9	NC
+9	NNP	I-NP	O	13	Tom	NC
Tom	NNP	I-NP	PER	+9	Watson	C
Watson	NNP	I-NP	PER	Tom	79	C
79	CD	I-NP	O	Watson	70	NC
70	CD	I-NP	O	79	+11	NC
+11	CD	I-NP	O	70	Seiki	NC
Seiki	NNP	I-NP	PER	+11	Okuda	C
Okuda	NNP	I-NP	PER	Seiki	(	C
(	(	O	O	Okuda	Japan	NC
Japan	NNP	I-NP	LOC	(	)	C
)	)	O	O	Japan	81	NC
81	CD	I-NP	O	)	70	NC
70	CD	I-NP	O	81	(	NC
(	(	O	O	70	through	NC
through	IN	I-PP	O	(	18	NC
18	CD	I-NP	O	through	)	NC
)	)	O	O	18	+11	NC
+11	CD	I-NP	O	)	Steve	NC
Steve	NNP	I-NP	PER	+11	Schneiter	C
Schneiter	NNP	I-NP	PER	Steve	77	C
77	CD	I-NP	O	Schneiter	74	NC
74	CD	B-NP	O	77	)	NC
)	)	O	O	74	through	NC
through	IN	I-PP	O	)	18	NC
18	CD	I-NP	O	through	)	NC
)	)	O	O	18	RUGBY	NC
RUGBY	NNP	I-NP	MISC	)	LEAGUE	C
LEAGUE	NNP	I-NP	MISC	RUGBY	-	C
-	:	O	O	LEAGUE	EUROPEAN	NC
EUROPEAN	JJ	I-NP	MISC	-	SUPER	C
SUPER	NN	I-NP	MISC	EUROPEAN	LEAGUE	C
LEAGUE	NNP	I-NP	MISC	SUPER	RESULTS	C
RESULTS	NNS	I-NP	O	LEAGUE	/	C
/	SYM	O	O	RESULTS	STANDINGS	NC
STANDINGS	NNS	I-NP	O	/	.	C
.	.	O	O	STANDINGS	LONDON	NC
LONDON	NNP	I-NP	LOC	.	1996-08-24	C
1996-08-24	CD	I-NP	O	LONDON	Results	NC
Results	NNS	I-NP	O	1996-08-24	of	C
of	IN	I-PP	O	Results	European	NC
European	NNP	I-NP	MISC	of	Super	C
Super	NNP	I-NP	MISC	European	League	C
League	NNP	I-NP	MISC	Super	rugby	C
rugby	JJ	I-NP	O	League	league	NC
league	NN	I-NP	O	rugby	matches	NC
matches	NNS	I-NP	O	league	on	NC
on	IN	I-PP	O	matches	Saturday	NC
Saturday	NNP	I-NP	O	on	:	C
:	:	O	O	Saturday	Paris	NC
Paris	NNP	I-NP	ORG	:	14	C
14	CD	I-NP	O	Paris	Bradford	NC
Bradford	NNP	I-NP	ORG	14	27	C
27	CD	I-NP	O	Bradford	Wigan	NC
Wigan	NN	I-NP	ORG	27	78	C
78	CD	I-NP	O	Wigan	Workington	NC
Workington	NNP	I-NP	ORG	78	4	C
4	CD	I-NP	O	Workington	Standings	NC
Standings	NNS	I-NP	O	4	(	C
(	(	O	O	Standings	tabulated	NC
tabulated	VBN	I-VP	O	(	under	NC
under	IN	I-PP	O	tabulated	played	NC
played	JJ	I-NP	O	under	,	NC
,	,	O	O	played	won	NC
won	VBD	I-VP	O	,	,	NC
,	,	B-VP	O	won	drawn	NC
drawn	VBN	I-VP	O	,	,	NC
,	,	O	O	drawn	lost	NC
lost	VBD	I-VP	O	,	,	NC
,	,	O	O	lost	points	NC
points	VBZ	I-VP	O	,	for	NC
for	IN	I-PP	O	points	,	NC
,	,	O	O	for	against	NC
against	RB	I-ADVP	O	,	,	NC
,	,	O	O	against	total	NC
total	JJ	I-NP	O	,	points	NC
points	NNS	I-NP	O	total	)	NC
)	)	O	O	points	:	NC
:	:	O	O	)	Wigan	NC
Wigan	NN	I-NP	ORG	:	22	C
22	CD	I-NP	O	Wigan	19	NC
19	CD	I-NP	O	22	1	NC
1	CD	I-NP	O	19	2	NC
2	CD	I-NP	O	1	902	NC
902	CD	I-NP	O	2	326	NC
326	CD	I-NP	O	902	39	NC
39	CD	I-NP	O	326	St	NC
St	NNP	I-NP	ORG	39	Helens	C
Helens	NNP	I-NP	ORG	St	21	C
21	CD	I-NP	O	Helens	19	NC
19	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	19	2	NC
2	CD	I-NP	O	0	884	NC
884	CD	I-NP	O	2	441	NC
441	CD	I-NP	O	884	38	NC
38	CD	I-NP	O	441	Bradford	NC
Bradford	NNP	I-NP	ORG	38	22	C
22	CD	I-NP	O	Bradford	17	NC
17	CD	I-NP	O	22	0	NC
0	CD	I-NP	O	17	5	NC
5	CD	I-NP	O	0	767	NC
767	CD	I-NP	O	5	409	NC
409	CD	I-NP	O	767	34	NC
34	CD	I-NP	O	409	Warrington	NC
Warrington	NN	I-NP	ORG	34	21	C
21	CD	I-NP	O	Warrington	12	NC
12	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	12	9	NC
9	CD	I-NP	O	0	555	NC
555	CD	I-NP	O	9	499	NC
499	CD	I-NP	O	555	24	NC
24	CD	I-NP	O	499	London	NC
London	NNP	I-NP	ORG	24	21	C
21	CD	I-NP	O	London	11	NC
11	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	11	9	NC
9	CD	I-NP	O	1	555	NC
555	CD	I-NP	O	9	462	NC
462	CD	I-NP	O	555	23	NC
23	CD	I-NP	O	462	Sheffield	NC
Sheffield	NNP	I-NP	ORG	23	21	C
21	CD	I-NP	O	Sheffield	10	NC
10	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	10	11	NC
11	CD	I-NP	O	0	574	NC
574	CD	I-NP	O	11	696	NC
696	CD	I-NP	O	574	20	NC
20	CD	I-NP	O	696	Halifax	NC
Halifax	NNP	I-NP	ORG	20	21	C
21	CD	I-NP	O	Halifax	9	NC
9	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	9	11	NC
11	CD	I-NP	O	1	603	NC
603	CD	I-NP	O	11	552	NC
552	CD	I-NP	O	603	19	NC
19	CD	I-NP	O	552	Castleford	NC
Castleford	NNP	I-NP	ORG	19	21	C
21	CD	I-NP	O	Castleford	9	NC
9	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	9	12	NC
12	CD	I-NP	O	0	548	NC
548	CD	I-NP	O	12	543	NC
543	CD	I-NP	O	548	18	NC
18	CD	I-NP	O	543	Oldham	NC
Oldham	NNP	I-NP	ORG	18	21	C
21	CD	I-NP	O	Oldham	8	NC
8	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	8	12	NC
12	CD	I-NP	O	1	439	NC
439	CD	I-NP	O	12	656	NC
656	CD	I-NP	O	439	17	NC
17	CD	I-NP	O	656	Leeds	NC
Leeds	NNS	I-NP	ORG	17	21	C
21	CD	I-NP	O	Leeds	6	NC
6	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	6	15	NC
15	CD	I-NP	O	0	531	NC
531	CD	I-NP	O	15	681	NC
681	CD	I-NP	O	531	12	NC
12	CD	I-NP	O	681	Paris	NC
Paris	NNP	I-NP	ORG	12	22	C
22	CD	I-NP	O	Paris	3	NC
3	CD	I-NP	O	22	1	NC
1	CD	I-NP	O	3	18	NC
18	CD	I-NP	O	1	398	NC
398	CD	I-NP	O	18	795	NC
795	CD	I-NP	O	398	7	NC
7	CD	I-NP	O	795	Workington	NC
Workington	NN	I-NP	ORG	7	22	C
22	CD	I-NP	O	Workington	2	NC
2	CD	I-NP	O	22	1	NC
1	CD	I-NP	O	2	19	NC
19	CD	I-NP	O	1	325	NC
325	CD	I-NP	O	19	1021	NC
1021	CD	I-NP	O	325	5	NC
5	CD	I-NP	O	1021	CRICKET	NC
CRICKET	NNP	I-NP	O	5	-	C
-	:	O	O	CRICKET	ESSEX	NC
ESSEX	NNP	I-NP	ORG	-	POISED	C
POISED	NNP	I-NP	O	ESSEX	TO	C
TO	TO	I-PP	O	POISED	STEP	C
STEP	NNP	I-NP	O	TO	UP	C
UP	RP	I-PRT	O	STEP	TITLE	C
TITLE	NNP	I-NP	O	UP	CHALLENGE	C
CHALLENGE	NNP	I-NP	O	TITLE	.	C
.	.	O	O	CHALLENGE	LONDON	NC
LONDON	NNP	I-NP	LOC	.	1996-08-24	C
1996-08-24	CD	I-NP	O	LONDON	Essex	NC
Essex	NNP	I-NP	ORG	1996-08-24	are	C
are	VBP	I-VP	O	Essex	set	NC
set	VBN	I-VP	O	are	to	NC
to	TO	I-VP	O	set	step	NC
step	VB	I-VP	O	to	up	NC
up	RP	I-PRT	O	step	their	NC
their	PRP$	I-NP	O	up	English	NC
English	JJ	I-NP	MISC	their	county	C
county	NN	I-NP	O	English	championship	NC
championship	NN	I-NP	O	county	challenge	NC
challenge	NN	I-NP	O	championship	with	NC
with	IN	I-PP	O	challenge	a	NC
a	DT	I-NP	O	with	fifth	NC
fifth	JJ	I-NP	O	a	consecutive	NC
consecutive	JJ	I-NP	O	fifth	victory	NC
victory	NN	I-NP	O	consecutive	after	NC
after	IN	I-PP	O	victory	new-ball	NC
new-ball	JJ	I-NP	O	after	pair	NC
pair	NN	I-NP	O	new-ball	Neil	NC
Neil	NNP	I-NP	PER	pair	Williams	C
Williams	NNP	I-NP	PER	Neil	and	C
and	CC	I-NP	O	Williams	Mark	NC
Mark	NNP	I-NP	PER	and	Ilott	C
Ilott	NNP	I-NP	PER	Mark	sent	C
sent	VBD	I-VP	O	Ilott	Gloucestershire	NC
Gloucestershire	NN	I-NP	ORG	sent	reeling	C
reeling	VBG	I-VP	O	Gloucestershire	on	NC
on	IN	I-PP	O	reeling	Saturday	NC
Saturday	NNP	I-NP	O	on	.	C
.	.	O	O	Saturday	Williams	NC
Williams	NNP	I-NP	PER	.	seized	C
seized	VBD	I-VP	O	Williams	two	NC
two	CD	I-NP	O	seized	wickets	NC
wickets	NNS	I-NP	O	two	in	NC
in	IN	I-PP	O	wickets	two	NC
two	CD	I-NP	O	in	deliveries	NC
deliveries	NNS	I-NP	O	two	and	NC
and	CC	O	O	deliveries	left-armer	NC
left-armer	JJ	I-NP	O	and	Ilott	NC
Ilott	NNP	I-NP	PER	left-armer	also	C
also	RB	I-ADVP	O	Ilott	captured	NC
captured	VBD	I-VP	O	also	two	NC
two	CD	I-NP	O	captured	as	NC
as	IN	I-SBAR	O	two	Gloucestershire	NC
Gloucestershire	NNP	I-NP	ORG	as	,	C
,	,	O	O	Gloucestershire	252	NC
252	CD	I-NP	O	,	behind	NC
behind	IN	I-PP	O	252	on	NC
on	IN	B-PP	O	behind	first	NC
first	JJ	I-NP	O	on	innings	NC
innings	NN	I-NP	O	first	,	NC
,	,	O	O	innings	slumped	NC
slumped	VBD	I-VP	O	,	to	NC
to	TO	I-PP	O	slumped	27	NC
27	CD	I-NP	O	to	for	NC
for	IN	I-PP	O	27	four	NC
four	CD	I-NP	O	for	at	NC
at	IN	I-PP	O	four	the	NC
the	DT	I-NP	O	at	close	NC
close	NN	I-NP	O	the	on	NC
on	IN	I-PP	O	close	the	NC
the	DT	I-NP	O	on	third	NC
third	JJ	I-NP	O	the	day	NC
day	NN	I-NP	O	third	of	NC
of	IN	I-PP	O	day	the	NC
the	DT	I-NP	O	of	four-day	NC
four-day	JJ	I-NP	O	the	game	NC
game	NN	I-NP	O	four-day	at	NC
at	IN	I-PP	O	game	Colchester	NC
Colchester	NNP	I-NP	LOC	at	.	C
.	.	O	O	Colchester	Essex	NC
Essex	NNP	I-NP	ORG	.	,	C
,	,	O	O	Essex	who	NC
who	WP	I-NP	O	,	started	NC
started	VBD	I-VP	O	who	the	NC
the	DT	I-NP	O	started	current	NC
current	JJ	I-NP	O	the	round	NC
round	NN	I-NP	O	current	of	NC
of	IN	I-PP	O	round	matches	NC
matches	NNS	I-NP	O	of	in	NC
in	IN	I-PP	O	matches	fifth	NC
fifth	JJ	I-NP	O	in	place	NC
place	NN	I-NP	O	fifth	20	NC
20	CD	I-NP	O	place	points	NC
points	NNS	I-NP	O	20	behind	NC
behind	IN	I-PP	O	points	leaders	NC
leaders	NNS	I-NP	O	behind	Derbyshire	NC
Derbyshire	NNP	B-NP	ORG	leaders	with	C
with	IN	I-PP	O	Derbyshire	a	NC
a	DT	I-NP	O	with	game	NC
game	NN	I-NP	O	a	in	NC
in	IN	I-PP	O	game	hand	NC
hand	NN	I-NP	O	in	,	NC
,	,	O	O	hand	could	NC
could	MD	I-VP	O	,	go	NC
go	VB	I-VP	O	could	top	NC
top	JJ	I-NP	O	go	if	NC
if	IN	I-SBAR	O	top	they	NC
they	PRP	I-NP	O	if	complete	NC
complete	JJ	I-NP	O	they	victory	NC
victory	NN	I-NP	O	complete	on	NC
on	IN	I-PP	O	victory	Monday	NC
Monday	NNP	I-NP	O	on	's	C
's	POS	B-NP	O	Monday	last	NC
last	JJ	I-NP	O	's	day	NC
day	NN	I-NP	O	last	and	NC
and	CC	O	O	day	other	NC
other	JJ	I-NP	O	and	results	NC
results	NNS	I-NP	O	other	favour	NC
favour	NN	I-NP	O	results	them	NC
them	PRP	I-NP	O	favour	.	NC
.	.	O	O	them	Williams	NC
Williams	NNP	I-NP	PER	.	thrust	C
thrust	VBD	I-VP	O	Williams	Essex	NC
Essex	NNP	I-NP	ORG	thrust	on	C
on	IN	I-PP	O	Essex	course	NC
course	NN	I-NP	O	on	for	NC
for	IN	I-PP	O	course	success	NC
success	NN	I-NP	O	for	by	NC
by	IN	I-PP	O	success	dispatching	NC
dispatching	VBG	I-VP	O	by	Matt	NC
Matt	NNP	I-NP	PER	dispatching	Windows	C
Windows	NNPS	I-NP	PER	Matt	and	C
and	CC	I-NP	O	Windows	Andrew	NC
Andrew	NNP	I-NP	PER	and	Symonds	C
Symonds	NNPS	I-NP	PER	Andrew	in	C
in	IN	I-PP	O	Symonds	his	NC
his	PRP$	I-NP	O	in	second	NC
second	JJ	I-NP	O	his	over	NC
over	IN	I-PP	O	second	,	NC
,	,	O	O	over	before	NC
before	IN	I-PP	O	,	Ilott	NC
Ilott	NNP	I-NP	PER	before	removed	C
removed	VBD	I-VP	O	Ilott	Dominic	NC
Dominic	NNP	I-NP	PER	removed	Hewson	C
Hewson	NNP	I-NP	PER	Dominic	and	C
and	CC	O	O	Hewson	Tim	NC
Tim	NNP	I-NP	PER	and	Hancock	C
Hancock	NNP	I-NP	PER	Tim	to	C
to	TO	I-VP	O	Hancock	reduce	NC
reduce	VB	I-VP	O	to	Gloucestershire	NC
Gloucestershire	NNP	I-NP	ORG	reduce	to	C
to	TO	I-PP	O	Gloucestershire	17	NC
17	CD	I-NP	O	to	for	NC
for	IN	I-PP	O	17	four	NC
four	CD	I-NP	O	for	at	NC
at	IN	I-PP	O	four	one	NC
one	CD	I-NP	O	at	stage	NC
stage	NN	I-NP	O	one	.	NC
.	.	O	O	stage	The	NC
The	DT	I-NP	O	.	visitors	C
visitors	NNS	I-NP	O	The	had	NC
had	VBD	I-VP	O	visitors	started	NC
started	VBN	I-VP	O	had	the	NC
the	DT	I-NP	O	started	day	NC
day	NN	I-NP	O	the	optimistically	NC
optimistically	RB	I-ADVP	O	day	by	NC
by	IN	I-PP	O	optimistically	sending	NC
sending	VBG	I-VP	O	by	back	NC
back	RB	I-ADVP	O	sending	former	NC
former	DT	I-NP	O	back	England	NC
England	NNP	I-NP	LOC	former	captain	C
captain	NN	I-NP	O	England	Graham	NC
Graham	NNP	I-NP	PER	captain	Gooch	C
Gooch	NNP	I-NP	PER	Graham	when	C
when	WRB	I-ADVP	O	Gooch	he	NC
he	PRP	I-NP	O	when	added	NC
added	VBD	I-VP	O	he	just	NC
just	RB	I-NP	O	added	six	NC
six	CD	I-NP	O	just	to	NC
to	TO	I-PP	O	six	his	NC
his	PRP$	I-NP	O	to	overnight	NC
overnight	JJ	I-NP	O	his	105	NC
105	CD	I-NP	O	overnight	,	NC
,	,	O	O	105	but	NC
but	CC	O	O	,	Essex	NC
Essex	NNP	I-NP	ORG	but	went	C
went	VBD	I-VP	O	Essex	on	NC
on	RP	I-PRT	O	went	to	NC
to	TO	I-VP	O	on	make	NC
make	VB	I-VP	O	to	532	NC
532	CD	I-NP	O	make	for	NC
for	IN	I-PP	O	532	eight	NC
eight	CD	I-NP	O	for	before	NC
before	IN	I-PP	O	eight	declaring	NC
declaring	VBG	I-VP	O	before	.	NC
