token	pos	chunk	NER	previous	following	capitals
5	CD	I-NP	O	2	560	NC
560	CD	I-NP	O	5	317	NC
317	CD	I-NP	O	560	30	NC
30	CD	B-NP	O	317	Sydney	NC
Sydney	NNP	I-NP	ORG	30	City	C
City	NNP	I-NP	ORG	Sydney	20	C
20	CD	I-NP	O	City	14	NC
14	CD	I-NP	O	20	1	NC
1	CD	I-NP	O	14	5	NC
5	CD	I-NP	O	1	487	NC
487	CD	I-NP	O	5	293	NC
293	CD	I-NP	O	487	29	NC
29	CD	I-NP	O	293	Cronulla	NC
Cronulla	NNP	I-NP	ORG	29	20	C
20	CD	I-NP	O	Cronulla	12	NC
12	CD	I-NP	O	20	2	NC
2	CD	I-NP	O	12	6	NC
6	CD	I-NP	O	2	359	NC
359	CD	I-NP	O	6	258	NC
258	CD	I-NP	O	359	26	NC
26	CD	B-NP	O	258	Canberra	NC
Canberra	NNP	I-NP	ORG	26	21	C
21	CD	I-NP	O	Canberra	12	NC
12	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	12	8	NC
8	CD	I-NP	O	1	502	NC
502	CD	I-NP	O	8	374	NC
374	CD	I-NP	O	502	25	NC
25	CD	I-NP	O	374	St	NC
St	NNP	I-NP	ORG	25	George	C
George	NNP	I-NP	ORG	St	21	C
21	CD	I-NP	O	George	12	NC
12	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	12	8	NC
8	CD	I-NP	O	1	421	NC
421	CD	I-NP	O	8	344	NC
344	CD	I-NP	O	421	25	NC
25	CD	I-NP	O	344	Newcastle	NC
Newcastle	NNP	I-NP	ORG	25	21	C
21	CD	I-NP	O	Newcastle	11	NC
11	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	11	9	NC
9	CD	I-NP	O	1	416	NC
416	CD	I-NP	O	9	366	NC
366	CD	I-NP	O	416	23	NC
23	CD	I-NP	O	366	Western	NC
Western	NNP	I-NP	ORG	23	Suburbs	C
Suburbs	NNP	I-NP	ORG	Western	21	C
21	CD	I-NP	O	Suburbs	11	NC
11	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	11	9	NC
9	CD	I-NP	O	1	382	NC
382	CD	I-ADVP	O	9	426	NC
426	CD	I-NP	O	382	23	NC
23	CD	I-NP	O	426	Auckland	NC
Auckland	IN	I-PP	ORG	23	21	C
21	CD	I-NP	O	Auckland	11	NC
11	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	11	10	NC
10	CD	I-NP	O	0	406	NC
406	CD	I-NP	O	10	389	NC
389	CD	I-NP	O	406	22	NC
22	CD	I-NP	O	389	Sydney	NC
Sydney	NNP	I-NP	ORG	22	Tigers	C
Tigers	NNP	I-NP	ORG	Sydney	21	C
21	CD	I-NP	O	Tigers	11	NC
11	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	11	10	NC
10	CD	I-NP	O	0	309	NC
309	CD	I-NP	O	10	435	NC
435	CD	I-NP	O	309	22	NC
22	CD	I-NP	O	435	Parramatta	NC
Parramatta	NNS	I-NP	ORG	22	21	C
21	CD	I-NP	O	Parramatta	10	NC
10	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	10	10	NC
10	CD	I-NP	O	1	388	NC
388	CD	I-NP	O	10	391	NC
391	CD	I-NP	O	388	21	NC
21	CD	I-NP	O	391	Sydney	NC
Sydney	NNP	I-NP	ORG	21	Bulldogs	C
Bulldogs	NNP	I-NP	ORG	Sydney	21	C
21	CD	I-NP	O	Bulldogs	10	NC
10	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	10	11	NC
11	CD	I-NP	O	0	325	NC
325	CD	I-NP	O	11	356	NC
356	CD	I-NP	O	325	20	NC
20	CD	I-NP	O	356	Illawarra	NC
Illawarra	NNP	I-NP	ORG	20	21	C
21	CD	I-NP	O	Illawarra	8	NC
8	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	8	13	NC
13	CD	I-NP	O	0	395	NC
395	CD	I-NP	O	13	432	NC
432	CD	I-NP	O	395	16	NC
16	CD	I-NP	O	432	Western	NC
Western	NNP	I-NP	ORG	16	Reds	C
Reds	NNP	I-NP	ORG	Western	21	C
21	CD	I-NP	O	Reds	6	NC
6	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	6	14	NC
14	CD	I-NP	O	1	297	NC
297	CD	I-NP	O	14	398	NC
398	CD	I-NP	O	297	13	NC
13	CD	I-NP	O	398	Penrith	NC
Penrith	NNS	I-NP	ORG	13	21	C
21	CD	I-NP	O	Penrith	6	NC
6	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	6	14	NC
14	CD	I-NP	O	1	339	NC
339	CD	I-NP	O	14	448	NC
448	CD	I-NP	O	339	13	NC
13	CD	I-NP	O	448	North	NC
North	NNP	I-NP	ORG	13	Queensland	C
Queensland	NNP	I-NP	ORG	North	21	C
21	CD	I-NP	O	Queensland	6	NC
6	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	6	15	NC
15	CD	I-NP	O	0	266	NC
266	CD	I-NP	O	15	593	NC
593	CD	I-NP	O	266	12	NC
12	CD	I-NP	O	593	Gold	NC
Gold	NNP	I-NP	ORG	12	Coast	C
Coast	NNP	I-NP	ORG	Gold	21	C
21	CD	I-NP	O	Coast	5	NC
5	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	5	15	NC
15	CD	I-NP	O	1	351	NC
351	CD	I-NP	O	15	483	NC
483	CD	I-NP	O	351	11	NC
11	CD	I-NP	O	483	South	NC
South	NNP	I-NP	ORG	11	Sydney	C
Sydney	NNP	I-NP	ORG	South	21	C
21	CD	I-NP	O	Sydney	5	NC
5	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	5	15	NC
15	CD	I-NP	O	1	304	NC
304	CD	I-NP	O	15	586	NC
586	CD	I-NP	O	304	11	NC
11	CD	I-NP	O	586	South	NC
South	NNP	I-NP	ORG	11	Queensland	C
Queensland	NNP	I-NP	ORG	South	21	C
21	CD	I-NP	O	Queensland	4	NC
4	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	4	17	NC
17	CD	I-NP	O	0	210	NC
210	CD	I-NP	O	17	460	NC
460	CD	I-NP	O	210	8	NC
8	CD	I-NP	O	460	BADMINTON	NC
BADMINTON	NNP	I-NP	O	8	-	C
-	:	O	O	BADMINTON	MALAYSIAN	NC
MALAYSIAN	NNP	I-NP	MISC	-	OPEN	C
OPEN	NNP	O	MISC	MALAYSIAN	RESULTS	C
RESULTS	NNS	I-NP	O	OPEN	.	C
.	.	O	O	RESULTS	KUALA	NC
KUALA	NNP	I-NP	LOC	.	LUMPUR	C
LUMPUR	NNP	I-NP	LOC	KUALA	1996-08-25	C
1996-08-25	CD	I-NP	O	LUMPUR	Results	NC
Results	NNS	I-NP	O	1996-08-25	of	C
of	IN	I-PP	O	Results	finals	NC
finals	NNS	I-NP	O	of	in	NC
in	IN	I-PP	O	finals	the	NC
the	DT	I-NP	O	in	Malaysian	NC
Malaysian	JJ	I-NP	MISC	the	Open	C
Open	NNP	I-NP	MISC	Malaysian	badminton	C
badminton	NN	I-NP	O	Open	tournament	NC
tournament	NN	I-NP	O	badminton	on	NC
on	IN	I-PP	O	tournament	Sunday	NC
Sunday	NNP	I-NP	O	on	(	C
(	(	O	O	Sunday	prefix	NC
prefix	JJ	I-NP	O	(	numbers	NC
numbers	NNS	I-NP	O	prefix	denote	NC
denote	VB	I-VP	O	numbers	seedings	NC
seedings	NNS	I-NP	O	denote	)	NC
)	)	O	O	seedings	:	NC
:	:	O	O	)	Men	NC
Men	NN	I-NP	O	:	's	C
's	POS	B-NP	O	Men	singles	NC
singles	NNS	I-NP	O	's	2	NC
2	CD	I-NP	O	singles	-	NC
-	:	I-NP	O	2	Ong	NC
Ong	NNP	I-NP	PER	-	Ewe	C
Ewe	NNP	I-NP	PER	Ong	Hock	C
Hock	NNP	I-NP	PER	Ewe	(	C
(	(	O	O	Hock	Malaysia	NC
Malaysia	NNP	I-NP	LOC	(	)	C
)	)	O	O	Malaysia	beat	NC
beat	VB	I-VP	O	)	Indra	NC
Indra	NNP	I-NP	PER	beat	Wijaya	C
Wijaya	NNP	I-NP	PER	Indra	(	C
(	(	O	O	Wijaya	Indonesia	NC
Indonesia	NNP	O	LOC	(	)	C
)	)	O	O	Indonesia	1-15	NC
1-15	NN	I-ADVP	O	)	15-1	NC
15-1	CD	I-NP	O	1-15	15-7	NC
15-7	CD	I-ADVP	O	15-1	Women	NC
Women	NNS	I-NP	O	15-7	's	C
's	POS	B-NP	O	Women	singles	NC
singles	NNS	I-NP	O	's	2	NC
2	CD	I-NP	O	singles	-	NC
-	:	I-NP	O	2	Zhang	NC
Zhang	NNP	I-NP	PER	-	Ning	C
Ning	NNP	I-NP	PER	Zhang	(	C
(	(	O	O	Ning	China	NC
China	NNP	I-NP	LOC	(	)	C
)	)	O	O	China	beat	NC
beat	VB	I-VP	O	)	1	NC
1	CD	I-NP	O	beat	-	NC
-	:	I-NP	O	1	Wang	NC
Wang	NNP	I-NP	PER	-	Chen	C
Chen	NNP	I-NP	PER	Wang	(	C
(	(	O	O	Chen	China	NC
China	NNP	I-NP	LOC	(	)	C
)	)	O	O	China	11-7	NC
11-7	CD	I-ADVP	O	)	11-8	NC
11-8	CD	I-NP	O	11-7	Women	NC
Women	NNS	I-NP	O	11-8	's	C
's	POS	I-NP	O	Women	doubles	NC
doubles	VBZ	I-VP	O	's	3/4	NC
3/4	CD	I-NP	O	doubles	-	NC
-	:	I-NP	O	3/4	Marlene	NC
Marlene	NNP	I-NP	PER	-	Thomsen	C
Thomsen	NNP	I-NP	PER	Marlene	/	C
/	SYM	O	O	Thomsen	Lisbet	NC
Lisbet	NNP	I-NP	PER	/	Stuer-Lauridsen	C
Stuer-Lauridsen	NNP	I-NP	PER	Lisbet	(	C
(	(	O	O	Stuer-Lauridsen	Denmark	NC
Denmark	NNP	I-NP	LOC	(	)	C
)	)	O	O	Denmark	beat	NC
beat	VB	I-VP	O	)	3/4	NC
3/4	CD	I-NP	O	beat	-	NC
-	:	I-NP	O	3/4	Qiang	NC
Qiang	NNP	I-NP	PER	-	Hong	C
Hong	NNP	I-NP	PER	Qiang	/	C
/	SYM	O	O	Hong	Liu	NC
Liu	NNP	I-NP	PER	/	Lu	C
Lu	NNP	I-NP	PER	Liu	(	C
(	(	O	O	Lu	China	NC
China	NNP	I-NP	LOC	(	)	C
)	)	O	O	China	10-15	NC
10-15	CD	I-NP	O	)	17-14	NC
17-14	CD	I-NP	O	10-15	17-16	NC
17-16	CD	I-NP	O	17-14	Men	NC
Men	NN	I-NP	O	17-16	's	C
's	POS	I-NP	O	Men	doubles	NC
doubles	VBZ	I-VP	O	's	1	NC
1	CD	I-NP	O	doubles	-	NC
-	:	I-NP	O	1	Yap	NC
Yap	NNP	I-NP	PER	-	Kim	C
Kim	NNP	I-NP	PER	Yap	Hock	C
Hock	NNP	I-NP	PER	Kim	/	C
/	SYM	O	O	Hock	Cheah	NC
Cheah	NNP	I-NP	PER	/	Soon	C
Soon	RB	I-ADVP	PER	Cheah	Kit	C
Kit	NNP	I-NP	PER	Soon	(	C
(	(	O	O	Kit	Malaysia	NC
Malaysia	NNP	I-NP	LOC	(	)	C
)	)	O	O	Malaysia	beat	NC
beat	VB	I-VP	O	)	Lee	NC
Lee	NNP	I-NP	PER	beat	Wan	C
Wan	NNP	I-NP	PER	Lee	Wah	C
Wah	NNP	I-NP	PER	Wan	/	C
/	SYM	O	O	Wah	Chong	NC
Chong	NNS	I-NP	PER	/	Tan	C
Tan	NNP	I-NP	PER	Chong	Fook	C
Fook	NNP	I-NP	PER	Tan	(	C
(	(	O	O	Fook	Malaysia	NC
Malaysia	NNP	I-NP	LOC	(	)	C
)	)	O	O	Malaysia	15-5	NC
15-5	CD	I-NP	O	)	15-3	NC
15-3	CD	I-NP	O	15-5	BASEBALL	NC
BASEBALL	NNP	I-NP	O	15-3	-	C
-	:	O	O	BASEBALL	RESULTS	NC
RESULTS	NNS	I-NP	O	-	OF	C
OF	IN	I-PP	O	RESULTS	S.	C
S.	NNP	I-NP	MISC	OF	KOREAN	C
KOREAN	JJ	I-NP	MISC	S.	PRO-BASEBALL	C
PRO-BASEBALL	NN	I-NP	O	KOREAN	GAMES	C
GAMES	VBZ	I-VP	O	PRO-BASEBALL	.	C
.	.	O	O	GAMES	SEOUL	NC
SEOUL	VB	I-VP	LOC	.	1996-08-25	C
1996-08-25	CD	I-NP	O	SEOUL	Results	NC
Results	NNS	I-NP	O	1996-08-25	of	C
of	IN	I-PP	O	Results	South	NC
South	JJ	I-NP	MISC	of	Korean	C
Korean	JJ	I-NP	MISC	South	pro-baseball	C
pro-baseball	JJ	I-NP	O	Korean	games	NC
games	NNS	I-NP	O	pro-baseball	played	NC
played	VBN	I-VP	O	games	on	NC
on	IN	I-PP	O	played	Saturday	NC
Saturday	NNP	I-NP	O	on	.	C
.	.	O	O	Saturday	Haitai	NC
Haitai	NNP	I-NP	ORG	.	10	C
10	CD	I-NP	O	Haitai	Hanwha	NC
Hanwha	NNP	I-NP	ORG	10	4	C
4	CD	I-NP	O	Hanwha	Hyundai	NC
Hyundai	NNP	I-NP	ORG	4	5	C
5	CD	I-NP	O	Hyundai	Samsung	NC
Samsung	NNP	I-NP	ORG	5	4	C
4	CD	I-NP	O	Samsung	Ssangbangwool	NC
Ssangbangwool	NN	I-NP	ORG	4	4	C
4	CD	I-NP	O	Ssangbangwool	LG	NC
LG	NNP	I-NP	ORG	4	1	C
1	CD	I-NP	O	LG	OB	NC
OB	NNP	I-NP	ORG	1	1	C
1	CD	I-NP	O	OB	Lotte	NC
Lotte	NNP	I-NP	PER	1	1	C
1	CD	I-NP	O	Lotte	Lotte	NC
Lotte	NNP	I-NP	PER	1	1	C
1	CD	I-NP	O	Lotte	OB	NC
OB	IN	I-PP	ORG	1	0*	C
0*	CD	I-NP	O	OB	*Note	NC
*Note	SYM	I-NP	O	0*	-	NC
-	:	O	O	*Note	OB	NC
OB	NNS	I-NP	ORG	-	and	C
and	CC	O	O	OB	Lotte	NC
Lotte	NNP	I-NP	PER	and	played	C
played	VBD	I-VP	O	Lotte	two	NC
two	CD	I-NP	O	played	games	NC
games	NNS	I-NP	O	two	.	NC
.	.	O	O	games	Standings	NC
Standings	NNS	I-NP	O	.	after	C
after	IN	I-SBAR	O	Standings	games	NC
games	NNS	I-NP	O	after	played	NC
played	VBN	I-VP	O	games	on	NC
on	IN	I-PP	O	played	Saturday	NC
Saturday	NNP	I-NP	O	on	(	C
(	(	O	O	Saturday	won	NC
won	VBN	I-VP	O	(	,	NC
,	,	O	O	won	drawn	NC
drawn	VBN	I-VP	O	,	,	NC
,	,	O	O	drawn	lost	NC
lost	VBD	I-VP	O	,	,	NC
,	,	O	O	lost	winning	NC
winning	VBG	I-VP	O	,	percentage	NC
percentage	NN	I-NP	O	winning	,	NC
,	,	O	O	percentage	games	NC
games	NNS	I-NP	O	,	behind	NC
behind	IN	I-PP	O	games	first	NC
first	JJ	I-NP	O	behind	place	NC
place	NN	I-NP	O	first	)	NC
)	)	O	O	place	W	NC
W	NNP	I-NP	O	)	D	C
D	NNP	I-NP	O	W	L	C
L	NNP	I-NP	O	D	PCT	C
PCT	NNP	I-NP	O	L	GB	C
GB	NNP	I-NP	O	PCT	Haitai	C
Haitai	NNP	I-NP	ORG	GB	63	C
63	CD	I-NP	O	Haitai	2	NC
2	CD	I-NP	O	63	40	NC
40	CD	I-NP	O	2	.610	NC
.610	CD	I-NP	O	40	-	NC
-	:	I-NP	O	.610	Ssangbangwool	NC
Ssangbangwool	NN	I-NP	ORG	-	57	C
57	CD	I-NP	O	Ssangbangwool	2	NC
2	CD	I-NP	O	57	47	NC
47	CD	I-NP	O	2	.547	NC
.547	CD	I-NP	O	47	6	NC
6	CD	I-NP	O	.547	1/2	NC
1/2	CD	I-NP	O	6	Hyundai	NC
Hyundai	NNP	I-NP	ORG	1/2	55	C
55	CD	I-NP	O	Hyundai	5	NC
5	CD	I-NP	O	55	47	NC
47	CD	I-NP	O	5	.537	NC
.537	CD	I-NP	O	47	7	NC
7	CD	I-NP	O	.537	1/2	NC
1/2	CD	I-NP	O	7	Hanwha	NC
Hanwha	NNP	I-NP	ORG	1/2	55	C
55	CD	I-NP	O	Hanwha	1	NC
1	CD	I-NP	O	55	48	NC
48	CD	I-NP	O	1	.534	NC
.534	CD	I-NP	O	48	8	NC
8	CD	I-NP	O	.534	Samsung	NC
Samsung	NNP	I-NP	ORG	8	47	C
47	CD	I-NP	O	Samsung	5	NC
5	CD	I-NP	O	47	54	NC
54	CD	I-NP	O	5	.467	NC
.467	CD	I-NP	O	54	15	NC
15	CD	I-NP	O	.467	Lotte	NC
Lotte	NNP	I-NP	ORG	15	44	C
44	CD	I-NP	O	Lotte	6	NC
6	CD	I-NP	O	44	52	NC
52	CD	I-NP	O	6	.461	NC
.461	CD	I-NP	O	52	15	NC
15	CD	I-NP	O	.461	1/2	NC
1/2	CD	I-NP	O	15	LG	NC
LG	VBG	I-VP	ORG	1/2	44	C
44	CD	I-NP	O	LG	5	NC
5	CD	I-NP	O	44	57	NC
57	CD	I-NP	O	5	.439	NC
.439	CD	I-NP	O	57	18	NC
18	CD	I-NP	O	.439	OB	NC
OB	NNP	I-NP	ORG	18	40	C
40	CD	I-NP	O	OB	6	NC
6	CD	I-NP	O	40	60	NC
60	CD	B-NP	O	6	.406	NC
.406	CD	I-NP	O	60	21	NC
21	CD	I-NP	O	.406	1/2	NC
1/2	CD	I-NP	O	21	BASEBALL	NC
BASEBALL	NNP	I-NP	O	1/2	-	C
-	:	O	O	BASEBALL	MAJOR	NC
MAJOR	NNP	I-NP	MISC	-	LEAGUE	C
LEAGUE	NNP	I-NP	MISC	MAJOR	RESULTS	C
RESULTS	NNP	I-NP	O	LEAGUE	SUNDAY	C
SUNDAY	NNP	I-NP	O	RESULTS	.	C
.	.	O	O	SUNDAY	NEW	NC
NEW	NNP	I-NP	LOC	.	YORK	C
YORK	NNP	I-NP	LOC	NEW	1996-08-25	C
1996-08-25	CD	I-NP	O	YORK	Results	NC
Results	NNS	I-NP	O	1996-08-25	of	C
of	IN	I-PP	O	Results	Major	NC
Major	NNP	I-NP	MISC	of	League	C
League	NNP	I-NP	MISC	Major	Baseball	C
Baseball	NN	I-NP	O	League	games	C
games	NNS	I-NP	O	Baseball	played	NC
played	VBN	I-VP	O	games	on	NC
on	IN	I-PP	O	played	Sunday	NC
Sunday	NNP	I-NP	O	on	(	C
(	(	O	O	Sunday	home	NC
home	NN	I-NP	O	(	team	NC
team	NN	I-NP	O	home	in	NC
in	IN	I-PP	O	team	CAPS	NC
CAPS	NNP	I-NP	O	in	)	C
)	)	O	O	CAPS	:	NC
:	:	O	O	)	American	NC
American	NNP	I-NP	MISC	:	League	C
League	NNP	I-NP	MISC	American	BOSTON	C
BOSTON	NNP	I-NP	ORG	League	8	C
8	CD	I-NP	O	BOSTON	Seattle	NC
Seattle	NNP	I-NP	ORG	8	5	C
5	CD	I-NP	O	Seattle	CLEVELAND	NC
CLEVELAND	NNP	I-NP	ORG	5	8	C
8	CD	I-NP	O	CLEVELAND	Milwaukee	NC
Milwaukee	NNP	I-NP	ORG	8	5	C
5	CD	I-NP	O	Milwaukee	California	NC
California	NNP	I-NP	ORG	5	13	C
13	CD	I-NP	O	California	BALTIMORE	NC
BALTIMORE	NNP	I-NP	ORG	13	0	C
0	CD	I-NP	O	BALTIMORE	Oakland	NC
Oakland	NN	I-NP	ORG	0	6	C
6	CD	I-NP	O	Oakland	NEW	NC
NEW	NN	I-NP	ORG	6	YORK	C
YORK	NNP	B-NP	ORG	NEW	4	C
4	CD	I-NP	O	YORK	CHICAGO	NC
CHICAGO	NNP	I-NP	ORG	4	10	C
10	CD	I-NP	O	CHICAGO	Toronto	NC
Toronto	NNP	I-NP	ORG	10	9	C
9	CD	I-NP	O	Toronto	(	NC
(	(	O	O	9	10	NC
10	CD	I-NP	O	(	)	NC
)	)	O	O	10	Texas	NC
Texas	NNP	I-NP	ORG	)	13	C
13	CD	I-NP	O	Texas	MINNESOTA	NC
MINNESOTA	NNP	I-NP	ORG	13	2	C
2	CD	I-NP	O	MINNESOTA	Detroit	NC
Detroit	NNP	I-NP	ORG	2	7	C
7	CD	I-NP	O	Detroit	KANSAS	NC
KANSAS	NNP	I-NP	ORG	7	CITY	C
CITY	NNP	I-NP	ORG	KANSAS	4	C
4	CD	I-NP	O	CITY	BASEBALL	NC
BASEBALL	NNP	I-NP	O	4	-	C
-	:	O	O	BASEBALL	MAJOR	NC
MAJOR	NNP	I-NP	MISC	-	LEAGUE	C
LEAGUE	NNP	I-NP	MISC	MAJOR	STANDINGS	C
STANDINGS	NNP	I-NP	O	LEAGUE	AFTER	C
AFTER	NNP	I-NP	O	STANDINGS	SATURDAY	C
SATURDAY	NNP	I-NP	O	AFTER	'S	C
'S	POS	B-NP	O	SATURDAY	GAMES	NC
GAMES	NNS	I-NP	O	'S	.	C
.	.	O	O	GAMES	NEW	NC
NEW	NNP	I-NP	LOC	.	YORK	C
YORK	NNP	I-NP	LOC	NEW	1996-08-25	C
1996-08-25	CD	I-NP	O	YORK	Major	NC
Major	NNP	I-NP	MISC	1996-08-25	League	C
League	NNP	I-NP	MISC	Major	Baseball	C
Baseball	NNP	I-NP	MISC	League	standings	C
standings	NNS	I-NP	O	Baseball	after	NC
after	IN	I-SBAR	O	standings	games	NC
games	NNS	I-NP	O	after	played	NC
played	VBN	I-VP	O	games	on	NC
on	IN	I-PP	O	played	Saturday	NC
Saturday	NNP	I-NP	O	on	(	C
(	(	O	O	Saturday	tabulate	NC
tabulate	NN	I-NP	O	(	under	NC
under	IN	I-PP	O	tabulate	won	NC
won	JJ	I-NP	O	under	,	NC
,	,	I-NP	O	won	lost	NC
lost	VBD	I-VP	O	,	,	NC
,	,	O	O	lost	winning	NC
winning	VBG	I-VP	O	,	percentage	NC
percentage	NN	I-NP	O	winning	and	NC
and	CC	I-NP	O	percentage	games	NC
games	NNS	I-NP	O	and	behind	NC
behind	IN	I-PP	O	games	)	NC
)	)	O	O	behind	:	NC
:	:	O	O	)	AMERICAN	NC
AMERICAN	NNP	I-NP	MISC	:	LEAGUE	C
LEAGUE	NNP	I-NP	MISC	AMERICAN	EASTERN	C
EASTERN	NNP	I-NP	MISC	LEAGUE	DIVISION	C
DIVISION	NNP	I-NP	MISC	EASTERN	W	C
W	NNP	I-NP	O	DIVISION	L	C
L	NNP	I-NP	O	W	PCT	C
PCT	NNP	I-NP	O	L	GB	C
GB	NNP	I-NP	O	PCT	NEW	C
NEW	NNP	I-NP	ORG	GB	YORK	C
YORK	NNP	I-NP	ORG	NEW	74	C
74	CD	I-NP	O	YORK	54	NC
54	CD	I-NP	O	74	.578	NC
.578	CD	I-NP	O	54	-	NC
-	:	I-NP	O	.578	BALTIMORE	NC
BALTIMORE	VB	I-VP	ORG	-	68	C
68	CD	I-NP	O	BALTIMORE	60	NC
60	CD	B-NP	O	68	.531	NC
.531	CD	I-NP	O	60	6	NC
6	CD	I-NP	O	.531	BOSTON	NC
BOSTON	NNP	I-NP	ORG	6	65	C
65	CD	I-NP	O	BOSTON	65	NC
65	CD	I-NP	O	65	.500	NC
.500	CD	I-NP	O	65	10	NC
10	CD	I-NP	O	.500	TORONTO	NC
TORONTO	TO	I-VP	ORG	10	61	C
61	CD	I-NP	O	TORONTO	69	NC
69	CD	I-NP	O	61	.469	NC
.469	CD	I-NP	O	69	14	NC
14	CD	I-NP	O	.469	DETROIT	NC
DETROIT	VBG	I-VP	ORG	14	46	C
46	CD	I-NP	O	DETROIT	83	NC
83	CD	B-NP	O	46	.357	NC
.357	CD	I-NP	O	83	28	NC
28	CD	I-NP	O	.357	1/2	NC
1/2	CD	I-NP	O	28	CENTRAL	NC
CENTRAL	NNP	I-NP	MISC	1/2	DIVISION	C
DIVISION	NNP	I-NP	MISC	CENTRAL	CLEVELAND	C
CLEVELAND	NNP	I-NP	ORG	DIVISION	76	C
76	CD	I-NP	O	CLEVELAND	53	NC
53	CD	I-NP	O	76	.589	NC
.589	CD	I-NP	O	53	-	NC
-	:	I-NP	O	.589	CHICAGO	NC
CHICAGO	NNP	I-NP	ORG	-	69	C
69	CD	I-NP	O	CHICAGO	62	NC
62	CD	I-NP	O	69	.527	NC
.527	CD	I-NP	O	62	8	NC
8	CD	I-NP	O	.527	MINNESOTA	NC
MINNESOTA	NNP	I-NP	ORG	8	65	C
65	CD	I-NP	O	MINNESOTA	64	NC
64	CD	I-NP	O	65	.504	NC
.504	CD	I-NP	O	64	11	NC
11	CD	I-NP	O	.504	MILWAUKEE	NC
MILWAUKEE	NNP	I-NP	ORG	11	62	C
62	CD	I-NP	O	MILWAUKEE	68	NC
68	CD	I-NP	O	62	.477	NC
.477	CD	I-NP	O	68	14	NC
14	CD	I-NP	O	.477	1/2	NC
1/2	CD	I-NP	O	14	KANSAS	NC
KANSAS	NNP	I-NP	ORG	1/2	CITY	C
CITY	NNP	I-NP	ORG	KANSAS	59	C
59	CD	I-NP	O	CITY	72	NC
72	CD	I-NP	O	59	.450	NC
.450	CD	I-NP	O	72	18	NC
18	CD	I-NP	O	.450	WESTERN	NC
WESTERN	NNP	I-NP	MISC	18	DIVISION	C
DIVISION	NNP	I-NP	MISC	WESTERN	TEXAS	C
TEXAS	NNP	I-NP	ORG	DIVISION	74	C
74	CD	I-NP	O	TEXAS	56	NC
56	CD	I-NP	O	74	.569	NC
.569	CD	I-NP	O	56	-	NC
-	:	I-NP	O	.569	SEATTLE	NC
SEATTLE	NNP	I-NP	ORG	-	66	C
66	CD	I-NP	O	SEATTLE	62	NC
62	CD	I-NP	O	66	.516	NC
.516	CD	I-NP	O	62	7	NC
7	CD	I-NP	O	.516	OAKLAND	NC
OAKLAND	NNP	I-NP	ORG	7	62	C
62	CD	I-NP	O	OAKLAND	70	NC
70	CD	I-NP	O	62	.470	NC
.470	CD	I-NP	O	70	13	NC
13	CD	I-NP	O	.470	CALIFORNIA	NC
CALIFORNIA	NNP	I-NP	ORG	13	60	C
60	CD	I-NP	O	CALIFORNIA	69	NC
69	CD	I-NP	O	60	.465	NC
.465	CD	I-NP	O	69	13	NC
13	CD	I-NP	O	.465	1/2	NC
1/2	CD	I-NP	O	13	SUNDAY	NC
SUNDAY	NNP	I-NP	O	1/2	,	C
,	,	O	O	SUNDAY	AUGUST	NC
AUGUST	NNP	I-NP	O	,	25TH	C
25TH	CD	I-NP	O	AUGUST	SCHEDULE	NC
SCHEDULE	NNP	I-NP	O	25TH	SEATTLE	C
SEATTLE	NNP	I-NP	ORG	SCHEDULE	AT	C
AT	NNP	I-NP	O	SEATTLE	BOSTON	C
BOSTON	NNP	I-NP	LOC	AT	MILWAUKEE	C
MILWAUKEE	NNP	I-NP	ORG	BOSTON	AT	C
AT	NNP	I-NP	O	MILWAUKEE	CLEVELAND	C
CLEVELAND	NNP	I-NP	LOC	AT	CALIFORNIA	C
CALIFORNIA	NNP	I-NP	ORG	CLEVELAND	AT	C
AT	NNP	I-NP	O	CALIFORNIA	BALTIMORE	C
BALTIMORE	NNP	I-NP	LOC	AT	OAKLAND	C
OAKLAND	NNP	I-NP	ORG	BALTIMORE	AT	C
AT	NNP	I-NP	O	OAKLAND	NEW	C
NEW	JJ	I-NP	LOC	AT	YORK	C
YORK	NNP	I-NP	LOC	NEW	TORONTO	C
TORONTO	TO	I-VP	ORG	YORK	AT	C
AT	VB	I-VP	O	TORONTO	CHICAGO	C
CHICAGO	NNP	I-NP	LOC	AT	TEXAS	C
TEXAS	NNP	I-NP	ORG	CHICAGO	AT	C
AT	NNP	I-NP	O	TEXAS	MINNESOTA	C
MINNESOTA	NNP	I-NP	LOC	AT	DETROIT	C
