token	pos	chunk	NER	previous	following	capitals
aircraft	NN	I-NP	O	military	which	NC
which	WDT	B-NP	O	aircraft	he	NC
he	PRP	B-NP	O	which	commandeered	NC
commandeered	VBD	I-VP	O	he	to	NC
to	TO	I-VP	O	commandeered	flee	NC
flee	VB	I-VP	O	to	Iran	NC
Iran	NNP	I-NP	LOC	flee	in	C
in	IN	I-PP	O	Iran	July	NC
July	NNP	I-NP	O	in	1981	C
1981	CD	I-NP	O	July	.	NC
.	.	O	O	1981	""""	NC
""""	""""	O	O	.	We	NC
We	PRP	I-NP	O	""""	submitted	C
submitted	VBD	I-VP	O	We	the	NC
the	DT	I-NP	O	submitted	request	NC
request	NN	I-NP	O	the	three	NC
three	CD	I-NP	O	request	or	NC
or	CC	I-NP	O	three	four	NC
four	CD	I-NP	O	or	days	NC
days	NNS	I-NP	O	four	ago	NC
ago	RB	I-ADVP	O	days	,	NC
,	,	O	O	ago	""""	NC
""""	""""	O	O	,	he	NC
he	PRP	I-NP	O	""""	said	NC
said	VBD	I-VP	O	he	.	NC
.	.	O	O	said	German	NC
German	JJ	I-NP	MISC	.	authorities	C
authorities	NNS	I-NP	O	German	could	NC
could	MD	I-VP	O	authorities	not	NC
not	RB	I-VP	O	could	immediately	NC
immediately	RB	I-VP	O	not	be	NC
be	VB	I-VP	O	immediately	reached	NC
reached	VBN	I-VP	O	be	for	NC
for	IN	I-PP	O	reached	comment	NC
comment	NN	I-NP	O	for	.	NC
.	.	O	O	comment	Banisadr	NC
Banisadr	JJR	I-NP	PER	.	lives	C
lives	NNS	I-NP	O	Banisadr	under	NC
under	IN	I-PP	O	lives	round-the-clock	NC
round-the-clock	JJ	I-NP	O	under	security	NC
security	NN	I-NP	O	round-the-clock	in	NC
in	IN	I-PP	O	security	France	NC
France	NNP	I-NP	LOC	in	,	C
,	,	O	O	France	fearing	NC
fearing	VBG	I-VP	O	,	Tehran	NC
Tehran	NNP	I-NP	LOC	fearing	could	C
could	MD	I-VP	O	Tehran	make	NC
make	VB	I-VP	O	could	an	NC
an	DT	I-NP	O	make	attempt	NC
attempt	NN	I-NP	O	an	on	NC
on	IN	I-PP	O	attempt	his	NC
his	PRP$	I-NP	O	on	life	NC
life	NN	I-NP	O	his	.	NC
.	.	O	O	life	He	NC
He	PRP	I-NP	O	.	is	C
is	VBZ	I-VP	O	He	due	NC
due	JJ	I-ADJP	O	is	back	NC
back	RB	I-ADJP	O	due	in	NC
in	IN	I-PP	O	back	Berlin	NC
Berlin	NNP	I-NP	LOC	in	on	C
on	IN	I-PP	O	Berlin	September	NC
September	NNP	I-NP	O	on	5	C
5	CD	I-NP	O	September	to	NC
to	TO	I-VP	O	5	continue	NC
continue	VB	I-VP	O	to	his	NC
his	PRP$	I-NP	O	continue	testimony	NC
testimony	NN	I-NP	O	his	,	NC
,	,	O	O	testimony	which	NC
which	WDT	I-NP	O	,	has	NC
has	VBZ	I-VP	O	which	backed	NC
backed	VBN	I-VP	O	has	up	NC
up	RP	I-PRT	O	backed	German	NC
German	JJ	I-NP	MISC	up	prosecutors	C
prosecutors	NNS	I-NP	O	German	'	NC
'	POS	B-NP	O	prosecutors	allegations	NC
allegations	NNS	I-NP	O	'	that	NC
that	IN	I-SBAR	O	allegations	Tehran	NC
Tehran	NNP	I-NP	LOC	that	ordered	C
ordered	VBD	I-VP	O	Tehran	the	NC
the	DT	I-NP	O	ordered	attack	NC
attack	NN	I-NP	O	the	on	NC
on	IN	I-PP	O	attack	the	NC
the	DT	I-NP	O	on	exiled	NC
exiled	VBD	I-VP	O	the	leaders	NC
leaders	NNS	I-NP	O	exiled	.	NC
.	.	O	O	leaders	Three	NC
Three	CD	I-NP	O	.	dissidents	C
dissidents	NNS	I-NP	O	Three	and	NC
and	CC	O	O	dissidents	their	NC
their	PRP$	I-NP	O	and	translator	NC
translator	NN	I-NP	O	their	were	NC
were	VBD	I-VP	O	translator	killed	NC
killed	VBN	I-VP	O	were	in	NC
in	IN	I-PP	O	killed	the	NC
the	DT	I-NP	O	in	gangland-style	NC
gangland-style	JJ	I-NP	O	the	machinegun	NC
machinegun	NN	I-NP	O	gangland-style	attack	NC
attack	NN	I-NP	O	machinegun	.	NC
.	.	O	O	attack	Iran	NC
Iran	NNP	I-NP	LOC	.	has	C
has	VBZ	I-VP	O	Iran	warned	NC
warned	VBN	I-VP	O	has	Germany	NC
Germany	NNP	I-NP	LOC	warned	that	C
that	IN	I-SBAR	O	Germany	bilateral	NC
bilateral	JJ	I-NP	O	that	relations	NC
relations	NNS	I-NP	O	bilateral	could	NC
could	MD	I-VP	O	relations	suffer	NC
suffer	VB	I-VP	O	could	if	NC
if	IN	I-SBAR	O	suffer	it	NC
it	PRP	I-NP	O	if	pays	NC
pays	VBZ	I-VP	O	it	heed	NC
heed	NN	I-NP	O	pays	to	NC
to	TO	I-PP	O	heed	the	NC
the	DT	I-NP	O	to	testimony	NC
testimony	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	testimony	Banisadr	NC
Banisadr	NNP	I-NP	PER	of	,	C
,	,	O	O	Banisadr	an	NC
an	DT	I-NP	O	,	architect	NC
architect	NN	I-NP	O	an	of	NC
of	IN	I-PP	O	architect	Iran	NC
Iran	NNP	I-NP	LOC	of	's	C
's	POS	B-NP	O	Iran	Islamic	NC
Islamic	JJ	I-NP	MISC	's	revolution	C
revolution	NN	I-NP	O	Islamic	who	NC
who	WP	B-NP	O	revolution	has	NC
has	VBZ	I-VP	O	who	been	NC
been	VBN	I-VP	O	has	a	NC
a	DT	I-NP	O	been	sworn	NC
sworn	VBN	I-NP	O	a	enemy	NC
enemy	NN	I-NP	O	sworn	of	NC
of	IN	I-PP	O	enemy	Tehran	NC
Tehran	NNP	I-NP	LOC	of	since	C
since	IN	I-SBAR	O	Tehran	he	NC
he	PRP	I-NP	O	since	fell	NC
fell	VBD	I-VP	O	he	from	NC
from	IN	I-PP	O	fell	favour	NC
favour	NN	I-NP	O	from	after	NC
after	IN	I-PP	O	favour	a	NC
a	DT	I-NP	O	after	year	NC
year	NN	I-NP	O	a	as	NC
as	IN	I-PP	O	year	president	NC
president	NN	I-NP	O	as	.	NC
.	.	O	O	president	NATO	NC
NATO	NNP	I-NP	ORG	.	military	C
military	JJ	I-NP	O	NATO	chiefs	NC
chiefs	NNS	I-NP	O	military	to	NC
to	TO	I-VP	O	chiefs	visit	NC
visit	VB	I-VP	O	to	Iberia	NC
Iberia	NNP	I-NP	ORG	visit	.	C
.	.	O	O	Iberia	BRUSSELS	NC
BRUSSELS	NNP	I-NP	LOC	.	1996-08-28	C
1996-08-28	CD	I-NP	O	BRUSSELS	Top	NC
Top	JJ	I-NP	O	1996-08-28	military	C
military	JJ	I-NP	O	Top	officials	NC
officials	NNS	I-NP	O	military	from	NC
from	IN	I-PP	O	officials	North	NC
North	NNP	I-NP	ORG	from	Atlantic	C
Atlantic	NNP	I-NP	ORG	North	Treaty	C
Treaty	NNP	I-NP	ORG	Atlantic	Organisation	C
Organisation	NNP	I-NP	ORG	Treaty	countries	C
countries	NNS	I-NP	O	Organisation	will	NC
will	MD	I-VP	O	countries	tour	NC
tour	VB	I-VP	O	will	Spain	NC
Spain	NNP	I-NP	LOC	tour	and	C
and	CC	I-NP	O	Spain	Portugal	NC
Portugal	NNP	I-NP	LOC	and	next	C
next	JJ	B-NP	O	Portugal	month	NC
month	NN	I-NP	O	next	for	NC
for	IN	I-PP	O	month	their	NC
their	PRP$	I-NP	O	for	annual	NC
annual	JJ	I-NP	O	their	inspection	NC
inspection	NN	I-NP	O	annual	of	NC
of	IN	I-PP	O	inspection	alliance	NC
alliance	NN	I-NP	O	of	country	NC
country	NN	I-NP	O	alliance	installations	NC
installations	NNS	I-NP	O	country	and	NC
and	CC	O	O	installations	forces	NC
forces	NNS	I-NP	O	and	.	NC
.	.	O	O	forces	NATO	NC
NATO	NNP	I-NP	ORG	.	said	C
said	VBD	I-VP	O	NATO	in	NC
in	IN	I-PP	O	said	a	NC
a	DT	I-NP	O	in	statement	NC
statement	NN	I-NP	O	a	received	NC
received	VBD	I-VP	O	statement	on	NC
on	IN	I-PP	O	received	Wednesday	NC
Wednesday	NNP	I-NP	O	on	that	C
that	IN	I-SBAR	O	Wednesday	its	NC
its	PRP$	I-NP	O	that	military	NC
military	JJ	I-NP	O	its	committee	NC
committee	NN	I-NP	O	military	would	NC
would	MD	I-VP	O	committee	visit	NC
visit	VB	I-VP	O	would	the	NC
the	DT	I-NP	O	visit	two	NC
two	CD	I-NP	O	the	countries	NC
countries	NNS	I-NP	O	two	between	NC
between	IN	I-PP	O	countries	September	NC
September	NNP	I-NP	O	between	8	C
8	CD	I-NP	O	September	and	NC
and	CC	I-NP	O	8	13	NC
13	CD	I-NP	O	and	.	NC
.	.	O	O	13	The	NC
The	DT	I-NP	O	.	committee	C
committee	NN	I-NP	O	The	consists	NC
consists	VBZ	I-VP	O	committee	of	NC
of	IN	I-PP	O	consists	the	NC
the	DT	I-NP	O	of	chiefs	NC
chiefs	NNS	I-NP	O	the	of	NC
of	IN	I-PP	O	chiefs	defence	NC
defence	NN	I-NP	O	of	staff	NC
staff	NN	I-NP	O	defence	of	NC
of	IN	I-PP	O	staff	each	NC
each	DT	I-NP	O	of	alliance	NC
alliance	NN	I-NP	O	each	country	NC
country	NN	I-NP	O	alliance	except	NC
except	IN	I-PP	O	country	Iceland	NC
Iceland	NNP	I-NP	LOC	except	,	C
,	,	O	O	Iceland	which	NC
which	WDT	I-NP	O	,	has	NC
has	VBZ	I-VP	O	which	no	NC
no	DT	I-NP	O	has	armed	NC
armed	JJ	I-NP	O	no	forces	NC
forces	NNS	I-NP	O	armed	.	NC
.	.	O	O	forces	NATO	NC
NATO	NNP	I-NP	ORG	.	's	C
's	POS	B-NP	O	NATO	top	NC
top	JJ	I-NP	O	's	military	NC
military	NN	I-NP	O	top	men	NC
men	NNS	I-NP	O	military	--	NC
--	:	O	O	men	General	NC
General	NNP	I-NP	O	--	George	C
George	NNP	I-NP	PER	General	Joulwan	C
Joulwan	NNP	I-NP	PER	George	,	C
,	,	O	O	Joulwan	Supreme	NC
Supreme	NNP	I-NP	O	,	Allied	C
Allied	NNP	I-NP	O	Supreme	Commander	C
Commander	NNP	I-NP	O	Allied	Europe	C
Europe	NNP	I-NP	LOC	Commander	,	C
,	,	O	O	Europe	and	NC
and	CC	O	O	,	General	NC
General	NNP	I-NP	O	and	John	C
John	NNP	I-NP	PER	General	Sheehan	C
Sheehan	NNP	I-NP	PER	John	,	C
,	,	O	O	Sheehan	Supreme	NC
Supreme	NNP	I-NP	O	,	Allied	C
Allied	NNP	I-NP	O	Supreme	Commander	C
Commander	NNP	I-NP	O	Allied	Atlantic	C
Atlantic	NNP	I-NP	LOC	Commander	--	C
--	:	O	O	Atlantic	will	NC
will	MD	I-VP	O	--	also	NC
also	RB	I-VP	O	will	attend	NC
attend	VB	I-VP	O	also	.	NC
.	.	O	O	attend	The	NC
The	DT	I-NP	O	.	committee	C
committee	NN	I-NP	O	The	's	NC
's	POS	B-NP	O	committee	last	NC
last	JJ	I-NP	O	's	tour	NC
tour	NN	I-NP	O	last	was	NC
was	VBD	I-VP	O	tour	in	NC
in	IN	I-PP	O	was	September	NC
September	NNP	I-NP	O	in	1995	C
1995	CD	I-NP	O	September	in	NC
in	IN	I-PP	O	1995	Belgium	NC
Belgium	NNP	I-NP	LOC	in	,	C
,	,	I-NP	O	Belgium	Luxembourg	NC
Luxembourg	NNP	I-NP	LOC	,	and	C
and	CC	O	O	Luxembourg	the	NC
the	DT	I-NP	O	and	Netherlands	NC
Netherlands	NNP	I-NP	LOC	the	.	C
.	.	O	O	Netherlands	REUTER	NC
REUTER	NNP	I-NP	PER	.	ISS	C
ISS	NNP	I-NP	ORG	REUTER	says	C
says	VBZ	I-VP	O	ISS	agreed	NC
agreed	JJ	I-NP	O	says	sale	NC
sale	NN	I-NP	O	agreed	of	NC
of	IN	I-PP	O	sale	U.S.	NC
U.S.	NNP	I-NP	LOC	of	unit	C
unit	NN	I-NP	O	U.S.	.	NC
.	.	O	O	unit	COPENHAGEN	NC
COPENHAGEN	NNP	I-NP	LOC	.	1996-08-28	C
1996-08-28	CD	I-NP	O	COPENHAGEN	Danish	NC
Danish	JJ	I-NP	MISC	1996-08-28	cleaning	C
cleaning	JJ	I-NP	O	Danish	group	NC
group	NN	I-NP	O	cleaning	ISS	NC
ISS	NNP	I-NP	ORG	group	on	C
on	IN	I-PP	O	ISS	Wednesday	NC
Wednesday	NNP	I-NP	O	on	said	C
said	VBD	I-VP	O	Wednesday	it	NC
it	PRP	I-NP	O	said	had	NC
had	VBD	I-VP	O	it	signed	NC
signed	VBN	I-VP	O	had	a	NC
a	DT	I-NP	O	signed	letter	NC
letter	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	letter	intent	NC
intent	NN	I-NP	O	of	to	NC
to	TO	I-VP	O	intent	sell	NC
sell	VB	I-VP	O	to	its	NC
its	PRP$	I-NP	O	sell	troubled	NC
troubled	JJ	I-NP	O	its	U.S	NC
U.S	NNP	I-NP	LOC	troubled	unit	C
unit	NN	I-NP	O	U.S	ISS	NC
ISS	NNP	I-NP	ORG	unit	Inc	C
Inc	NNP	I-NP	ORG	ISS	to	C
to	TO	I-PP	O	Inc	Canadian	NC
Canadian	JJ	I-NP	MISC	to	firm	C
firm	NN	I-NP	O	Canadian	Aaxis	NC
Aaxis	NNP	I-NP	ORG	firm	Limited	C
Limited	NNP	I-NP	ORG	Aaxis	.	C
.	.	O	O	Limited	An	NC
An	DT	I-NP	O	.	ISS	C
ISS	NNP	I-NP	ORG	An	statement	C
statement	NN	I-NP	O	ISS	said	NC
said	VBD	I-VP	O	statement	that	NC
that	IN	I-SBAR	O	said	Aaxis	NC
Aaxis	NNP	I-NP	ORG	that	,	C
,	,	O	O	Aaxis	with	NC
with	IN	I-PP	O	,	year-end	NC
year-end	NN	I-NP	O	with	1996	NC
1996	CD	B-NP	O	year-end	assets	NC
assets	NNS	I-NP	O	1996	of	NC
of	IN	I-PP	O	assets	US$	NC
US$	$	I-NP	MISC	of	10.9	C
10.9	CD	I-NP	O	US$	million	NC
million	CD	I-NP	O	10.9	and	NC
and	CC	O	O	million	equity	NC
equity	NN	I-NP	O	and	of	NC
of	IN	I-PP	O	equity	$	NC
$	$	I-NP	O	of	10.5	NC
10.5	CD	I-NP	O	$	million	NC
million	CD	I-NP	O	10.5	,	NC
,	,	O	O	million	would	NC
would	MD	I-VP	O	,	be	NC
be	VB	I-VP	O	would	listed	NC
listed	VBN	I-VP	O	be	on	NC
on	IN	I-PP	O	listed	the	NC
the	DT	I-NP	O	on	Montreal	NC
Montreal	NNP	I-NP	LOC	the	stock	C
stock	NN	I-NP	O	Montreal	exchange	NC
exchange	NN	I-NP	O	stock	,	NC
,	,	O	O	exchange	but	NC
but	CC	O	O	,	did	NC
did	VBD	I-VP	O	but	not	NC
not	RB	I-VP	O	did	say	NC
say	VB	I-VP	O	not	when	NC
when	WRB	O	O	say	.	NC
.	.	O	O	when	It	NC
It	PRP	I-NP	O	.	said	C
said	VBD	I-VP	O	It	that	NC
that	IN	I-SBAR	O	said	under	NC
under	IN	I-PP	O	that	the	NC
the	DT	I-NP	O	under	sale	NC
sale	NN	I-NP	O	the	agreement	NC
agreement	NN	I-NP	O	sale	,	NC
,	,	O	O	agreement	full	NC
full	JJ	I-NP	O	,	financial	NC
financial	JJ	I-NP	O	full	details	NC
details	NNS	I-NP	O	financial	of	NC
of	IN	I-PP	O	details	which	NC
which	WDT	I-NP	O	of	were	NC
were	VBD	I-VP	O	which	not	NC
not	RB	I-VP	O	were	revealed	NC
revealed	VBN	I-VP	O	not	,	NC
,	,	O	O	revealed	ISS	NC
ISS	NNP	I-NP	ORG	,	would	C
would	MD	I-VP	O	ISS	acquire	NC
acquire	VB	I-VP	O	would	a	NC
a	DT	I-NP	O	acquire	25	NC
25	CD	I-NP	O	a	percent	NC
percent	NN	I-NP	O	25	stake	NC
stake	NN	I-NP	O	percent	in	NC
in	IN	I-PP	O	stake	Aaxis	NC
Aaxis	NNP	I-NP	ORG	in	which	C
which	WDT	B-NP	O	Aaxis	would	NC
would	MD	I-VP	O	which	become	NC
become	VB	I-VP	O	would	an	NC
an	DT	I-NP	O	become	associated	NC
associated	VBN	I-VP	O	an	company	NC
company	NN	I-NP	O	associated	within	NC
within	IN	I-PP	O	company	the	NC
the	DT	I-NP	O	within	ISS	NC
ISS	NNP	I-NP	ORG	the	group	C
group	NN	I-NP	O	ISS	trading	NC
trading	NN	I-NP	O	group	under	NC
under	IN	I-PP	O	trading	the	NC
the	DT	I-NP	O	under	ISS	NC
ISS	NNP	I-NP	ORG	the	name	C
name	NN	I-NP	O	ISS	and	NC
and	CC	I-NP	O	name	logo	NC
logo	NN	I-NP	O	and	.	NC
.	.	O	O	logo	ISS	NC
ISS	NNP	I-NP	ORG	.	Inc	C
Inc	NNP	I-NP	ORG	ISS	senior	C
senior	JJ	I-NP	O	Inc	management	NC
management	NN	I-NP	O	senior	would	NC
would	MD	I-VP	O	management	continue	NC
continue	VB	I-VP	O	would	to	NC
to	TO	I-VP	O	continue	run	NC
run	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	run	business	NC
business	NN	I-NP	O	the	under	NC
under	IN	I-PP	O	business	the	NC
the	DT	I-NP	O	under	new	NC
new	JJ	I-NP	O	the	owners	NC
owners	NNS	I-NP	O	new	,	NC
,	,	O	O	owners	it	NC
it	PRP	I-NP	O	,	said	NC
said	VBD	I-VP	O	it	.	NC
.	.	O	O	said	Danish	NC
Danish	JJ	I-NP	MISC	.	analysts	C
analysts	NNS	I-NP	O	Danish	recently	NC
recently	RB	I-ADVP	O	analysts	estimated	NC
estimated	VBD	I-VP	O	recently	ISS	NC
ISS	NNP	I-NP	ORG	estimated	Inc	C
Inc	NNP	I-NP	ORG	ISS	's	C
's	POS	B-NP	O	Inc	sale	NC
sale	NN	I-NP	O	's	value	NC
value	NN	I-NP	O	sale	at	NC
at	IN	I-PP	O	value	up	NC
up	IN	I-NP	O	at	to	NC
to	TO	I-NP	O	up	$	NC
$	$	I-NP	O	to	118	NC
118	CD	I-NP	O	$	million	NC
million	CD	I-NP	O	118	.	NC
.	.	O	O	million	ISS	NC
ISS	NNP	I-NP	ORG	.	said	C
said	VBD	I-VP	O	ISS	that	NC
that	IN	I-SBAR	O	said	the	NC
the	DT	I-NP	O	that	deal	NC
deal	NN	I-NP	O	the	included	NC
included	VBD	I-VP	O	deal	ISS	NC
ISS	NNP	I-NP	ORG	included	Inc	C
Inc	NNP	I-NP	ORG	ISS	operations	C
operations	NNS	I-NP	O	Inc	in	NC
in	IN	I-PP	O	operations	Mexico	NC
Mexico	NNP	I-NP	LOC	in	and	C
and	CC	O	O	Mexico	the	NC
the	DT	I-NP	O	and	sale	NC
sale	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	sale	ISS	NC
ISS	NNP	I-NP	ORG	of	Inc	C
Inc	NNP	I-NP	ORG	ISS	interests	C
interests	NNS	I-NP	O	Inc	in	NC
in	IN	I-PP	O	interests	Brazil	NC
Brazil	NNP	I-NP	LOC	in	would	C
would	MD	I-VP	O	Brazil	be	NC
be	VB	I-VP	O	would	discussed	NC
discussed	VBN	I-VP	O	be	.	NC
.	.	O	O	discussed	On	NC
On	IN	I-PP	O	.	August	C
August	NNP	I-NP	O	On	15	C
15	CD	I-NP	O	August	,	NC
,	,	O	O	15	ISS	NC
ISS	NNP	I-NP	ORG	,	published	C
published	VBD	I-VP	O	ISS	first	NC
first	RB	I-VP	O	published	half	NC
half	NN	I-NP	O	first	1996	NC
1996	CD	B-NP	O	half	results	NC
results	NNS	I-NP	O	1996	showing	NC
showing	VBG	I-VP	O	results	a	NC
a	DT	I-NP	O	showing	two	NC
two	CD	I-NP	O	a	billion	NC
billion	CD	I-NP	O	two	crown	NC
crown	NN	I-NP	O	billion	loss	NC
loss	NN	I-NP	O	crown	caused	NC
caused	VBN	I-VP	O	loss	by	NC
by	IN	I-PP	O	caused	falsified	NC
falsified	JJ	I-NP	O	by	accounts	NC
accounts	NNS	I-NP	O	falsified	in	NC
in	IN	I-PP	O	accounts	ISS	NC
ISS	NNP	I-NP	ORG	in	Inc	C
Inc	NNP	I-NP	ORG	ISS	and	C
and	CC	O	O	Inc	said	NC
said	VBD	I-VP	O	and	that	NC
that	IN	I-SBAR	O	said	charges	NC
charges	NNS	I-NP	O	that	and	NC
and	CC	I-NP	O	charges	provisions	NC
provisions	NNS	I-NP	O	and	earlier	NC
earlier	RB	I-ADVP	O	provisions	estimated	NC
estimated	VBD	I-VP	O	earlier	at	NC
at	IN	I-PP	O	estimated	$	NC
$	$	I-NP	O	at	100	NC
100	CD	I-NP	O	$	million	NC
million	CD	I-NP	O	100	would	NC
would	MD	I-VP	O	million	have	NC
have	VB	I-VP	O	would	to	NC
to	TO	I-VP	O	have	be	NC
be	VB	I-VP	O	to	increased	NC
increased	VBN	I-VP	O	be	to	NC
to	TO	I-PP	O	increased	$	NC
$	$	I-NP	O	to	146	NC
146	CD	I-NP	O	$	million	NC
million	CD	I-NP	O	146	.	NC
.	.	O	O	million	It	NC
It	PRP	I-NP	O	.	also	C
also	RB	I-VP	O	It	wrote	NC
wrote	VBD	I-VP	O	also	down	NC
down	RB	I-ADVP	O	wrote	all	NC
all	DT	I-NP	O	down	ISS	NC
ISS	NNP	I-NP	ORG	all	Inc	C
Inc	NNP	I-NP	ORG	ISS	goodwill	C
goodwill	NN	I-NP	O	Inc	and	NC
and	CC	O	O	goodwill	Wednesday	NC
Wednesday	NNP	I-NP	O	and	's	C
's	POS	B-NP	O	Wednesday	statement	NC
statement	NN	I-NP	O	's	said	NC
said	VBD	I-VP	O	statement	that	NC
that	IN	I-SBAR	O	said	the	NC
the	DT	I-NP	O	that	Aaxis	NC
Aaxis	NNP	I-NP	ORG	the	purchase	C
purchase	NN	I-NP	O	Aaxis	would	NC
would	MD	I-VP	O	purchase	not	NC
not	RB	I-VP	O	would	necessitate	NC
necessitate	VB	I-VP	O	not	further	NC
further	JJ	I-NP	O	necessitate	write	NC
write	NN	I-NP	O	further	down	NC
down	IN	I-PP	O	write	if	NC
if	IN	I-SBAR	O	down	the	NC
the	DT	I-NP	O	if	sale	NC
sale	NN	I-NP	O	the	were	NC
were	VBD	I-VP	O	sale	completed	NC
completed	VBN	I-VP	O	were	according	NC
according	VBG	I-PP	O	completed	to	NC
to	TO	B-PP	O	according	the	NC
the	DT	I-NP	O	to	terms	NC
terms	NNS	I-NP	O	the	of	NC
of	IN	I-PP	O	terms	the	NC
the	DT	I-NP	O	of	letter	NC
letter	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	letter	intent	NC
intent	NN	I-NP	O	of	.	NC
.	.	O	O	intent	--	NC
--	:	I-NP	O	.	Steve	NC
Steve	NNP	I-NP	PER	--	Weizman	C
Weizman	NNP	I-NP	PER	Steve	,	C
,	,	O	O	Weizman	Copenhagen	NC
Copenhagen	NNP	I-NP	LOC	,	newsroom	C
newsroom	NN	I-NP	O	Copenhagen	+45	NC
+45	CD	I-NP	O	newsroom	33969650	NC
33969650	CD	I-NP	O	+45	Iraq	NC
Iraq	NNP	I-NP	LOC	33969650	balks	C
balks	NNS	I-NP	O	Iraq	at	NC
at	IN	I-PP	O	balks	U.N.	NC
U.N.	NNP	I-NP	ORG	at	staff	C
staff	NN	I-NP	O	U.N.	for	NC
for	IN	I-PP	O	staff	oil-for-food	NC
oil-for-food	NN	I-NP	O	for	deal	NC
deal	NN	I-NP	O	oil-for-food	.	NC
.	.	O	O	deal	Evelyn	NC
Evelyn	NNP	I-NP	PER	.	Leopold	C
Leopold	NNP	I-NP	PER	Evelyn	UNITED	C
UNITED	NNP	I-NP	ORG	Leopold	NATIONS	C
NATIONS	NNS	I-NP	ORG	UNITED	1996-08-28	C
1996-08-28	CD	I-NP	O	NATIONS	Iraq	NC
Iraq	NNP	I-NP	LOC	1996-08-28	has	C
has	VBZ	I-VP	O	Iraq	balked	NC
balked	VBN	I-VP	O	has	at	NC
at	IN	I-PP	O	balked	the	NC
the	DT	I-NP	O	at	number	NC
number	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	number	U.N.	NC
U.N.	NNP	I-NP	ORG	of	staff	C
staff	NN	I-NP	O	U.N.	needed	NC
needed	VBD	I-VP	O	staff	to	NC
to	TO	I-VP	O	needed	implement	NC
implement	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	implement	oil-for-food	NC
oil-for-food	NN	I-NP	O	the	deal	NC
deal	NN	I-NP	O	oil-for-food	,	NC
,	,	O	O	deal	blaming	NC
blaming	VBG	I-VP	O	,	the	NC
the	DT	I-NP	O	blaming	United	NC
United	NNP	I-NP	LOC	the	States	C
States	NNP	I-NP	LOC	United	for	C
for	IN	I-PP	O	States	insisting	NC
insisting	VBG	I-VP	O	for	on	NC
on	IN	I-PP	O	insisting	stringent	NC
stringent	JJ	I-NP	O	on	monitoring	NC
monitoring	NN	I-NP	O	stringent	.	NC
.	.	O	O	monitoring	In	NC
In	IN	I-PP	O	.	comments	C
comments	NNS	I-NP	O	In	to	NC
to	TO	I-PP	O	comments	reporters	NC
reporters	NNS	I-NP	O	to	and	NC
and	CC	O	O	reporters	a	NC
a	DT	I-NP	O	and	statement	NC
statement	NN	I-NP	O	a	on	NC
on	IN	I-PP	O	statement	Tuesday	NC
Tuesday	NNP	I-NP	O	on	,	C
,	,	I-NP	O	Tuesday	Iraqi	NC
Iraqi	JJ	I-NP	MISC	,	diplomats	C
diplomats	NNS	I-NP	O	Iraqi	said	NC
said	VBD	I-VP	O	diplomats	the	NC
the	DT	I-NP	O	said	cost	NC
cost	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	cost	the	NC
the	DT	I-NP	O	of	monitors	NC
monitors	NNS	I-NP	O	the	and	NC
and	CC	O	O	monitors	other	NC
other	JJ	I-NP	O	and	staff	NC
staff	NN	I-NP	O	other	,	NC
,	,	O	O	staff	which	NC
which	WDT	I-NP	O	,	Baghdad	NC
Baghdad	NNP	B-NP	LOC	which	has	C
has	VBZ	I-VP	O	Baghdad	to	NC
to	TO	I-VP	O	has	finance	NC
finance	VB	I-VP	O	to	,	NC
,	,	O	O	finance	surpasses	NC
surpasses	VBZ	I-VP	O	,	funds	NC
funds	NNS	I-NP	O	surpasses	allocated	NC
allocated	VBN	I-VP	O	funds	for	NC
for	IN	I-PP	O	allocated	electricity	NC
electricity	NN	I-NP	O	for	,	NC
,	,	O	O	electricity	water	NC
water	NN	I-NP	O	,	,	NC
,	,	O	O	water	sewers	NC
sewers	NNS	I-NP	O	,	,	NC
,	,	O	O	sewers	education	NC
education	NN	I-NP	O	,	and	NC
and	CC	O	O	education	agriculture	NC
agriculture	NN	I-NP	O	and	.	NC
.	.	O	O	agriculture	At	NC
At	IN	I-PP	O	.	issue	C
issue	NN	I-NP	O	At	was	NC
was	VBD	I-VP	O	issue	a	NC
a	DT	I-NP	O	was	May	NC
May	NNP	I-NP	O	a	20	C
20	CD	I-NP	O	May	agreement	NC
agreement	NN	I-NP	O	20	allowing	NC
allowing	VBG	I-VP	O	agreement	Iraq	NC
Iraq	NNP	I-NP	LOC	allowing	to	C
to	TO	I-VP	O	Iraq	sell	NC
sell	VB	I-VP	O	to	$	NC
$	$	I-NP	O	sell	2	NC
2	CD	I-NP	O	$	billion	NC
billion	CD	I-NP	O	2	worth	NC
worth	NN	I-NP	O	billion	of	NC
of	IN	I-PP	O	worth	oil	NC
oil	NN	I-NP	O	of	to	NC
to	TO	I-VP	O	oil	purchase	NC
purchase	VB	I-VP	O	to	badly	NC
badly	RB	I-VP	O	purchase	needed	NC
needed	VBN	I-VP	O	badly	food	NC
