token	pos	chunk	NER	previous	following	capitals
and	CC	O	O	changed	now	NC
now	RB	I-VP	O	and	involve	NC
involve	VB	I-VP	O	now	a	NC
a	DT	I-NP	O	involve	very	NC
very	RB	I-NP	O	a	clear	NC
clear	JJ	I-NP	O	very	environmental	NC
environmental	JJ	I-NP	O	clear	risk	NC
risk	NN	I-NP	O	environmental	analysis	NC
analysis	NN	I-NP	O	risk	.	NC
.	.	O	O	analysis	""""	NC
""""	""""	O	O	.	Harding	NC
Harding	NN	I-NP	PER	""""	says	C
says	VBZ	I-VP	O	Harding	others	NC
others	NNS	I-NP	O	says	have	NC
have	VBP	I-VP	O	others	done	NC
done	VBN	I-VP	O	have	the	NC
the	DT	I-NP	O	done	same	NC
same	JJ	I-NP	O	the	.	NC
.	.	O	O	same	""""	NC
""""	""""	O	O	.	As	NC
As	IN	I-PP	O	""""	a	C
a	DT	I-NP	O	As	result	NC
result	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	result	eco-terrorism	NC
eco-terrorism	NN	I-NP	O	of	we	NC
we	PRP	B-NP	O	eco-terrorism	are	NC
are	VBP	I-VP	O	we	looking	NC
looking	VBG	I-VP	O	are	at	NC
at	IN	I-PP	O	looking	controversial	NC
controversial	JJ	I-NP	O	at	jobs	NC
jobs	NNS	I-NP	O	controversial	more	NC
more	RBR	I-VP	O	jobs	closely	NC
closely	RB	I-VP	O	more	to	NC
to	TO	I-VP	O	closely	see	NC
see	VB	I-VP	O	to	if	NC
if	IN	I-SBAR	O	see	the	NC
the	DT	I-NP	O	if	profit	NC
profit	NN	I-NP	O	the	margins	NC
margins	NNS	I-NP	O	profit	are	NC
are	VBP	I-VP	O	margins	wide	NC
wide	JJ	I-ADJP	O	are	enough	NC
enough	RB	I-ADJP	O	wide	to	NC
to	TO	I-VP	O	enough	cover	NC
cover	VB	I-VP	O	to	things	NC
things	NNS	I-NP	O	cover	like	NC
like	IN	I-PP	O	things	extra	NC
extra	JJ	I-NP	O	like	security	NC
security	NN	I-NP	O	extra	.	NC
.	.	O	O	security	""""	NC
""""	""""	O	O	.	For	NC
For	IN	I-PP	O	""""	an	C
an	DT	I-NP	O	For	industry	NC
industry	NN	I-NP	O	an	already	NC
already	RB	I-VP	O	industry	suffering	NC
suffering	VBG	I-VP	O	already	from	NC
from	IN	I-PP	O	suffering	razor-thin	NC
razor-thin	JJ	I-NP	O	from	margins	NC
margins	NNS	I-NP	O	razor-thin	,	NC
,	,	O	O	margins	overcapacity	NC
overcapacity	NN	I-NP	O	,	and	NC
and	CC	O	O	overcapacity	stagnant	NC
stagnant	JJ	I-NP	O	and	demand	NC
demand	NN	I-NP	O	stagnant	,	NC
,	,	O	O	demand	eco-terrorism	NC
eco-terrorism	NN	I-NP	O	,	is	NC
is	VBZ	I-VP	O	eco-terrorism	the	NC
the	DT	I-NP	O	is	latest	NC
latest	JJS	I-NP	O	the	bizarre	NC
bizarre	JJ	I-NP	O	latest	twist	NC
twist	NN	I-NP	O	bizarre	in	NC
in	IN	I-PP	O	twist	the	NC
the	DT	I-NP	O	in	construction	NC
construction	NN	I-NP	O	the	sector	NC
sector	NN	I-NP	O	construction	's	NC
's	POS	B-NP	O	sector	tale	NC
tale	NN	I-NP	O	's	of	NC
of	IN	I-PP	O	tale	woe	NC
woe	NN	I-NP	O	of	.	NC
.	.	O	O	woe	London	NC
London	NNP	I-NP	MISC	.	Carnival	C
Carnival	NNP	I-NP	MISC	London	ends	C
ends	VBZ	I-VP	O	Carnival	in	NC
in	IN	I-PP	O	ends	high	NC
high	JJ	I-NP	O	in	spirits	NC
spirits	NNS	I-NP	O	high	.	NC
.	.	O	O	spirits	LONDON	NC
LONDON	NNP	I-NP	LOC	.	1996-08-26	C
1996-08-26	CD	I-NP	O	LONDON	London	NC
London	NNP	I-NP	LOC	1996-08-26	's	C
's	POS	B-NP	O	London	annual	NC
annual	JJ	I-NP	O	's	Notting	NC
Notting	NN	I-NP	MISC	annual	Hill	C
Hill	NNP	I-NP	MISC	Notting	Carnival	C
Carnival	NNP	B-NP	MISC	Hill	,	C
,	,	O	O	Carnival	the	NC
the	DT	I-NP	O	,	largest	NC
largest	JJS	I-NP	O	the	in	NC
in	IN	I-PP	O	largest	Europe	NC
Europe	NNP	I-NP	LOC	in	and	C
and	CC	O	O	Europe	second	NC
second	JJ	I-NP	O	and	in	NC
in	IN	I-PP	O	second	the	NC
the	DT	I-NP	O	in	world	NC
world	NN	I-NP	O	the	only	NC
only	RB	I-ADVP	O	world	to	NC
to	TO	I-PP	O	only	Rio	NC
Rio	NNP	I-NP	LOC	to	,	C
,	,	O	O	Rio	ended	NC
ended	VBD	I-VP	O	,	peacefully	NC
peacefully	RB	I-ADVP	O	ended	on	NC
on	IN	I-PP	O	peacefully	Monday	NC
Monday	NNP	I-NP	O	on	with	C
with	IN	I-PP	O	Monday	an	NC
an	DT	I-NP	O	with	estimated	NC
estimated	JJ	I-NP	O	an	800,000	NC
800,000	CD	I-NP	O	estimated	revellers	NC
revellers	NNS	I-NP	O	800,000	singing	NC
singing	VBG	I-VP	O	revellers	and	NC
and	CC	I-VP	O	singing	dancing	NC
dancing	NN	I-VP	O	and	the	NC
the	DT	I-NP	O	dancing	day	NC
day	NN	I-NP	O	the	away	NC
away	RP	I-PRT	O	day	in	NC
in	IN	I-PP	O	away	high	NC
high	JJ	I-NP	O	in	spirits	NC
spirits	NNS	I-NP	O	high	.	NC
.	.	O	O	spirits	Police	NC
Police	NNS	I-NP	O	.	said	C
said	VBD	I-VP	O	Police	they	NC
they	PRP	I-NP	O	said	made	NC
made	VBD	I-VP	O	they	30	NC
30	CD	I-NP	O	made	arrests	NC
arrests	NNS	I-NP	O	30	and	NC
and	CC	O	O	arrests	there	NC
there	EX	I-NP	O	and	were	NC
were	VBD	I-VP	O	there	two	NC
two	CD	I-NP	O	were	stabbings	NC
stabbings	NNS	I-NP	O	two	.	NC
.	.	O	O	stabbings	But	NC
But	CC	O	O	.	there	C
there	EX	I-NP	O	But	was	NC
was	VBD	I-VP	O	there	no	NC
no	DT	I-NP	O	was	repeat	NC
repeat	NN	I-NP	O	no	of	NC
of	IN	I-PP	O	repeat	the	NC
the	DT	I-NP	O	of	ugly	NC
ugly	JJ	I-NP	O	the	scenes	NC
scenes	NNS	I-NP	O	ugly	that	NC
that	WDT	B-NP	O	scenes	used	NC
used	VBD	I-VP	O	that	to	NC
to	TO	I-VP	O	used	scar	NC
scar	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	scar	street	NC
street	NN	I-NP	O	the	festival	NC
festival	NN	I-NP	O	street	,	NC
,	,	O	O	festival	and	NC
and	CC	O	O	,	police	NC
police	NNS	I-NP	O	and	praised	NC
praised	VBD	I-VP	O	police	the	NC
the	DT	I-NP	O	praised	crowds	NC
crowds	NNS	I-NP	O	the	over	NC
over	IN	I-PP	O	crowds	the	NC
the	DT	I-NP	O	over	two	NC
two	CD	I-NP	O	the	days	NC
days	NNS	I-NP	O	two	of	NC
of	IN	I-PP	O	days	festivities	NC
festivities	NNS	I-NP	O	of	as	NC
as	IN	I-PP	O	festivities	good-natured	NC
good-natured	JJ	I-ADJP	O	as	.	NC
.	.	O	O	good-natured	Around	NC
Around	IN	I-PP	O	.	400	C
400	CD	I-NP	O	Around	police	NC
police	NN	I-NP	O	400	were	NC
were	VBD	I-VP	O	police	wounded	NC
wounded	VBN	I-VP	O	were	in	NC
in	IN	I-PP	O	wounded	riots	NC
riots	NNS	I-NP	O	in	in	NC
in	IN	I-PP	O	riots	1976	NC
1976	CD	I-NP	O	in	when	NC
when	WRB	I-ADVP	O	1976	the	NC
the	DT	I-NP	O	when	carnival	NC
carnival	NN	I-NP	O	the	,	NC
,	,	O	O	carnival	now	NC
now	RB	I-ADVP	O	,	in	NC
in	IN	I-PP	O	now	its	NC
its	PRP$	I-NP	O	in	31st	NC
31st	JJ	I-NP	O	its	year	NC
year	NN	I-NP	O	31st	,	NC
,	,	O	O	year	acquired	NC
acquired	VBD	I-VP	O	,	its	NC
its	PRP$	I-NP	O	acquired	darker	NC
darker	JJR	I-NP	O	its	reputation	NC
reputation	NN	I-NP	O	darker	from	NC
from	IN	I-PP	O	reputation	which	NC
which	WDT	I-NP	O	from	it	NC
it	PRP	B-NP	O	which	is	NC
is	VBZ	I-VP	O	it	now	NC
now	RB	I-ADVP	O	is	only	NC
only	RB	B-ADVP	O	now	slowly	NC
slowly	RB	I-ADVP	O	only	recovering	NC
recovering	VBG	I-VP	O	slowly	.	NC
.	.	O	O	recovering	Shopkeepers	NC
Shopkeepers	NNS	I-NP	O	.	still	C
still	RB	I-ADVP	O	Shopkeepers	board	NC
board	VBP	I-VP	O	still	up	NC
up	RP	I-PRT	O	board	their	NC
their	PRP$	I-NP	O	up	windows	NC
windows	NNS	I-NP	O	their	and	NC
and	CC	O	O	windows	many	NC
many	JJ	I-NP	O	and	residents	NC
residents	NNS	I-NP	O	many	leave	NC
leave	VBP	I-VP	O	residents	town	NC
town	NN	I-NP	O	leave	for	NC
for	IN	I-PP	O	town	the	NC
the	DT	I-NP	O	for	weekend	NC
weekend	NN	I-NP	O	the	,	NC
,	,	O	O	weekend	but	NC
but	CC	O	O	,	for	NC
for	IN	I-PP	O	but	four	NC
four	CD	I-NP	O	for	or	NC
or	CC	I-NP	O	four	five	NC
five	CD	I-NP	O	or	years	NC
years	NNS	I-NP	O	five	there	NC
there	RB	I-ADVP	O	years	has	NC
has	VBZ	I-VP	O	there	been	NC
been	VBN	I-VP	O	has	no	NC
no	DT	I-NP	O	been	disorder	NC
disorder	NN	I-NP	O	no	and	NC
and	CC	O	O	disorder	relatively	NC
relatively	RB	I-NP	O	and	little	NC
little	JJ	I-NP	O	relatively	crime	NC
crime	NN	I-NP	O	little	.	NC
.	.	O	O	crime	OFFICIAL	NC
OFFICIAL	NNP	I-NP	ORG	.	JOURNAL	C
JOURNAL	NNP	I-NP	ORG	OFFICIAL	CONTENTS	C
CONTENTS	NNS	I-NP	O	JOURNAL	-	C
-	:	O	O	CONTENTS	OJ	NC
OJ	NNP	I-NP	ORG	-	C	C
C	NNP	I-NP	O	OJ	248	C
248	CD	I-NP	O	C	OF	NC
OF	IN	I-PP	O	248	AUGUST	C
AUGUST	RB	I-NP	O	OF	26	C
26	CD	I-NP	O	AUGUST	,	NC
,	,	I-NP	O	26	1996	NC
1996	CD	I-NP	O	,	.	NC
.	.	O	O	1996	*	NC
*	SYM	O	O	.	(	NC
(	(	O	O	*	Note	NC
Note	VB	I-VP	O	(	-	C
-	:	O	O	Note	contents	NC
contents	NNS	I-NP	O	-	are	NC
are	VBP	I-VP	O	contents	displayed	NC
displayed	VBN	I-VP	O	are	in	NC
in	IN	I-PP	O	displayed	reverse	NC
reverse	NN	I-NP	O	in	order	NC
order	NN	I-NP	O	reverse	to	NC
to	TO	I-PP	O	order	that	NC
that	DT	I-NP	O	to	in	NC
in	IN	I-PP	O	that	the	NC
the	DT	I-NP	O	in	printed	NC
printed	VBN	I-NP	O	the	Journal	NC
Journal	NNP	I-NP	ORG	printed	)	C
)	)	O	O	Journal	*	NC
*	SYM	O	O	)	ANNEX	NC
ANNEX	NNP	I-NP	O	*	STATEMENT	C
STATEMENT	NNP	I-NP	O	ANNEX	OF	C
OF	IN	I-PP	O	STATEMENT	THE	C
THE	DT	I-NP	O	OF	COUNCIL	C
COUNCIL	NNP	I-NP	O	THE	'S	C
'S	POS	B-NP	O	COUNCIL	REASONS	NC
REASONS	NNS	I-NP	O	'S	ANNEX	C
ANNEX	NN	I-NP	O	REASONS	I	C
I	PRP	B-NP	O	ANNEX	ANNEX	C
ANNEX	NNP	I-NP	O	I	A	C
A	NNP	I-NP	O	ANNEX	STATEMENT	C
STATEMENT	NNP	I-NP	O	A	OF	C
OF	IN	I-PP	O	STATEMENT	THE	C
THE	DT	I-NP	O	OF	COUNCIL	C
COUNCIL	NNP	I-NP	O	THE	'S	C
'S	POS	B-NP	O	COUNCIL	REASONS	NC
REASONS	NNS	I-NP	O	'S	END	C
END	NNP	I-NP	O	REASONS	OF	C
OF	IN	I-PP	O	END	DOCUMENT	C
DOCUMENT	NN	I-NP	O	OF	.	C
.	.	O	O	DOCUMENT	Indonesia	NC
Indonesia	NNP	I-NP	LOC	.	newspaper	C
newspaper	NN	I-NP	O	Indonesia	reports	NC
reports	VBZ	I-VP	O	newspaper	central	NC
central	JJ	I-NP	O	reports	bank	NC
bank	NN	I-NP	O	central	scandal	NC
scandal	NN	I-NP	O	bank	.	NC
.	.	O	O	scandal	JAKARTA	NC
JAKARTA	NNP	I-NP	LOC	.	1996-08-27	C
1996-08-27	CD	I-NP	O	JAKARTA	Indonesia	NC
Indonesia	NNP	I-NP	LOC	1996-08-27	's	C
's	POS	B-NP	O	Indonesia	central	NC
central	JJ	I-NP	O	's	bank	NC
bank	NN	I-NP	O	central	suffered	NC
suffered	VBD	I-VP	O	bank	seven	NC
seven	CD	I-NP	O	suffered	billion	NC
billion	CD	I-NP	O	seven	rupiah	NC
rupiah	NN	I-NP	O	billion	(	NC
(	(	O	O	rupiah	$	NC
$	$	I-NP	O	(	2.9	NC
2.9	CD	I-NP	O	$	million	NC
million	CD	I-NP	O	2.9	)	NC
)	)	O	O	million	in	NC
in	IN	I-PP	O	)	losses	NC
losses	NNS	I-NP	O	in	resulting	NC
resulting	VBG	I-VP	O	losses	from	NC
from	IN	I-PP	O	resulting	fake	NC
fake	JJ	I-NP	O	from	transactions	NC
transactions	NNS	I-NP	O	fake	,	NC
,	,	O	O	transactions	the	NC
the	DT	I-NP	O	,	Jakarta	NC
Jakarta	NNP	I-NP	ORG	the	Post	C
Post	NNP	I-NP	ORG	Jakarta	reported	C
reported	VBD	I-VP	O	Post	on	NC
on	IN	I-PP	O	reported	Tuesday	NC
Tuesday	NNP	I-NP	O	on	.	C
.	.	O	O	Tuesday	A	NC
A	DT	I-NP	O	.	Bank	C
Bank	NNP	I-NP	ORG	A	Indonesia	C
Indonesia	NNP	I-NP	ORG	Bank	spokeswoman	C
spokeswoman	NN	I-NP	O	Indonesia	confirmed	NC
confirmed	VBD	I-VP	O	spokeswoman	the	NC
the	DT	I-NP	O	confirmed	newspaper	NC
newspaper	NN	I-NP	O	the	report	NC
report	NN	I-NP	O	newspaper	but	NC
but	CC	O	O	report	declined	NC
declined	VBD	I-VP	O	but	to	NC
to	TO	I-VP	O	declined	give	NC
give	VB	I-VP	O	to	further	NC
further	JJ	I-NP	O	give	details	NC
details	NNS	I-NP	O	further	.	NC
.	.	O	O	details	The	NC
The	DT	I-NP	O	.	bank	C
bank	NN	I-NP	O	The	's	NC
's	POS	B-NP	O	bank	governor	NC
governor	NN	I-NP	O	's	Sudradjat	NC
Sudradjat	NNP	B-NP	PER	governor	Djiwandono	C
Djiwandono	NNP	I-NP	PER	Sudradjat	was	C
was	VBD	I-VP	O	Djiwandono	quoted	NC
quoted	VBN	I-VP	O	was	as	NC
as	IN	I-PP	O	quoted	saying	NC
saying	VBG	I-VP	O	as	on	NC
on	IN	I-PP	O	saying	Monday	NC
Monday	NNP	I-NP	O	on	about	C
about	IN	B-NP	O	Monday	5.4	NC
5.4	CD	I-NP	O	about	billion	NC
billion	CD	I-NP	O	5.4	rupiah	NC
rupiah	NN	I-NP	O	billion	of	NC
of	IN	I-PP	O	rupiah	the	NC
the	DT	I-NP	O	of	seven	NC
seven	CD	I-NP	O	the	billion	NC
billion	CD	I-NP	O	seven	rupiah	NC
rupiah	NN	I-NP	O	billion	had	NC
had	VBD	I-VP	O	rupiah	been	NC
been	VBN	I-VP	O	had	recovered	NC
recovered	VBN	I-VP	O	been	.	NC
.	.	O	O	recovered	The	NC
The	DT	I-NP	O	.	newspaper	C
newspaper	NN	I-NP	O	The	said	NC
said	VBD	I-VP	O	newspaper	it	NC
it	PRP	I-NP	O	said	was	NC
was	VBD	I-VP	O	it	the	NC
the	DT	I-NP	O	was	central	NC
central	JJ	I-NP	O	the	bank	NC
bank	NN	I-NP	O	central	's	NC
's	POS	B-NP	O	bank	first	NC
first	JJ	I-NP	O	's	public	NC
public	JJ	I-NP	O	first	scandal	NC
scandal	NN	I-NP	O	public	in	NC
in	IN	I-PP	O	scandal	its	NC
its	PRP$	I-NP	O	in	43-year	NC
43-year	JJ	I-NP	O	its	history	NC
history	NN	I-NP	O	43-year	.	NC
.	.	O	O	history	The	NC
The	DT	I-NP	O	.	paper	C
paper	NN	I-NP	O	The	said	NC
said	VBD	I-VP	O	paper	five	NC
five	CD	I-NP	O	said	people	NC
people	NNS	I-NP	O	five	had	NC
had	VBD	I-VP	O	people	been	NC
been	VBN	I-VP	O	had	arrested	NC
arrested	VBN	I-VP	O	been	and	NC
and	CC	O	O	arrested	police	NC
police	NNS	I-NP	O	and	were	NC
were	VBD	I-VP	O	police	looking	NC
looking	VBG	I-VP	O	were	for	NC
for	IN	I-PP	O	looking	two	NC
two	CD	I-NP	O	for	more	NC
more	JJR	I-NP	O	two	suspects	NC
suspects	NNS	I-NP	O	more	.	NC
.	.	O	O	suspects	(	NC
(	(	O	O	.	$	NC
$	$	I-NP	O	(	1	NC
1	CD	I-NP	O	$	=	NC
=	SYM	I-VP	O	1	2,341	NC
2,341	CD	I-NP	O	=	rupiah	NC
rupiah	VB	O	O	2,341	)	NC
)	)	O	O	rupiah	GOLF	NC
GOLF	NN	I-NP	O	)	-	C
-	:	O	O	GOLF	PLAYERS	NC
PLAYERS	NNP	I-NP	O	-	DIVIDED	C
DIVIDED	NNP	I-NP	O	PLAYERS	ON	C
ON	NNP	O	O	DIVIDED	CART	C
CART	NNP	I-NP	O	ON	REQUEST	C
REQUEST	NNP	I-NP	O	CART	FOR	C
FOR	IN	I-PP	O	REQUEST	OLAZABAL	C
OLAZABAL	NNP	I-NP	PER	FOR	.	C
.	.	O	O	OLAZABAL	NORTHAMPTON	NC
NORTHAMPTON	NNP	I-NP	LOC	.	,	C
,	,	O	O	NORTHAMPTON	England	NC
England	NNP	I-NP	LOC	,	1996-08-27	C
1996-08-27	CD	I-NP	O	England	Seve	NC
Seve	IN	I-PP	PER	1996-08-27	Ballesteros	C
Ballesteros	NNP	I-NP	PER	Seve	and	C
and	CC	I-NP	O	Ballesteros	Colin	NC
Colin	NNP	I-NP	PER	and	Montgomerie	C
Montgomerie	NNP	I-NP	PER	Colin	are	C
are	VBP	I-VP	O	Montgomerie	divided	NC
divided	VBN	I-VP	O	are	on	NC
on	IN	I-PP	O	divided	whether	NC
whether	IN	I-SBAR	O	on	Jose	NC
Jose	NNP	I-NP	PER	whether	Maria	C
Maria	NNP	I-NP	PER	Jose	Olazabal	C
Olazabal	NNP	I-NP	PER	Maria	should	C
should	MD	I-VP	O	Olazabal	be	NC
be	VB	I-VP	O	should	allowed	NC
allowed	VBN	I-VP	O	be	to	NC
to	TO	I-VP	O	allowed	return	NC
return	VB	I-VP	O	to	to	NC
to	TO	I-PP	O	return	the	NC
the	DT	I-NP	O	to	European	NC
European	NNP	I-NP	MISC	the	PGA	C
PGA	NNP	B-NP	MISC	European	Tour	C
Tour	NNP	I-NP	MISC	PGA	using	C
using	VBG	I-VP	O	Tour	a	NC
a	DT	I-NP	O	using	motorised	NC
motorised	JJ	I-NP	O	a	cart	NC
cart	NN	I-NP	O	motorised	to	NC
to	TO	I-VP	O	cart	transport	NC
transport	VB	I-VP	O	to	him	NC
him	PRP	I-NP	O	transport	around	NC
around	IN	I-PP	O	him	the	NC
the	DT	I-NP	O	around	course	NC
course	NN	I-NP	O	the	.	NC
.	.	O	O	course	The	NC
The	DT	I-NP	O	.	Spaniard	C
Spaniard	NNP	I-NP	MISC	The	has	C
has	VBZ	I-VP	O	Spaniard	not	NC
not	RB	I-VP	O	has	played	NC
played	VBN	I-VP	O	not	for	NC
for	IN	I-PP	O	played	nearly	NC
nearly	RB	I-NP	O	for	a	NC
a	DT	I-NP	O	nearly	year	NC
year	NN	I-NP	O	a	because	NC
because	IN	I-PP	O	year	of	NC
of	IN	I-PP	O	because	rheumatoid	NC
rheumatoid	JJ	I-NP	O	of	arthritis	NC
arthritis	NN	I-NP	O	rheumatoid	in	NC
in	IN	I-PP	O	arthritis	both	NC
both	PDT	O	O	in	his	NC
his	PRP$	I-NP	O	both	feet	NC
feet	NNS	I-NP	O	his	,	NC
,	,	O	O	feet	and	NC
and	CC	O	O	,	organisers	NC
organisers	NNS	I-NP	O	and	of	NC
of	IN	I-PP	O	organisers	a	NC
a	DT	I-NP	O	of	pairs	NC
pairs	NNS	I-NP	O	a	event	NC
event	NN	I-NP	O	pairs	to	NC
to	TO	I-VP	O	event	be	NC
be	VB	I-VP	O	to	staged	NC
staged	VBN	I-VP	O	be	in	NC
in	IN	I-PP	O	staged	Bordeaux	NC
Bordeaux	NNP	I-NP	LOC	in	,	C
,	,	O	O	Bordeaux	France	NC
France	NNP	I-NP	LOC	,	from	C
from	IN	I-PP	O	France	October	NC
October	NNP	I-NP	O	from	17	C
17	CD	I-NP	O	October	to	NC
to	TO	I-NP	O	17	20	NC
20	CD	I-NP	O	to	have	NC
have	VBP	I-VP	O	20	been	NC
been	VBN	I-VP	O	have	asked	NC
asked	VBN	I-VP	O	been	to	NC
to	TO	I-VP	O	asked	provide	NC
provide	VB	I-VP	O	to	him	NC
him	PRP	I-NP	O	provide	with	NC
with	IN	I-PP	O	him	a	NC
a	DT	I-NP	O	with	buggy	NC
buggy	NN	I-NP	O	a	.	NC
.	.	O	O	buggy	""""	NC
""""	""""	O	O	.	If	NC
If	IN	I-SBAR	O	""""	the	C
the	DT	I-NP	O	If	(	NC
(	(	O	O	the	Tour	NC
Tour	NNP	I-NP	MISC	(	's	C
's	POS	B-NP	O	Tour	tournament	NC
tournament	NN	I-NP	O	's	)	NC
)	)	I-NP	O	tournament	committee	NC
committee	NN	I-NP	O	)	decides	NC
decides	VBZ	I-VP	O	committee	to	NC
to	TO	I-VP	O	decides	change	NC
change	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	change	rule	NC
rule	NN	I-NP	O	the	I	NC
I	PRP	B-NP	O	rule	would	C
would	MD	I-VP	O	I	not	NC
not	RB	I-VP	O	would	be	NC
be	VB	I-VP	O	not	against	NC
against	IN	I-PP	O	be	it	NC
it	PRP	I-NP	O	against	,	NC
,	,	O	O	it	""""	NC
""""	""""	O	O	,	said	NC
said	VBD	I-VP	O	""""	Ballesteros	NC
Ballesteros	NNP	I-NP	PER	said	,	C
,	,	O	O	Ballesteros	Olazabal	NC
Olazabal	NNP	I-NP	PER	,	's	C
's	POS	B-NP	O	Olazabal	compatriot	NC
compatriot	NN	I-NP	O	's	and	NC
and	CC	O	O	compatriot	Ryder	NC
Ryder	NNP	I-NP	MISC	and	Cup	C
Cup	NNP	I-NP	MISC	Ryder	captain	C
captain	NN	I-NP	O	Cup	.	NC
.	.	O	O	captain	But	NC
But	CC	O	O	.	commitee	C
commitee	JJ	I-NP	O	But	member	NC
member	NN	I-NP	O	commitee	Montgomerie	NC
Montgomerie	NNP	I-NP	PER	member	said	C
said	VBD	I-VP	O	Montgomerie	it	NC
it	PRP	I-NP	O	said	could	NC
could	MD	I-VP	O	it	set	NC
set	VB	I-VP	O	could	an	NC
an	DT	I-NP	O	set	unhelpful	NC
unhelpful	JJ	I-NP	O	an	precedent	NC
precedent	NN	I-NP	O	unhelpful	.	NC
.	.	O	O	precedent	""""	NC
""""	""""	O	O	.	I	NC
I	PRP	I-NP	O	""""	know	C
know	VBP	I-VP	O	I	Olly	NC
Olly	NNP	I-NP	PER	know	's	C
's	POS	B-NP	O	Olly	situation	NC
situation	NN	I-NP	O	's	is	NC
is	VBZ	I-VP	O	situation	very	NC
very	RB	I-ADJP	O	is	unfortunate	NC
unfortunate	JJ	I-ADJP	O	very	,	NC
,	,	O	O	unfortunate	but	NC
but	CC	O	O	,	I	NC
I	PRP	I-NP	O	but	do	C
do	VBP	I-VP	O	I	n't	NC
n't	RB	I-VP	O	do	think	NC
think	VB	I-VP	O	n't	we	NC
we	PRP	I-NP	O	think	can	NC
can	MD	I-VP	O	we	start	NC
start	VB	I-VP	O	can	giving	NC
giving	VBG	I-VP	O	start	dispensations	NC
dispensations	NNS	I-NP	O	giving	,	NC
,	,	O	O	dispensations	""""	NC
""""	""""	O	O	,	he	NC
he	PRP	I-NP	O	""""	said	NC
said	VBD	I-VP	O	he	.	NC
.	.	O	O	said	""""	NC
""""	""""	O	O	.	You	NC
You	PRP	I-NP	O	""""	've	C
've	VBP	I-VP	O	You	got	NC
got	VBD	I-VP	O	've	to	NC
to	TO	I-VP	O	got	have	NC
have	VB	I-VP	O	to	a	NC
a	DT	I-NP	O	have	rule	NC
rule	NN	I-NP	O	a	for	NC
for	IN	I-PP	O	rule	everybody	NC
everybody	NN	I-NP	O	for	and	NC
and	CC	O	O	everybody	I	NC
I	PRP	I-NP	O	and	do	C
do	VBP	I-VP	O	I	n't	NC
n't	RB	I-VP	O	do	think	NC
think	VB	I-VP	O	n't	it	NC
it	PRP	I-NP	O	think	's	NC
's	VBZ	I-VP	O	it	feasible	NC
feasible	JJ	I-ADJP	O	's	.	NC
.	.	O	O	feasible	""""	NC
""""	""""	O	O	.	The	NC
The	DT	I-NP	O	""""	use	C
use	NN	I-NP	O	The	of	NC
of	IN	I-PP	O	use	carts	NC
carts	NNS	I-NP	O	of	is	NC
is	VBZ	I-VP	O	carts	generally	NC
generally	RB	I-VP	O	is	prohibited	NC
prohibited	VBN	I-VP	O	generally	in	NC
in	IN	I-PP	O	prohibited	the	NC
the	DT	I-NP	O	in	professional	NC
professional	JJ	I-NP	O	the	game	NC
game	NN	I-NP	O	professional	,	NC
,	,	O	O	game	and	NC
and	CC	O	O	,	if	NC
if	IN	I-SBAR	O	and	Olazabal	NC
Olazabal	NNP	I-NP	PER	if	is	C
is	VBZ	I-VP	O	Olazabal	allowed	NC
allowed	VBN	I-VP	O	is	to	NC
to	TO	I-VP	O	allowed	use	NC
use	VB	I-VP	O	to	one	NC
one	NN	I-NP	O	use	in	NC
in	IN	I-PP	O	one	Bordeaux	NC
Bordeaux	NNP	I-NP	LOC	in	,	C
,	,	O	O	Bordeaux	he	NC
he	PRP	I-NP	O	,	might	NC
might	MD	I-VP	O	he	then	NC
then	RB	I-VP	O	might	request	NC
request	VB	I-VP	O	then	one	NC
one	CD	I-NP	O	request	for	NC
for	IN	I-PP	O	one	the	NC
the	DT	I-NP	O	for	qualifying	NC
qualifying	VBG	I-VP	O	the	tournaments	NC
tournaments	NNS	I-NP	O	qualifying	for	NC
for	IN	I-PP	O	tournaments	next	NC
next	JJ	I-NP	O	for	year	NC
year	NN	I-NP	O	next	's	NC
's	POS	B-NP	O	year	Ryder	NC
Ryder	NNP	I-NP	MISC	's	Cup	C
Cup	NNP	I-NP	MISC	Ryder	.	C
.	.	O	O	Cup	SOCCER	NC
SOCCER	NN	I-NP	O	.	-	C
-	:	O	O	SOCCER	POLAND	NC
POLAND	NNP	I-NP	LOC	-	TIES	C
TIES	VBZ	I-VP	O	POLAND	CYPRUS	C
CYPRUS	NNS	I-NP	LOC	TIES	2-2	C
2-2	CD	I-NP	O	CYPRUS	IN	NC
IN	IN	I-PP	O	2-2	FRIENDLY	C
FRIENDLY	JJ	I-NP	O	IN	MATCH	C
MATCH	NN	I-NP	O	FRIENDLY	.	C
.	.	O	O	MATCH	BELCHATOW	NC
BELCHATOW	NNP	I-NP	LOC	.	,	C
,	,	O	O	BELCHATOW	Poland	NC
Poland	NNP	I-NP	LOC	,	1996-08-27	C
1996-08-27	CD	I-NP	O	Poland	Poland	NC
Poland	NNP	I-NP	LOC	1996-08-27	and	C
and	CC	I-NP	O	Poland	Cyprus	NC
Cyprus	NNP	I-NP	LOC	and	drew	C
drew	VBD	I-VP	O	Cyprus	2-2	NC
