token	pos	chunk	NER	previous	following	capitals
Topolcany	NNP	I-NP	LOC	""""	and	C
and	CC	O	O	Topolcany	the	NC
the	DT	I-NP	O	and	area	NC
area	NN	I-NP	O	the	around	NC
around	IN	I-PP	O	area	this	NC
this	DT	I-NP	O	around	town	NC
town	NN	I-NP	O	this	were	NC
were	VBD	I-VP	O	town	reported	NC
reported	VBN	I-VP	O	were	to	NC
to	TO	I-VP	O	reported	have	NC
have	VB	I-VP	O	to	been	NC
been	VBN	I-VP	O	have	the	NC
the	DT	I-NP	O	been	most	NC
most	RBS	I-NP	O	the	visited	NC
visited	VBD	I-VP	O	most	places	NC
places	NNS	I-NP	O	visited	by	NC
by	IN	I-PP	O	places	Dutroux	NC
Dutroux	NNP	I-NP	PER	by	and	C
and	CC	O	O	Dutroux	his	NC
his	PRP$	I-NP	O	and	accomplices	NC
accomplices	NNS	I-NP	O	his	in	NC
in	IN	I-PP	O	accomplices	Slovakia	NC
Slovakia	NNP	I-NP	LOC	in	,	C
,	,	O	O	Slovakia	""""	NC
""""	""""	O	O	,	Gajdos	NC
Gajdos	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Gajdos	.	NC
.	.	O	O	said	Dutroux	NC
Dutroux	JJ	I-ADJP	PER	.	,	C
,	,	O	O	Dutroux	a	NC
a	DT	I-NP	O	,	convicted	NC
convicted	VBN	I-NP	O	a	child	NC
child	NN	I-NP	O	convicted	rapist	NC
rapist	NN	I-NP	O	child	and	NC
and	CC	O	O	rapist	unemployed	NC
unemployed	JJ	I-NP	O	and	father-of-three	NC
father-of-three	NN	I-NP	O	unemployed	,	NC
,	,	O	O	father-of-three	led	NC
led	VBD	I-VP	O	,	police	NC
police	NN	I-NP	O	led	11	NC
11	CD	B-NP	O	police	days	NC
days	NNS	I-NP	O	11	ago	NC
ago	RB	I-ADVP	O	days	to	NC
to	TO	I-PP	O	ago	the	NC
the	DT	I-NP	O	to	bodies	NC
bodies	NNS	I-NP	O	the	of	NC
of	IN	I-PP	O	bodies	eight-year-olds	NC
eight-year-olds	NNP	I-NP	O	of	Julie	NC
Julie	NNP	I-NP	PER	eight-year-olds	Lejeune	C
Lejeune	NNP	I-NP	PER	Julie	and	C
and	CC	O	O	Lejeune	Melissa	NC
Melissa	NNP	I-NP	PER	and	Russo	C
Russo	NNP	I-NP	PER	Melissa	in	C
in	IN	I-PP	O	Russo	the	NC
the	DT	I-NP	O	in	garden	NC
garden	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	garden	another	NC
another	DT	I-NP	O	of	of	NC
of	IN	I-PP	O	another	the	NC
the	DT	I-NP	O	of	six	NC
six	CD	I-NP	O	the	houses	NC
houses	NNS	I-NP	O	six	he	NC
he	PRP	B-NP	O	houses	owns	NC
owns	VBZ	I-VP	O	he	around	NC
around	IN	I-PP	O	owns	the	NC
the	DT	I-NP	O	around	southern	NC
southern	JJ	I-NP	O	the	Belgian	NC
Belgian	JJ	I-NP	MISC	southern	city	C
city	NN	I-NP	O	Belgian	of	NC
of	IN	I-PP	O	city	Charleroi	NC
Charleroi	NNP	I-NP	LOC	of	.	C
.	.	O	O	Charleroi	""""	NC
""""	""""	O	O	.	The	NC
The	DT	I-NP	O	""""	Belgian	C
Belgian	NNP	I-NP	MISC	The	police	C
police	NN	I-NP	O	Belgian	also	NC
also	RB	I-ADVP	O	police	informed	NC
informed	VBD	I-VP	O	also	us	NC
us	PRP	I-NP	O	informed	that	NC
that	IN	I-SBAR	O	us	Dutroux	NC
Dutroux	JJ	I-ADJP	PER	that	,	C
,	,	O	O	Dutroux	together	NC
together	RB	I-ADVP	O	,	with	NC
with	IN	I-PP	O	together	one	NC
one	CD	I-NP	O	with	other	NC
other	JJ	I-NP	O	one	man	NC
man	NN	I-NP	O	other	,	NC
,	,	O	O	man	had	NC
had	VBD	I-VP	O	,	(	NC
(	(	O	O	had	also	NC
also	RB	I-ADVP	O	(	)	NC
)	)	O	O	also	planned	NC
planned	VBN	I-NP	O	)	the	NC
the	DT	I-NP	O	planned	kidnapping	NC
kidnapping	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	kidnapping	at	NC
at	IN	I-NP	O	of	least	NC
least	JJS	I-NP	O	at	one	NC
one	CD	I-NP	O	least	Slovak	NC
Slovak	NNP	I-NP	MISC	one	woman	C
woman	NN	I-NP	O	Slovak	,	NC
,	,	O	O	woman	""""	NC
""""	""""	O	O	,	Gajdos	NC
Gajdos	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Gajdos	.	NC
.	.	O	O	said	""""	NC
""""	""""	O	O	.	The	NC
The	DT	I-NP	O	""""	plan	C
plan	NN	I-NP	O	The	apparently	NC
apparently	RB	I-ADVP	O	plan	failed	NC
failed	VBD	I-VP	O	apparently	due	NC
due	JJ	I-ADJP	O	failed	to	NC
to	TO	I-PP	O	due	difficulties	NC
difficulties	NNS	I-NP	O	to	in	NC
in	IN	I-PP	O	difficulties	crossing	NC
crossing	VBG	I-VP	O	in	the	NC
the	DT	I-NP	O	crossing	border	NC
border	NN	I-NP	O	the	,	NC
,	,	O	O	border	""""	NC
""""	""""	O	O	,	he	NC
he	PRP	I-NP	O	""""	added	NC
added	VBD	I-VP	O	he	,	NC
,	,	O	O	added	but	NC
but	CC	O	O	,	did	NC
did	VBD	I-VP	O	but	not	NC
not	RB	I-VP	O	did	elaborate	NC
elaborate	VB	I-VP	O	not	.	NC
.	.	O	O	elaborate	The	NC
The	DT	I-NP	O	.	Slovak	C
Slovak	NNP	I-NP	MISC	The	police	C
police	NN	I-NP	O	Slovak	are	NC
are	VBP	I-VP	O	police	also	NC
also	RB	I-VP	O	are	investigating	NC
investigating	VBG	I-VP	O	also	visits	NC
visits	NNS	I-NP	O	investigating	by	NC
by	IN	I-PP	O	visits	about	NC
about	RB	I-NP	O	by	10	NC
10	CD	I-NP	O	about	Slovak	NC
Slovak	JJ	I-NP	MISC	10	women	C
women	NNS	I-NP	O	Slovak	,	NC
,	,	O	O	women	aged	NC
aged	VBN	I-ADJP	O	,	17	NC
17	CD	I-NP	O	aged	to	NC
to	TO	I-PP	O	17	22	NC
22	CD	I-NP	O	to	,	NC
,	,	O	O	22	to	NC
to	TO	I-PP	O	,	Belgium	NC
Belgium	NNP	I-NP	LOC	to	,	C
,	,	O	O	Belgium	at	NC
at	IN	I-PP	O	,	the	NC
the	DT	I-NP	O	at	invitation	NC
invitation	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	invitation	Dutroux	NC
Dutroux	NNP	I-NP	PER	of	.	C
.	.	O	O	Dutroux	The	NC
The	DT	I-NP	O	.	women	C
women	NNS	I-NP	O	The	said	NC
said	VBD	I-VP	O	women	they	NC
they	PRP	I-NP	O	said	went	NC
went	VBD	I-VP	O	they	to	NC
to	TO	I-PP	O	went	Belgium	NC
Belgium	NNP	I-NP	LOC	to	voluntarily	C
voluntarily	RB	I-VP	O	Belgium	and	NC
and	CC	I-VP	O	voluntarily	police	NC
police	NN	I-NP	O	and	suspect	NC
suspect	NN	I-NP	O	police	they	NC
they	PRP	B-NP	O	suspect	were	NC
were	VBD	I-VP	O	they	used	NC
used	VBN	I-VP	O	were	to	NC
to	TO	I-VP	O	used	act	NC
act	VB	I-VP	O	to	in	NC
in	IN	I-PP	O	act	pornographic	NC
pornographic	JJ	I-NP	O	in	films	NC
films	NNS	I-NP	O	pornographic	,	NC
,	,	O	O	films	Gajdos	NC
Gajdos	NNP	I-NP	PER	,	said	C
said	VBD	I-VP	O	Gajdos	earlier	NC
earlier	RBR	I-ADVP	O	said	this	NC
this	DT	I-NP	O	earlier	week	NC
week	NN	I-NP	O	this	.	NC
.	.	O	O	week	But	NC
But	CC	O	O	.	he	C
he	PRP	I-NP	O	But	added	NC
added	VBD	I-VP	O	he	they	NC
they	PRP	I-NP	O	added	had	NC
had	VBD	I-VP	O	they	difficulty	NC
difficulty	NN	I-NP	O	had	remembering	NC
remembering	VBG	I-VP	O	difficulty	what	NC
what	WP	I-NP	O	remembering	happened	NC
happened	VBD	I-VP	O	what	during	NC
during	IN	I-PP	O	happened	their	NC
their	PRP$	I-NP	O	during	visits	NC
visits	NNS	I-NP	O	their	to	NC
to	TO	I-PP	O	visits	Belgium	NC
Belgium	NNP	I-NP	LOC	to	,	C
,	,	O	O	Belgium	perhaps	NC
perhaps	RB	I-ADVP	O	,	because	NC
because	IN	I-PP	O	perhaps	of	NC
of	IN	I-PP	O	because	drugs	NC
drugs	NNS	I-NP	O	of	,	NC
,	,	O	O	drugs	and	NC
and	CC	O	O	,	were	NC
were	VBD	I-VP	O	and	unsure	NC
unsure	JJ	I-ADJP	O	were	whether	NC
whether	IN	I-SBAR	O	unsure	they	NC
they	PRP	I-NP	O	whether	were	NC
were	VBD	I-VP	O	they	filmed	NC
filmed	VBN	I-VP	O	were	for	NC
for	IN	I-PP	O	filmed	pornography	NC
pornography	NN	I-NP	O	for	.	NC
.	.	O	O	pornography	Dutroux	NC
Dutroux	JJ	I-ADJP	PER	.	,	C
,	,	O	O	Dutroux	39	NC
39	CD	I-NP	O	,	,	NC
,	,	O	O	39	who	NC
who	WP	I-NP	O	,	was	NC
was	VBD	I-VP	O	who	charged	NC
charged	VBN	I-VP	O	was	last	NC
last	JJ	I-NP	O	charged	week	NC
week	NN	I-NP	O	last	with	NC
with	IN	I-PP	O	week	the	NC
the	DT	I-NP	O	with	abduction	NC
abduction	NN	I-NP	O	the	and	NC
and	CC	O	O	abduction	illegal	NC
illegal	JJ	I-NP	O	and	imprisonment	NC
imprisonment	NN	I-NP	O	illegal	of	NC
of	IN	I-PP	O	imprisonment	two	NC
two	CD	I-NP	O	of	girls	NC
girls	NNS	I-NP	O	two	aged	NC
aged	VBN	I-VP	O	girls	14	NC
14	CD	I-NP	O	aged	and	NC
and	CC	I-NP	O	14	12	NC
12	CD	I-NP	O	and	,	NC
,	,	O	O	12	is	NC
is	VBZ	I-VP	O	,	also	NC
also	RB	I-VP	O	is	suspected	NC
suspected	VBN	I-VP	O	also	in	NC
in	IN	I-PP	O	suspected	the	NC
the	DT	I-NP	O	in	disappearance	NC
disappearance	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	disappearance	Belgians	NC
Belgians	NNP	I-NP	O	of	An	C
An	NNP	I-NP	PER	Belgians	Marchal	C
Marchal	NNP	I-NP	PER	An	,	C
,	,	O	O	Marchal	19	NC
19	CD	I-NP	O	,	,	NC
,	,	O	O	19	and	NC
and	CC	O	O	,	Eefje	NC
Eefje	NNP	I-NP	PER	and	Lambrecks	C
Lambrecks	NNP	I-NP	PER	Eefje	,	C
,	,	O	O	Lambrecks	17	NC
17	CD	I-NP	O	,	,	NC
,	,	O	O	17	who	NC
who	WP	I-NP	O	,	went	NC
went	VBD	I-VP	O	who	missing	NC
missing	VBG	I-VP	O	went	a	NC
a	DT	I-NP	O	missing	year	NC
year	NN	I-NP	O	a	ago	NC
ago	RB	I-ADVP	O	year	.	NC
.	.	O	O	ago	Knifeman	NC
Knifeman	NNP	I-NP	O	.	kills	C
kills	VBZ	I-VP	O	Knifeman	Polish	NC
Polish	JJ	I-NP	MISC	kills	beauty	C
beauty	NN	I-NP	O	Polish	queen	NC
queen	NN	I-NP	O	beauty	,	NC
,	,	O	O	queen	wounds	NC
wounds	NNS	I-NP	O	,	husband	NC
husband	NN	I-NP	O	wounds	.	NC
.	.	O	O	husband	WARSAW	NC
WARSAW	NNP	I-NP	LOC	.	1996-08-28	C
1996-08-28	CD	I-NP	O	WARSAW	A	NC
A	DT	I-NP	O	1996-08-28	man	C
man	NN	I-NP	O	A	knifed	NC
knifed	VBN	I-VP	O	man	to	NC
to	TO	I-PP	O	knifed	death	NC
death	NN	I-NP	O	to	international	NC
international	JJ	I-NP	O	death	model	NC
model	NN	I-NP	O	international	Agnieszka	NC
Agnieszka	NNP	I-NP	PER	model	Kotlarska	C
Kotlarska	NNP	I-NP	PER	Agnieszka	outside	C
outside	IN	I-PP	O	Kotlarska	her	NC
her	PRP$	I-NP	O	outside	home	NC
home	NN	I-NP	O	her	in	NC
in	IN	I-PP	O	home	Wroclaw	NC
Wroclaw	NNP	I-NP	LOC	in	,	C
,	,	O	O	Wroclaw	western	NC
western	JJ	I-NP	O	,	Poland	NC
Poland	NNP	I-NP	LOC	western	,	C
,	,	O	O	Poland	Polish	NC
Polish	JJ	I-NP	MISC	,	television	C
television	NN	I-NP	O	Polish	said	NC
said	VBD	I-VP	O	television	on	NC
on	IN	I-PP	O	said	Wednesday	NC
Wednesday	NNP	I-NP	O	on	.	C
.	.	O	O	Wednesday	The	NC
The	DT	I-NP	O	.	man	C
man	NN	I-NP	O	The	,	NC
,	,	O	O	man	who	NC
who	WP	I-NP	O	,	said	NC
said	VBD	I-VP	O	who	he	NC
he	PRP	I-NP	O	said	had	NC
had	VBD	I-VP	O	he	once	NC
once	RB	I-VP	O	had	been	NC
been	VBN	I-VP	O	once	engaged	NC
engaged	VBN	I-VP	O	been	to	NC
to	TO	I-PP	O	engaged	her	NC
her	PRP	I-NP	O	to	,	NC
,	,	O	O	her	first	NC
first	JJ	I-NP	O	,	knifed	NC
knifed	JJ	I-NP	O	first	Kotlarska	NC
Kotlarska	NNP	I-NP	PER	knifed	's	C
's	POS	B-NP	O	Kotlarska	husband	NC
husband	NN	I-NP	O	's	in	NC
in	IN	I-PP	O	husband	the	NC
the	DT	I-NP	O	in	leg	NC
leg	NN	I-NP	O	the	,	NC
,	,	O	O	leg	then	NC
then	RB	I-ADVP	O	,	stabbed	NC
stabbed	VBD	I-VP	O	then	her	NC
her	PRP$	I-NP	O	stabbed	three	NC
three	CD	I-NP	O	her	times	NC
times	NNS	I-NP	O	three	in	NC
in	IN	I-PP	O	times	the	NC
the	DT	I-NP	O	in	chest	NC
chest	NN	I-NP	O	the	when	NC
when	WRB	I-ADVP	O	chest	she	NC
she	PRP	I-NP	O	when	tried	NC
tried	VBD	I-VP	O	she	to	NC
to	TO	I-VP	O	tried	intervene	NC
intervene	VB	I-VP	O	to	during	NC
during	IN	I-PP	O	intervene	the	NC
the	DT	I-NP	O	during	incident	NC
incident	NN	I-NP	O	the	on	NC
on	IN	I-PP	O	incident	Tuesday	NC
Tuesday	NNP	I-NP	O	on	.	C
.	.	O	O	Tuesday	She	NC
She	PRP	I-NP	O	.	died	C
died	VBD	I-VP	O	She	in	NC
in	IN	I-PP	O	died	hospital	NC
hospital	NN	I-NP	O	in	.	NC
.	.	O	O	hospital	Kotlarska	NC
Kotlarska	FW	I-NP	PER	.	,	C
,	,	O	O	Kotlarska	who	NC
who	WP	I-NP	O	,	was	NC
was	VBD	I-VP	O	who	24	NC
24	CD	I-NP	O	was	and	NC
and	CC	O	O	24	had	NC
had	VBD	I-VP	O	and	a	NC
a	DT	I-NP	O	had	three-year-old	NC
three-year-old	JJ	I-NP	O	a	child	NC
child	NN	I-NP	O	three-year-old	,	NC
,	,	O	O	child	was	NC
was	VBD	I-VP	O	,	Miss	NC
Miss	NNP	I-NP	MISC	was	Poland	C
Poland	NNP	I-NP	MISC	Miss	in	C
in	IN	I-PP	O	Poland	1991	NC
1991	CD	I-NP	O	in	and	NC
and	CC	O	O	1991	went	NC
went	VBD	I-VP	O	and	on	NC
on	RP	I-PRT	O	went	to	NC
to	TO	I-PP	O	on	a	NC
a	DT	I-NP	O	to	U.S.-based	NC
U.S.-based	JJ	I-NP	MISC	a	modelling	C
modelling	NN	I-NP	O	U.S.-based	career	NC
career	NN	I-NP	O	modelling	that	NC
that	WDT	B-NP	O	career	included	NC
included	VBD	I-VP	O	that	working	NC
working	VBG	I-VP	O	included	with	NC
with	IN	I-PP	O	working	Italian	NC
Italian	JJ	I-NP	MISC	with	designer	C
designer	NN	I-NP	O	Italian	Gianni	NC
Gianni	NNP	B-NP	PER	designer	Versace	C
Versace	NNP	I-NP	PER	Gianni	and	C
and	CC	I-NP	O	Versace	Vogue	NC
Vogue	NNP	I-NP	ORG	and	magazine	C
magazine	NN	I-NP	O	Vogue	,	NC
,	,	O	O	magazine	the	NC
the	DT	I-NP	O	,	Gazeta	NC
Gazeta	NNP	I-NP	ORG	the	Wyborcza	C
Wyborcza	NNP	I-NP	ORG	Gazeta	newspaper	C
newspaper	NN	I-NP	O	Wyborcza	said	NC
said	VBD	I-VP	O	newspaper	.	NC
.	.	O	O	said	She	NC
She	PRP	I-NP	O	.	had	C
had	VBD	I-VP	O	She	been	NC
been	VBN	I-VP	O	had	due	NC
due	JJ	I-ADJP	O	been	to	NC
to	TO	I-VP	O	due	fly	NC
fly	VB	I-VP	O	to	on	NC
on	IN	I-PP	O	fly	a	NC
a	DT	I-NP	O	on	TWA	NC
TWA	NNP	I-NP	ORG	a	airliner	C
airliner	NN	I-NP	O	TWA	which	NC
which	WDT	B-NP	O	airliner	exploded	NC
exploded	VBD	I-VP	O	which	near	NC
near	IN	I-PP	O	exploded	New	NC
New	NNP	I-NP	LOC	near	York	C
York	NNP	I-NP	LOC	New	last	C
last	JJ	B-NP	O	York	month	NC
month	NN	I-NP	O	last	,	NC
,	,	O	O	month	but	NC
but	CC	O	O	,	had	NC
had	VBD	I-VP	O	but	cancelled	NC
cancelled	VBN	I-VP	O	had	her	NC
her	PRP$	I-NP	O	cancelled	booking	NC
booking	NN	I-NP	O	her	,	NC
,	,	O	O	booking	the	NC
the	DT	I-NP	O	,	newspaper	NC
newspaper	NN	I-NP	O	the	said	NC
said	VBD	I-VP	O	newspaper	.	NC
.	.	O	O	said	Her	NC
Her	PRP$	I-NP	O	.	attacker	C
attacker	NN	I-NP	O	Her	,	NC
,	,	O	O	attacker	identified	NC
identified	VBN	I-VP	O	,	only	NC
only	RB	I-ADVP	O	identified	as	NC
as	IN	I-SBAR	O	only	Jerzy	NC
Jerzy	NNP	I-NP	PER	as	L.	C
L.	NNP	I-NP	PER	Jerzy	,	C
,	,	O	O	L.	36	NC
36	CD	I-NP	O	,	,	NC
,	,	O	O	36	was	NC
was	VBD	I-VP	O	,	arrested	NC
arrested	VBN	I-VP	O	was	by	NC
by	IN	I-PP	O	arrested	police	NC
police	NN	I-NP	O	by	and	NC
and	CC	O	O	police	will	NC
will	MD	I-VP	O	and	appear	NC
appear	VB	I-VP	O	will	in	NC
in	IN	I-PP	O	appear	court	NC
court	NN	I-NP	O	in	on	NC
on	IN	I-PP	O	court	Thursday	NC
Thursday	NNP	I-NP	O	on	morning	C
morning	NN	I-NP	O	Thursday	,	NC
,	,	O	O	morning	television	NC
television	NN	I-NP	O	,	reported	NC
reported	VBD	I-VP	O	television	.	NC
.	.	O	O	reported	It	NC
It	PRP	I-NP	O	.	said	C
said	VBD	I-VP	O	It	he	NC
he	PRP	I-NP	O	said	had	NC
had	VBD	I-VP	O	he	admitted	NC
admitted	VBN	I-VP	O	had	the	NC
the	DT	I-NP	O	admitted	attack	NC
attack	NN	I-NP	O	the	but	NC
but	CC	O	O	attack	had	NC
had	VBD	I-VP	O	but	denied	NC
denied	VBN	I-VP	O	had	intending	NC
intending	NN	I-NP	O	denied	to	NC
to	TO	I-VP	O	intending	kill	NC
kill	VB	I-VP	O	to	Kotlarska	NC
Kotlarska	NNP	I-NP	PER	kill	.	C
.	.	O	O	Kotlarska	Russian	NC
Russian	JJ	I-NP	MISC	.	shares	C
shares	NNS	I-NP	O	Russian	slip	NC
slip	VBP	I-VP	O	shares	in	NC
in	IN	I-PP	O	slip	thin	NC
thin	JJ	I-NP	O	in	volume	NC
volume	NN	I-NP	O	thin	.	NC
.	.	O	O	volume	MOSCOW	NC
MOSCOW	RB	I-ADVP	LOC	.	1996-08-28	C
1996-08-28	CD	I-NP	O	MOSCOW	Leading	NC
Leading	VBG	I-VP	O	1996-08-28	Russian	C
Russian	JJ	I-NP	MISC	Leading	shares	C
shares	NNS	I-NP	O	Russian	edged	NC
edged	VBD	I-VP	O	shares	down	NC
down	RP	I-PRT	O	edged	on	NC
on	IN	I-PP	O	down	Wednesday	NC
Wednesday	NNP	I-NP	O	on	in	C
in	IN	I-PP	O	Wednesday	thin	NC
thin	JJ	I-NP	O	in	volume	NC
volume	NN	I-NP	O	thin	in	NC
in	IN	I-PP	O	volume	the	NC
the	DT	I-NP	O	in	absence	NC
absence	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	absence	Western	NC
Western	JJ	I-NP	MISC	of	orders	C
orders	NNS	I-NP	O	Western	,	NC
,	,	O	O	orders	traders	NC
traders	NNS	I-NP	O	,	said	NC
said	VBD	I-VP	O	traders	.	NC
.	.	O	O	said	The	NC
The	DT	I-NP	O	.	Russian	C
Russian	NNP	I-NP	MISC	The	Trading	C
Trading	NNP	I-NP	MISC	Russian	System	C
System	NNP	I-NP	MISC	Trading	index	C
index	NN	I-NP	O	System	of	NC
of	IN	I-PP	O	index	21	NC
21	CD	I-NP	O	of	issues	NC
issues	NNS	I-NP	O	21	fell	NC
fell	VBD	I-VP	O	issues	1.64	NC
1.64	CD	I-NP	O	fell	percent	NC
percent	NN	I-NP	O	1.64	to	NC
to	TO	I-PP	O	percent	180.38	NC
180.38	CD	I-NP	O	to	on	NC
on	IN	I-PP	O	180.38	volume	NC
volume	NN	I-NP	O	on	of	NC
of	IN	I-PP	O	volume	$	NC
$	$	I-NP	O	of	4.38	NC
4.38	CD	I-NP	O	$	million	NC
million	CD	I-NP	O	4.38	.	NC
.	.	O	O	million	""""	NC
""""	""""	O	O	.	The	NC
The	DT	I-NP	O	""""	market	C
market	NN	I-NP	O	The	was	NC
was	VBD	I-VP	O	market	extremely	NC
extremely	RB	I-ADJP	O	was	quiet	NC
quiet	JJ	I-ADJP	O	extremely	today	NC
today	NN	I-NP	O	quiet	,	NC
,	,	O	O	today	some	NC
some	DT	I-NP	O	,	profit-taking	NC
profit-taking	NN	I-NP	O	some	locally	NC
locally	RB	I-ADVP	O	profit-taking	,	NC
,	,	O	O	locally	no	NC
no	DT	I-NP	O	,	Western	NC
Western	JJ	I-NP	MISC	no	orders	C
orders	NNS	I-NP	O	Western	,	NC
,	,	O	O	orders	""""	NC
""""	""""	O	O	,	said	NC
said	VBD	I-VP	O	""""	Nick	NC
Nick	NNP	I-NP	PER	said	Mokhoff	C
Mokhoff	NNP	I-NP	PER	Nick	,	C
,	,	O	O	Mokhoff	director	NC
director	NN	I-NP	O	,	of	NC
of	IN	I-PP	O	director	sales	NC
sales	NNS	I-NP	O	of	and	NC
and	CC	O	O	sales	trade	NC
trade	VBD	I-VP	O	and	at	NC
at	IN	I-PP	O	trade	Alliance-Menatep	NC
Alliance-Menatep	NNPS	I-NP	ORG	at	.	C
.	.	O	O	Alliance-Menatep	""""	NC
""""	""""	O	O	.	We	NC
We	PRP	I-NP	O	""""	are	C
are	VBP	I-VP	O	We	just	NC
just	RB	I-ADVP	O	are	a	NC
a	DT	I-NP	O	just	bit	NC
bit	NN	I-NP	O	a	lower	NC
lower	JJR	I-ADJP	O	bit	with	NC
with	IN	I-PP	O	lower	a	NC
a	DT	I-NP	O	with	lot	NC
lot	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	lot	inactivity	NC
inactivity	NN	I-NP	O	of	during	NC
during	IN	I-PP	O	inactivity	the	NC
the	DT	I-NP	O	during	whole	NC
whole	JJ	I-NP	O	the	day	NC
day	NN	I-NP	O	whole	.	NC
.	.	O	O	day	""""	NC
""""	""""	O	O	.	Alexander	NC
Alexander	NNP	I-NP	PER	""""	Babayan	C
Babayan	NNP	I-NP	PER	Alexander	,	C
,	,	O	O	Babayan	managing	NC
managing	VBG	I-NP	O	,	director	NC
director	NN	I-NP	O	managing	at	NC
at	IN	I-PP	O	director	CentrInvest	NC
CentrInvest	NNP	I-NP	ORG	at	Securities	C
Securities	NNP	I-NP	ORG	CentrInvest	,	C
,	,	O	O	Securities	said	NC
said	VBD	I-VP	O	,	the	NC
the	DT	I-NP	O	said	volume	NC
volume	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	volume	orders	NC
orders	NNS	I-NP	O	of	was	NC
was	VBD	I-VP	O	orders	four	NC
four	CD	I-NP	O	was	to	NC
to	TO	I-NP	O	four	five	NC
five	CD	I-NP	O	to	times	NC
times	NNS	I-NP	O	five	lower	NC
lower	JJR	I-ADJP	O	times	than	NC
than	IN	I-PP	O	lower	a	NC
a	DT	I-NP	O	than	week	NC
week	NN	I-NP	O	a	ago	NC
ago	RB	I-ADVP	O	week	.	NC
.	.	O	O	ago	As	NC
As	IN	I-PP	O	.	often	C
often	RB	I-ADVP	O	As	,	NC
,	,	O	O	often	the	NC
the	DT	I-NP	O	,	most	NC
most	JJS	I-NP	O	the	volume	NC
volume	NN	I-NP	O	most	was	NC
was	VBD	I-VP	O	volume	in	NC
in	IN	I-PP	O	was	UES	NC
UES	NNP	I-NP	ORG	in	.	C
.	.	O	O	UES	""""	NC
""""	""""	O	O	.	Unified	NC
Unified	JJ	I-NP	O	""""	is	C
is	VBZ	I-VP	O	Unified	one	NC
one	CD	I-NP	O	is	of	NC
of	IN	I-PP	O	one	the	NC
the	DT	I-NP	O	of	blue	NC
blue	JJ	I-NP	O	the	chips	NC
chips	NNS	I-NP	O	blue	,	NC
,	,	O	O	chips	which	NC
which	WDT	I-NP	O	,	has	NC
has	VBZ	I-VP	O	which	more	NC
more	JJR	I-NP	O	has	prospects	NC
prospects	NNS	I-NP	O	more	than	NC
than	IN	I-PP	O	prospects	anybody	NC
anybody	NN	I-NP	O	than	else	NC
else	RB	I-ADVP	O	anybody	does	NC
does	VBZ	I-VP	O	else	,	NC
,	,	O	O	does	because	NC
because	IN	I-SBAR	O	,	they	NC
they	PRP	I-NP	O	because	have	NC
have	VBP	I-VP	O	they	ADRs	NC
ADRs	NNS	I-NP	MISC	have	supposedly	C
supposedly	RB	I-PP	O	ADRs	coming	NC
coming	VBG	I-VP	O	supposedly	up	NC
up	RP	I-PRT	O	coming	,	NC
,	,	O	O	up	""""	NC
""""	""""	O	O	,	Mokhoff	NC
Mokhoff	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Mokhoff	.	NC
.	.	O	O	said	UES	NC
UES	NNP	I-NP	ORG	.	officials	C
officials	NNS	I-NP	O	UES	said	NC
said	VBD	I-VP	O	officials	last	NC
last	JJ	I-NP	O	said	week	NC
week	NN	I-NP	O	last	the	NC
the	DT	B-NP	O	week	board	NC
board	NN	I-NP	O	the	had	NC
had	VBD	I-VP	O	board	not	NC
not	RB	I-VP	O	had	yet	NC
yet	RB	I-VP	O	not	approved	NC
approved	VBN	I-VP	O	yet	the	NC
the	DT	I-NP	O	approved	final	NC
final	JJ	I-NP	O	the	version	NC
version	NN	I-NP	O	final	of	NC
of	IN	I-PP	O	version	its	NC
its	PRP$	I-NP	O	of	application	NC
application	NN	I-NP	O	its	to	NC
to	TO	I-PP	O	application	the	NC
the	DT	I-NP	O	to	U.S.	NC
U.S.	NNP	I-NP	ORG	the	Securities	C
Securities	NNP	I-NP	ORG	U.S.	and	C
and	CC	O	ORG	Securities	Exchange	NC
Exchange	NNP	I-NP	ORG	and	Commission	C
Commission	NNP	I-NP	ORG	Exchange	to	C
to	TO	I-VP	O	Commission	issue	NC
issue	VB	I-VP	O	to	ADRs	NC
ADRs	NNS	I-NP	MISC	issue	.	C
.	.	O	O	ADRs	UES	NC
UES	NNP	I-NP	ORG	.	fell	C
fell	VBD	I-VP	O	UES	to	NC
to	TO	I-PP	O	fell	$	NC
$	$	I-NP	O	to	0.0817	NC
0.0817	CD	I-NP	O	$	from	NC
from	IN	I-PP	O	0.0817	$	NC
$	$	I-NP	O	from	0.0822	NC
0.0822	CD	I-NP	O	$	at	NC
at	IN	I-PP	O	0.0822	Tuesday	NC
Tuesday	NNP	I-NP	O	at	's	C
's	POS	B-NP	O	Tuesday	close	NC
close	NN	I-NP	O	's	with	NC
