token	pos	chunk	NER	previous	following	capitals
54th	JJ	I-NP	O	the	minute	NC
minute	NN	I-NP	O	54th	and	NC
and	CC	O	O	minute	from	NC
from	IN	I-PP	O	and	a	NC
a	DT	I-NP	O	from	bicycle	NC
bicycle	NN	I-NP	O	a	kick	NC
kick	NN	I-NP	O	bicycle	13	NC
13	CD	B-NP	O	kick	minutes	NC
minutes	NNS	I-NP	O	13	later	NC
later	RB	I-ADVP	O	minutes	.	NC
.	.	O	O	later	Arthur	NC
Arthur	NNP	I-NP	PER	.	Numan	C
Numan	NNP	I-NP	PER	Arthur	and	C
and	CC	I-NP	O	Numan	Luc	NC
Luc	NNP	I-NP	PER	and	Nilis	C
Nilis	NNP	I-NP	PER	Luc	,	C
,	,	O	O	Nilis	Dutch	NC
Dutch	JJ	I-NP	MISC	,	top	C
top	JJ	I-NP	O	Dutch	scorer	NC
scorer	NN	I-NP	O	top	last	NC
last	JJ	B-NP	O	scorer	season	NC
season	NN	I-NP	O	last	,	NC
,	,	O	O	season	were	NC
were	VBD	I-VP	O	,	PSV	NC
PSV	NNP	I-NP	ORG	were	's	C
's	POS	B-NP	O	PSV	other	NC
other	JJ	I-NP	O	's	marksmen	NC
marksmen	NNS	I-NP	O	other	.	NC
.	.	O	O	marksmen	Ajax	NC
Ajax	NNP	I-NP	ORG	.	Amsterdam	C
Amsterdam	NNP	I-NP	ORG	Ajax	opened	C
opened	VBD	I-VP	O	Amsterdam	their	NC
their	PRP$	I-NP	O	opened	title	NC
title	NN	I-NP	O	their	defence	NC
defence	NN	I-NP	O	title	with	NC
with	IN	I-PP	O	defence	a	NC
a	DT	I-NP	O	with	1-0	NC
1-0	CD	I-NP	O	a	win	NC
win	VBP	I-VP	O	1-0	over	NC
over	RP	I-PRT	O	win	NAC	NC
NAC	NNP	I-NP	ORG	over	Breda	C
Breda	NNP	I-NP	ORG	NAC	on	C
on	IN	I-PP	O	Breda	Wednesday	NC
Wednesday	NNP	I-NP	O	on	.	C
.	.	O	O	Wednesday	SOCCER	NC
SOCCER	NN	I-NP	O	.	-	C
-	:	O	O	SOCCER	DUTCH	NC
DUTCH	VB	I-VP	MISC	-	FIRST	C
FIRST	NNP	I-NP	O	DUTCH	DIVISION	C
DIVISION	NNP	I-NP	O	FIRST	SUMMARY	C
SUMMARY	NNP	I-NP	O	DIVISION	.	C
.	.	O	O	SUMMARY	AMSTERDAM	NC
AMSTERDAM	NN	I-NP	LOC	.	1996-08-22	C
1996-08-22	CD	I-NP	O	AMSTERDAM	Summary	NC
Summary	NNS	I-NP	O	1996-08-22	of	C
of	IN	I-PP	O	Summary	Thursday	NC
Thursday	NNP	I-NP	O	of	's	C
's	POS	B-NP	O	Thursday	only	NC
only	JJ	I-NP	O	's	Dutch	NC
Dutch	JJ	I-NP	MISC	only	first	C
first	JJ	I-NP	O	Dutch	division	NC
division	NN	I-NP	O	first	match	NC
match	NN	I-NP	O	division	:	NC
:	:	O	O	match	NEC	NC
NEC	NNP	I-NP	ORG	:	Nijmegen	C
Nijmegen	NNP	I-NP	ORG	NEC	1	C
1	CD	I-NP	O	Nijmegen	(	NC
(	(	O	O	1	Van	NC
Van	NNP	I-NP	O	(	Eykeren	C
Eykeren	NNP	I-NP	O	Van	15th	C
15th	JJ	I-NP	O	Eykeren	)	NC
)	)	O	O	15th	PSV	NC
PSV	NNP	I-NP	ORG	)	Eindhoven	C
Eindhoven	NNP	I-NP	ORG	PSV	4	C
4	CD	I-NP	O	Eindhoven	(	NC
(	(	O	O	4	Numan	NC
Numan	NNP	I-NP	O	(	11th	C
11th	JJ	I-NP	O	Numan	,	NC
,	,	I-NP	O	11th	Nilis	NC
Nilis	NNP	I-NP	PER	,	42nd	C
42nd	NNP	I-NP	O	Nilis	,	NC
,	,	O	O	42nd	Cocu	NC
Cocu	NNP	I-NP	PER	,	54th	C
54th	CD	I-NP	O	Cocu	,	NC
,	,	I-NP	O	54th	67th	NC
67th	CD	I-NP	O	,	)	NC
)	)	O	O	67th	.	NC
.	.	O	O	)	Halftime	NC
Halftime	VB	I-VP	O	.	1-2	C
1-2	NNP	I-NP	O	Halftime	.	NC
.	.	O	O	1-2	Attendance	NC
Attendance	NNP	I-NP	O	.	8,000	C
8,000	CD	I-NP	O	Attendance	SOCCER	NC
SOCCER	NN	I-NP	O	8,000	-	C
-	:	O	O	SOCCER	DUTCH	NC
DUTCH	VB	I-VP	MISC	-	FIRST	C
FIRST	NNP	I-NP	O	DUTCH	DIVISION	C
DIVISION	NNP	I-NP	O	FIRST	RESULT	C
RESULT	NNP	I-NP	O	DIVISION	.	C
.	.	O	O	RESULT	AMSTERDAM	NC
AMSTERDAM	NN	I-NP	LOC	.	1996-08-22	C
1996-08-22	CD	I-NP	O	AMSTERDAM	Result	NC
Result	NN	I-NP	O	1996-08-22	of	C
of	IN	I-PP	O	Result	a	NC
a	DT	I-NP	O	of	Dutch	NC
Dutch	JJ	I-NP	MISC	a	first	C
first	JJ	I-NP	O	Dutch	division	NC
division	NN	I-NP	O	first	match	NC
match	NN	I-NP	O	division	on	NC
on	IN	I-PP	O	match	Thursday	NC
Thursday	NNP	I-NP	O	on	:	C
:	:	O	O	Thursday	NEC	NC
NEC	NNP	I-NP	ORG	:	Nijmegen	C
Nijmegen	NNP	I-NP	ORG	NEC	1	C
1	CD	I-NP	O	Nijmegen	PSV	NC
PSV	NNP	I-NP	ORG	1	Eindhoven	C
Eindhoven	NNP	I-NP	ORG	PSV	4	C
4	CD	I-NP	O	Eindhoven	SOCCER	NC
SOCCER	NN	I-NP	O	4	-	C
-	:	O	O	SOCCER	SHARPSHOOTER	NC
SHARPSHOOTER	NNP	I-NP	O	-	KNUP	C
KNUP	NNP	I-NP	PER	SHARPSHOOTER	BACK	C
BACK	NNP	I-NP	O	KNUP	IN	C
IN	IN	I-PP	O	BACK	SWISS	C
SWISS	NNP	I-NP	MISC	IN	SQUAD	C
SQUAD	NNP	I-NP	O	SWISS	.	C
.	.	O	O	SQUAD	GENEVA	NC
GENEVA	NNP	I-NP	LOC	.	1996-08-22	C
1996-08-22	CD	I-NP	O	GENEVA	Galatasaray	NC
Galatasaray	RB	I-ADVP	ORG	1996-08-22	striker	C
striker	NN	I-NP	O	Galatasaray	Adrian	NC
Adrian	NNP	I-NP	PER	striker	Knup	C
Knup	NNP	I-NP	PER	Adrian	,	C
,	,	O	O	Knup	scorer	NC
scorer	NN	I-NP	O	,	of	NC
of	IN	I-PP	O	scorer	26	NC
26	CD	I-NP	O	of	goals	NC
goals	NNS	I-NP	O	26	in	NC
in	IN	I-PP	O	goals	45	NC
45	CD	I-NP	O	in	internationals	NC
internationals	NNS	I-NP	O	45	,	NC
,	,	O	O	internationals	has	NC
has	VBZ	I-VP	O	,	been	NC
been	VBN	I-VP	O	has	recalled	NC
recalled	VBD	B-VP	O	been	by	NC
by	IN	I-PP	O	recalled	Switzerland	NC
Switzerland	NNP	I-NP	LOC	by	for	C
for	IN	I-PP	O	Switzerland	the	NC
the	DT	I-NP	O	for	World	NC
World	NNP	I-NP	MISC	the	Cup	C
Cup	NNP	I-NP	MISC	World	qualifier	C
qualifier	NN	I-NP	O	Cup	against	NC
against	IN	I-PP	O	qualifier	Azerbaijan	NC
Azerbaijan	NNP	I-NP	LOC	against	in	C
in	IN	I-PP	O	Azerbaijan	Baku	NC
Baku	NNP	I-NP	LOC	in	on	C
on	IN	I-PP	O	Baku	August	NC
August	NNP	I-NP	O	on	31	C
31	CD	I-NP	O	August	.	NC
.	.	O	O	31	Knup	NC
Knup	NN	I-NP	PER	.	was	C
was	VBD	I-VP	O	Knup	overlooked	NC
overlooked	VBN	I-VP	O	was	by	NC
by	IN	I-PP	O	overlooked	Artur	NC
Artur	NNP	I-NP	PER	by	Jorge	C
Jorge	NNP	I-NP	PER	Artur	for	C
for	IN	I-PP	O	Jorge	the	NC
the	DT	I-NP	O	for	European	NC
European	JJ	I-NP	MISC	the	championship	C
championship	NN	I-NP	O	European	finals	NC
finals	NNS	I-NP	O	championship	earlier	NC
earlier	RBR	B-NP	O	finals	this	NC
this	DT	I-NP	O	earlier	year	NC
year	NN	I-NP	O	this	.	NC
.	.	O	O	year	But	NC
But	CC	O	O	.	new	C
new	JJ	I-NP	O	But	coach	NC
coach	NN	I-NP	O	new	Rolf	NC
Rolf	NNP	I-NP	PER	coach	Fringer	C
Fringer	NNP	I-NP	PER	Rolf	is	C
is	VBZ	I-VP	O	Fringer	clearly	NC
clearly	RB	I-ADVP	O	is	a	NC
a	DT	I-NP	O	clearly	Knup	NC
Knup	NN	I-NP	PER	a	fan	C
fan	NN	I-NP	O	Knup	and	NC
and	CC	O	O	fan	included	NC
included	VBD	I-VP	O	and	him	NC
him	PRP	I-NP	O	included	in	NC
in	IN	I-PP	O	him	his	NC
his	PRP$	I-NP	O	in	19-man	NC
19-man	JJ	I-NP	O	his	squad	NC
squad	NN	I-NP	O	19-man	on	NC
on	IN	I-PP	O	squad	Thursday	NC
Thursday	NNP	I-NP	O	on	.	C
.	.	O	O	Thursday	Switzerland	NC
Switzerland	NNP	I-NP	LOC	.	failed	C
failed	VBD	I-VP	O	Switzerland	to	NC
to	TO	I-VP	O	failed	progress	NC
progress	VB	I-VP	O	to	beyond	NC
beyond	IN	I-PP	O	progress	the	NC
the	DT	I-NP	O	beyond	opening	NC
opening	NN	I-NP	O	the	group	NC
group	NN	I-NP	O	opening	phase	NC
phase	NN	I-NP	O	group	in	NC
in	IN	I-PP	O	phase	Euro	NC
Euro	NNP	I-NP	MISC	in	96	C
96	CD	I-NP	MISC	Euro	.	NC
.	.	O	O	96	Squad	NC
Squad	VB	I-VP	O	.	:	C
:	:	O	O	Squad	Goalkeepers	NC
Goalkeepers	NNS	I-NP	O	:	-	C
-	:	O	O	Goalkeepers	Marco	NC
Marco	NNP	I-NP	PER	-	Pascolo	C
Pascolo	NNP	I-NP	PER	Marco	(	C
(	(	O	O	Pascolo	Cagliari	NC
Cagliari	NNP	I-NP	ORG	(	)	C
)	)	O	O	Cagliari	,	NC
,	,	O	O	)	Pascal	NC
Pascal	NNP	I-NP	PER	,	Zuberbuehler	C
Zuberbuehler	NNP	I-NP	PER	Pascal	(	C
(	(	O	O	Zuberbuehler	Grasshoppers	NC
Grasshoppers	NNPS	I-NP	ORG	(	)	C
)	)	O	O	Grasshoppers	.	NC
.	.	O	O	)	Defenders	NC
Defenders	NNS	I-NP	O	.	-	C
-	:	O	O	Defenders	Stephane	NC
Stephane	NNP	I-NP	PER	-	Henchoz	C
Henchoz	NNP	I-NP	PER	Stephane	(	C
(	(	O	O	Henchoz	Hamburg	NC
Hamburg	NNP	I-NP	ORG	(	)	C
)	)	O	O	Hamburg	,	NC
,	,	O	O	)	Marc	NC
Marc	NNP	I-NP	PER	,	Hottiger	C
Hottiger	NNP	I-NP	PER	Marc	(	C
(	(	O	O	Hottiger	Everton	NC
Everton	NNP	I-NP	ORG	(	)	C
)	)	O	O	Everton	,	NC
,	,	O	O	)	Yvan	NC
Yvan	NNP	I-NP	PER	,	Quentin	C
Quentin	NNP	I-NP	PER	Yvan	(	C
(	(	O	O	Quentin	Sion	NC
Sion	NNP	I-NP	ORG	(	)	C
)	)	O	O	Sion	,	NC
,	,	O	O	)	Ramon	NC
Ramon	NNP	I-NP	PER	,	Vega	C
Vega	NNP	I-NP	PER	Ramon	(	C
(	(	O	O	Vega	Cagliari	NC
Cagliari	NNP	I-NP	ORG	(	)	C
)	)	O	O	Cagliari	Raphael	NC
Raphael	NNP	I-NP	PER	)	Wicky	C
Wicky	NNP	I-NP	PER	Raphael	(	C
(	(	O	O	Wicky	Sion	NC
Sion	NNP	I-NP	ORG	(	)	C
)	)	O	O	Sion	.	NC
.	.	O	O	)	Midfielders	NC
Midfielders	NNS	I-NP	O	.	-	C
-	:	O	O	Midfielders	Alexandre	NC
Alexandre	NNP	I-NP	PER	-	Comisetti	C
Comisetti	NNP	I-NP	PER	Alexandre	(	C
(	(	O	O	Comisetti	Grasshoppers	NC
Grasshoppers	NNPS	I-NP	ORG	(	)	C
)	)	O	O	Grasshoppers	,	NC
,	,	O	O	)	Antonio	NC
Antonio	NNP	I-NP	PER	,	Esposito	C
Esposito	NNP	I-NP	PER	Antonio	(	C
(	(	O	O	Esposito	Grasshoppers	NC
Grasshoppers	NNPS	I-NP	ORG	(	)	C
)	)	O	O	Grasshoppers	,	NC
,	,	O	O	)	Sebastien	NC
Sebastien	NNP	I-NP	PER	,	Fournier	C
Fournier	NNP	I-NP	PER	Sebastien	(	C
(	(	O	O	Fournier	Stuttgart	NC
Stuttgart	NN	I-NP	LOC	(	)	C
)	)	O	O	Stuttgart	,	NC
,	,	O	O	)	Christophe	NC
Christophe	NNP	I-NP	PER	,	Ohrel	C
Ohrel	NNP	I-NP	PER	Christophe	(	C
(	(	O	O	Ohrel	Lausanne	NC
Lausanne	NNP	I-NP	LOC	(	)	C
)	)	O	O	Lausanne	,	NC
,	,	O	O	)	Patrick	NC
Patrick	NNP	I-NP	PER	,	Sylvestre	C
Sylvestre	NNP	I-NP	PER	Patrick	(	C
(	(	O	O	Sylvestre	Sion	NC
Sion	NNP	I-NP	ORG	(	)	C
)	)	O	O	Sion	,	NC
,	,	O	O	)	David	NC
David	NNP	I-NP	PER	,	Sesa	C
Sesa	NNP	I-NP	PER	David	(	C
(	(	O	O	Sesa	Servette	NC
Servette	NNP	I-NP	ORG	(	)	C
)	)	O	O	Servette	,	NC
,	,	O	O	)	Ciriaco	NC
Ciriaco	NNP	I-NP	PER	,	Sforza	C
Sforza	NNP	I-NP	PER	Ciriaco	(	C
(	(	O	O	Sforza	Inter	NC
Inter	NNP	I-NP	ORG	(	Milan	C
Milan	NNP	I-NP	ORG	Inter	)	C
)	)	O	O	Milan	Murat	NC
Murat	NNP	I-NP	PER	)	Yakin	C
Yakin	NNP	I-NP	PER	Murat	(	C
(	(	O	O	Yakin	Grasshoppers	NC
Grasshoppers	NNPS	I-NP	ORG	(	)	C
)	)	O	O	Grasshoppers	.	NC
.	.	O	O	)	Strikers	NC
Strikers	NNS	I-NP	O	.	-	C
-	:	O	O	Strikers	Kubilay	NC
Kubilay	NNP	I-NP	PER	-	Turkyilmaz	C
Turkyilmaz	NNP	I-NP	PER	Kubilay	(	C
(	(	O	O	Turkyilmaz	Grasshoppers	NC
Grasshoppers	NNPS	I-NP	ORG	(	)	C
)	)	O	O	Grasshoppers	,	NC
,	,	O	O	)	Adrian	NC
Adrian	NNP	I-NP	PER	,	Knup	C
Knup	NNP	I-NP	PER	Adrian	(	C
(	(	O	O	Knup	Galatasaray	NC
Galatasaray	NNP	I-NP	ORG	(	)	C
)	)	O	O	Galatasaray	,	NC
,	,	O	O	)	Christophe	NC
Christophe	NNP	I-NP	PER	,	Bonvin	C
Bonvin	NNP	I-NP	PER	Christophe	(	C
(	(	O	O	Bonvin	Sion	NC
Sion	NNP	I-NP	ORG	(	)	C
)	)	O	O	Sion	,	NC
,	,	O	O	)	Stephane	NC
Stephane	NNP	I-NP	PER	,	Chapuisat	C
Chapuisat	NNP	I-NP	PER	Stephane	(	C
(	(	O	O	Chapuisat	Borussia	NC
Borussia	NNP	I-NP	ORG	(	Dortmund	C
Dortmund	NNP	I-NP	ORG	Borussia	)	C
)	)	O	O	Dortmund	.	NC
.	.	O	O	)	ATHLETICS	NC
ATHLETICS	NNP	I-NP	O	.	-	C
-	:	O	O	ATHLETICS	IT	NC
IT	PRP	I-NP	O	-	'S	C
'S	VBZ	I-VP	O	IT	A	NC
A	DT	I-NP	O	'S	RECORD	C
RECORD	VBN	I-NP	O	A	-	C
-	:	O	O	RECORD	40,000	NC
40,000	CD	I-NP	O	-	BEERS	NC
BEERS	NNS	I-NP	O	40,000	ON	C
ON	IN	I-PP	O	BEERS	THE	C
THE	DT	I-NP	O	ON	HOUSE	C
HOUSE	NNP	I-NP	O	THE	.	C
.	.	O	O	HOUSE	BRUSSELS	NC
BRUSSELS	NNP	I-NP	LOC	.	1996-08-22	C
1996-08-22	CD	I-NP	O	BRUSSELS	Spectators	NC
Spectators	NNS	I-NP	O	1996-08-22	at	C
at	IN	I-PP	O	Spectators	Friday	NC
Friday	NNP	I-NP	O	at	's	C
's	POS	B-NP	O	Friday	Brussels	NC
Brussels	NNP	I-NP	LOC	's	grand	C
grand	JJ	I-NP	O	Brussels	prix	NC
prix	JJ	I-NP	O	grand	meeting	NC
meeting	NN	I-NP	O	prix	have	NC
have	VBP	I-VP	O	meeting	an	NC
an	DT	I-NP	O	have	extra	NC
extra	JJ	I-NP	O	an	incentive	NC
incentive	NN	I-NP	O	extra	to	NC
to	TO	I-VP	O	incentive	cheer	NC
cheer	VB	I-VP	O	to	on	NC
on	IN	I-PP	O	cheer	the	NC
the	DT	I-NP	O	on	athletes	NC
athletes	NNS	I-NP	O	the	to	NC
to	TO	I-PP	O	athletes	world	NC
world	NN	I-NP	O	to	record	NC
record	NN	I-NP	O	world	performances	NC
performances	NNS	I-NP	O	record	--	NC
--	:	O	O	performances	a	NC
a	JJ	I-NP	O	--	free	NC
free	JJ	I-NP	O	a	glass	NC
glass	NN	I-NP	O	free	of	NC
of	IN	I-PP	O	glass	beer	NC
beer	NN	I-NP	O	of	.	NC
.	.	O	O	beer	A	NC
A	DT	I-NP	O	.	Belgian	C
Belgian	JJ	I-NP	MISC	A	brewery	C
brewery	NN	I-NP	O	Belgian	has	NC
has	VBZ	I-VP	O	brewery	offered	NC
offered	VBN	I-VP	O	has	to	NC
to	TO	I-VP	O	offered	pay	NC
pay	VB	I-VP	O	to	for	NC
for	IN	I-PP	O	pay	a	NC
a	DT	I-NP	O	for	free	NC
free	JJ	I-NP	O	a	round	NC
round	NN	I-NP	O	free	of	NC
of	IN	I-PP	O	round	drinks	NC
drinks	NNS	I-NP	O	of	for	NC
for	IN	I-PP	O	drinks	all	NC
all	DT	I-NP	O	for	of	NC
of	IN	I-PP	O	all	the	NC
the	DT	I-NP	O	of	40,000	NC
40,000	CD	I-NP	O	the	crowd	NC
crowd	NN	I-NP	O	40,000	if	NC
if	IN	I-SBAR	O	crowd	a	NC
a	DT	I-NP	O	if	world	NC
world	NN	I-NP	O	a	record	NC
record	NN	I-NP	O	world	goes	NC
goes	VBZ	I-VP	O	record	at	NC
at	IN	I-PP	O	goes	the	NC
the	DT	I-NP	O	at	meeting	NC
meeting	NN	I-NP	O	the	,	NC
,	,	O	O	meeting	organisers	NC
organisers	NNS	I-NP	O	,	said	NC
said	VBD	I-VP	O	organisers	on	NC
on	IN	I-PP	O	said	Thursday	NC
Thursday	NNP	I-NP	O	on	.	C
.	.	O	O	Thursday	It	NC
It	PRP	I-NP	O	.	could	C
could	MD	I-VP	O	It	be	NC
be	VB	I-VP	O	could	one	NC
one	CD	I-NP	O	be	of	NC
of	IN	I-PP	O	one	the	NC
the	DT	I-NP	O	of	most	NC
most	RBS	I-NP	O	the	expensive	NC
expensive	JJ	I-NP	O	most	rounds	NC
rounds	NNS	I-NP	O	expensive	of	NC
of	IN	I-PP	O	rounds	drinks	NC
drinks	NNS	I-NP	O	of	ever	NC
ever	RB	I-ADVP	O	drinks	.	NC
.	.	O	O	ever	The	NC
The	DT	I-NP	O	.	meeting	C
meeting	NN	I-NP	O	The	is	NC
is	VBZ	I-VP	O	meeting	sold	NC
sold	VBN	I-VP	O	is	out	NC
out	RP	I-PRT	O	sold	already	NC
already	RB	I-ADVP	O	out	.	NC
.	.	O	O	already	Two	NC
Two	CD	I-NP	O	.	world	C
world	NN	I-NP	O	Two	records	NC
records	NNS	I-NP	O	world	are	NC
are	VBP	I-VP	O	records	in	NC
in	IN	I-PP	O	are	serious	NC
serious	JJ	I-NP	O	in	danger	NC
danger	NN	I-NP	O	serious	of	NC
of	IN	I-PP	O	danger	being	NC
being	VBG	I-VP	O	of	broken	NC
broken	VBN	I-VP	O	being	at	NC
at	IN	I-PP	O	broken	the	NC
the	DT	I-NP	O	at	meeting	NC
meeting	NN	I-NP	O	the	--	NC
--	:	O	O	meeting	the	NC
the	DT	I-NP	O	--	women	NC
women	NNS	I-NP	O	the	's	NC
's	POS	B-NP	O	women	1,000	NC
1,000	CD	I-NP	O	's	metres	NC
metres	NNS	I-NP	O	1,000	and	NC
and	CC	O	O	metres	the	NC
the	DT	I-NP	O	and	men	NC
men	NNS	I-NP	O	the	's	NC
's	POS	B-NP	O	men	3,000	NC
3,000	CD	I-NP	O	's	metres	NC
metres	NNS	I-NP	O	3,000	.	NC
.	.	O	O	metres	GOLF	NC
GOLF	NN	I-NP	O	.	-	C
-	:	O	O	GOLF	GERMAN	NC
GERMAN	NNP	I-NP	MISC	-	OPEN	C
OPEN	NNP	O	MISC	GERMAN	FIRST	C
FIRST	NNP	I-NP	O	OPEN	ROUND	C
ROUND	NNP	I-NP	O	FIRST	SCORES	C
SCORES	NNP	I-NP	O	ROUND	.	C
.	.	O	O	SCORES	STUTTGART	NC
STUTTGART	NNP	I-NP	LOC	.	,	C
,	,	O	O	STUTTGART	Germany	NC
Germany	NNP	I-NP	LOC	,	1996-08-22	C
1996-08-22	CD	I-NP	O	Germany	Leading	NC
Leading	JJ	I-NP	O	1996-08-22	first	C
first	JJ	I-NP	O	Leading	round	NC
round	NN	I-NP	O	first	scores	NC
scores	NNS	I-NP	O	round	in	NC
in	IN	I-PP	O	scores	the	NC
the	DT	I-NP	O	in	German	NC
German	NNP	I-NP	MISC	the	Open	C
Open	NNP	I-NP	MISC	German	golf	C
golf	NN	I-NP	O	Open	championship	NC
championship	NN	I-NP	O	golf	on	NC
on	IN	I-PP	O	championship	Thursday	NC
Thursday	NNP	I-NP	O	on	(	C
(	(	O	O	Thursday	Britain	NC
Britain	NNP	I-NP	LOC	(	unless	C
unless	IN	I-SBAR	O	Britain	stated	NC
stated	JJ	I-NP	O	unless	)	NC
)	)	O	O	stated	:	NC
:	:	O	O	)	62	NC
62	CD	I-NP	O	:	Paul	NC
Paul	NNP	I-NP	PER	62	Broadhurst	C
Broadhurst	NNP	I-NP	PER	Paul	63	C
63	CD	I-NP	O	Broadhurst	Raymond	NC
Raymond	NNP	I-NP	PER	63	Russell	C
Russell	NNP	I-NP	PER	Raymond	64	C
64	CD	I-NP	O	Russell	David	NC
David	NNP	I-NP	PER	64	J.	C
J.	NNP	I-NP	PER	David	Russell	C
Russell	NNP	I-NP	PER	J.	,	C
,	,	O	O	Russell	Michael	NC
Michael	NNP	I-NP	PER	,	Campbell	C
Campbell	NNP	I-NP	PER	Michael	(	C
(	(	O	O	Campbell	New	NC
New	NNP	I-NP	LOC	(	Zealand	C
Zealand	NNP	I-NP	LOC	New	)	C
)	)	O	O	Zealand	,	NC
,	,	O	O	)	Ian	NC
Ian	NNP	I-NP	PER	,	Woosnam	C
Woosnam	NNP	I-NP	PER	Ian	,	C
,	,	O	O	Woosnam	Bernhard	NC
Bernhard	NNP	I-NP	PER	,	Langer	C
Langer	NNP	I-NP	PER	Bernhard	(	C
(	(	O	O	Langer	Germany	NC
Germany	NNP	I-NP	LOC	(	)	C
)	)	O	O	Germany	,	NC
,	,	O	O	)	Ronan	NC
Ronan	NNP	I-NP	PER	,	Rafferty	C
Rafferty	NNP	I-NP	PER	Ronan	,	C
,	,	O	O	Rafferty	Mats	NC
Mats	NNS	I-NP	PER	,	Lanner	C
Lanner	NNP	I-NP	PER	Mats	(	C
(	(	O	O	Lanner	Sweden	NC
Sweden	NNP	I-NP	LOC	(	)	C
)	)	O	O	Sweden	,	NC
,	,	O	O	)	Wayne	NC
Wayne	NNP	I-NP	PER	,	Riley	C
Riley	NNP	I-NP	PER	Wayne	(	C
(	(	O	O	Riley	Australia	NC
Australia	NNP	I-NP	LOC	(	)	C
)	)	O	O	Australia	65	NC
65	CD	I-NP	O	)	Eamonn	NC
Eamonn	VBG	I-NP	PER	65	Darcy	C
Darcy	NNP	I-NP	PER	Eamonn	(	C
(	(	O	O	Darcy	Ireland	NC
Ireland	NNP	I-NP	LOC	(	)	C
)	)	O	O	Ireland	,	NC
,	,	O	O	)	Per	NC
Per	IN	I-NP	PER	,	Nyman	C
Nyman	NNP	I-NP	PER	Per	(	C
(	(	O	O	Nyman	Sweden	NC
Sweden	NNP	I-NP	LOC	(	)	C
)	)	O	O	Sweden	,	NC
,	,	O	O	)	Russell	NC
Russell	NNP	I-NP	PER	,	Claydon	C
Claydon	NNP	I-NP	PER	Russell	,	C
,	,	O	O	Claydon	Mark	NC
Mark	NNP	I-NP	PER	,	Roe	C
Roe	NNP	I-NP	PER	Mark	,	C
,	,	O	O	Roe	Retief	NC
Retief	NNP	I-NP	PER	,	Goosen	C
Goosen	NNP	I-NP	PER	Retief	(	C
(	(	O	O	Goosen	South	NC
South	NNP	I-NP	LOC	(	Africa	C
Africa	NNP	I-NP	LOC	South	)	C
)	)	O	O	Africa	,	NC
,	,	O	O	)	Carl	NC
Carl	NNP	I-NP	PER	,	Suneson	C
Suneson	NNP	I-NP	PER	Carl	66	C
66	CD	I-NP	O	Suneson	Stephen	NC
Stephen	NNP	B-NP	PER	66	Field	C
Field	NNP	I-NP	PER	Stephen	,	C
,	,	O	O	Field	Paul	NC
Paul	NNP	I-NP	PER	,	Lawrie	C
Lawrie	NNP	I-NP	PER	Paul	,	C
,	,	O	O	Lawrie	Ian	NC
Ian	NNP	I-NP	PER	,	Pyman	C
Pyman	NNP	I-NP	PER	Ian	,	C
,	,	O	O	Pyman	Max	NC
Max	NNP	I-NP	PER	,	Anglert	C
Anglert	JJ	I-ADVP	PER	Max	(	C
(	(	O	O	Anglert	Sweden	NC
Sweden	NNP	I-NP	LOC	(	)	C
)	)	O	O	Sweden	,	NC
,	,	O	O	)	Miles	NC
Miles	NNP	I-NP	PER	,	Tunnicliff	C
Tunnicliff	NNP	I-NP	PER	Miles	,	C
,	,	O	O	Tunnicliff	Christian	NC
Christian	NNP	I-NP	PER	,	Cevaer	C
Cevaer	NNP	I-NP	PER	Christian	(	C
(	(	O	O	Cevaer	France	NC
France	NNP	I-NP	LOC	(	)	C
)	)	O	O	France	,	NC
,	,	O	O	)	Des	NC
Des	NNP	I-NP	PER	,	Smyth	C
Smyth	NNP	I-NP	PER	Des	(	C
(	(	O	O	Smyth	Ireland	NC
Ireland	NNP	I-NP	LOC	(	)	C
)	)	O	O	Ireland	,	NC
,	,	O	O	)	David	NC
David	NNP	I-NP	PER	,	Carter	C
Carter	NNP	I-NP	PER	David	,	C
,	,	O	O	Carter	Lee	NC
Lee	NNP	I-NP	PER	,	Westwood	C
Westwood	NNP	I-NP	PER	Lee	,	C
,	,	O	O	Westwood	Greg	NC
Greg	NNP	I-NP	PER	,	Chalmers	C
Chalmers	NNP	I-NP	PER	Greg	(	C
(	(	O	O	Chalmers	Australia	NC
Australia	NNP	I-NP	LOC	(	)	C
)	)	O	O	Australia	,	NC
,	,	O	O	)	Miguel	NC
Miguel	NNP	I-NP	PER	,	Angel	C
Angel	NNP	I-NP	PER	Miguel	Martin	C
Martin	NNP	I-NP	PER	Angel	(	C
(	(	O	O	Martin	Spain	NC
Spain	NNP	I-NP	LOC	(	)	C
)	)	O	O	Spain	,	NC
,	,	O	O	)	Thomas	NC
Thomas	NNP	I-NP	PER	,	Bjorn	C
Bjorn	NNP	I-NP	PER	Thomas	(	C
(	(	O	O	Bjorn	Denmark	NC
Denmark	NNP	I-NP	LOC	(	)	C
)	)	O	O	Denmark	,	NC
,	,	O	O	)	Fernando	NC
Fernando	NNP	I-NP	PER	,	Roca	C
Roca	NNP	I-NP	PER	Fernando	(	C
(	(	O	O	Roca	Spain	NC
Spain	NNP	I-NP	LOC	(	)	C
)	)	O	O	Spain	,	NC
,	,	O	O	)	Derrick	NC
Derrick	NNP	I-NP	PER	,	Cooper	C
