token	pos	chunk	NER	previous	following	capitals
domiciled	VBD	I-VP	O	Vermont	insurer	NC
insurer	NN	I-NP	O	domiciled	,	NC
,	,	O	O	insurer	scheduled	NC
scheduled	VBN	I-VP	O	,	to	NC
to	TO	I-VP	O	scheduled	close	NC
close	VB	I-VP	O	to	on	NC
on	IN	I-PP	O	close	August	NC
August	NNP	I-NP	O	on	30	C
30	CD	I-NP	O	August	,	NC
,	,	I-NP	O	30	1996	NC
1996	CD	I-NP	O	,	.	NC
.	.	O	O	1996	""""	NC
""""	""""	O	O	.	--	NC
--	:	O	O	""""	New	NC
New	NNP	I-NP	ORG	--	York	C
York	NNP	I-NP	ORG	New	Newsdesk	C
Newsdesk	NNP	I-NP	ORG	York	212-859-1610	C
212-859-1610	NNS	I-NP	O	Newsdesk	.	NC
.	.	O	O	212-859-1610	VNU	NC
VNU	JJ	I-NP	ORG	.	details	C
details	NNS	I-NP	O	VNU	first-half	NC
first-half	NN	I-NP	O	details	operating	NC
operating	NN	I-NP	O	first-half	profits	NC
profits	NNS	I-NP	O	operating	.	NC
.	.	O	O	profits	HAARLEM	NC
HAARLEM	NNP	I-NP	LOC	.	,	C
,	,	O	O	HAARLEM	Netherlands	NC
Netherlands	NNP	I-NP	LOC	,	1996-08-27	C
1996-08-27	CD	I-NP	O	Netherlands	Publisher	NC
Publisher	NNP	I-NP	O	1996-08-27	VNU	C
VNU	NNP	I-NP	ORG	Publisher	gave	C
gave	VBD	I-VP	O	VNU	the	NC
the	DT	I-NP	O	gave	following	NC
following	JJ	I-NP	O	the	breakdown	NC
breakdown	NN	I-NP	O	following	of	NC
of	IN	I-PP	O	breakdown	its	NC
its	PRP$	I-NP	O	of	first-half	NC
first-half	JJ	I-NP	O	its	results	NC
results	NNS	I-NP	O	first-half	:	NC
:	:	O	O	results	H1	NC
H1	NNP	I-NP	O	:	1996	C
1996	CD	I-NP	O	H1	H1	NC
H1	NN	I-NP	O	1996	1995	C
1995	CD	I-NP	O	H1	Sales	NC
Sales	NNS	I-NP	O	1995	Op	C
Op	IN	I-PP	O	Sales	profit	C
profit	JJ	I-NP	O	Op	Sales	NC
Sales	NNS	I-NP	O	profit	Op	C
Op	IN	I-PP	O	Sales	profit	C
profit	NN	I-NP	O	Op	Consumer	NC
Consumer	NN	I-NP	O	profit	magazines	C
magazines	NNS	I-NP	O	Consumer	618	NC
618	CD	I-NP	O	magazines	90	NC
90	CD	B-NP	O	618	568	NC
568	CD	I-NP	O	90	80	NC
80	CD	I-NP	O	568	Newspapers	NC
Newspapers	NNS	I-NP	O	80	363	C
363	CD	I-NP	O	Newspapers	49	NC
49	CD	I-NP	O	363	295	NC
295	CD	I-NP	O	49	46	NC
46	CD	I-NP	O	295	Commercial	NC
Commercial	JJ	I-NP	O	46	TV	C
TV	NN	I-NP	O	Commercial	127	C
127	CD	I-NP	O	TV	6	NC
6	CD	I-NP	O	127	loss	NC
loss	NN	I-NP	O	6	174	NC
174	CD	I-NP	O	loss	33	NC
33	CD	I-NP	O	174	profit	NC
profit	NN	I-NP	O	33	Business	NC
Business	NN	I-NP	O	profit	info	C
info	NN	I-NP	O	Business	Europe	NC
Europe	NNP	B-NP	LOC	info	231	C
231	CD	I-NP	O	Europe	24	NC
24	CD	I-NP	O	231	178	NC
178	CD	I-NP	O	24	18	NC
18	CD	I-NP	O	178	Business	NC
Business	NN	I-NP	O	18	info	C
info	NN	I-NP	O	Business	USA	NC
USA	NNP	B-NP	LOC	info	382	C
382	CD	I-ADVP	O	USA	61	NC
61	CD	I-NP	O	382	362	NC
362	CD	I-NP	O	61	41	NC
41	CD	I-NP	O	362	Education	NC
Education	NNP	I-NP	O	41	42	C
42	CD	I-NP	O	Education	6	NC
6	CD	I-NP	O	42	36	NC
36	CD	I-NP	O	6	3	NC
3	CD	I-NP	O	36	Miscellaneous	NC
Miscellaneous	JJ	I-NP	O	3	charges	C
charges	NNS	I-NP	O	Miscellaneous	---	NC
---	TO	I-VP	O	charges	16	NC
16	CD	I-NP	O	---	---	NC
---	JJ	I-NP	O	16	30	NC
30	CD	I-NP	O	---	NOTES	NC
NOTES	NNS	I-NP	O	30	-	C
-	:	O	O	NOTES	Sales	NC
Sales	NNS	I-NP	O	-	and	C
and	CC	O	O	Sales	operating	NC
operating	NN	I-NP	O	and	profit	NC
profit	NN	I-NP	O	operating	are	NC
are	VBP	I-VP	O	profit	given	NC
given	VBN	I-VP	O	are	in	NC
in	IN	I-PP	O	given	millions	NC
millions	NNS	I-NP	O	in	of	NC
of	IN	I-PP	O	millions	guilders	NC
guilders	NNS	I-NP	O	of	.	NC
.	.	O	O	guilders	Commercial	NC
Commercial	JJ	I-NP	O	.	TV	C
TV	NN	I-NP	O	Commercial	includes	C
includes	VBZ	I-VP	O	TV	pro	NC
pro	FW	I-ADVP	O	includes	rata	NC
rata	FW	I-ADVP	O	pro	share	NC
share	NN	I-NP	O	rata	of	NC
of	IN	I-PP	O	share	sales	NC
sales	NNS	I-NP	O	of	and	NC
and	CC	O	O	sales	operating	NC
operating	NN	I-NP	O	and	profits	NC
profits	NNS	I-NP	O	operating	in	NC
in	IN	I-PP	O	profits	Dutch	NC
Dutch	JJ	I-NP	MISC	in	group	C
group	NN	I-NP	O	Dutch	HMG	NC
HMG	NNP	I-NP	ORG	group	and	C
and	CC	O	O	HMG	Belgium	NC
Belgium	NNP	I-NP	LOC	and	's	C
's	POS	B-NP	O	Belgium	VTM	NC
VTM	NNP	I-NP	ORG	's	.	C
.	.	O	O	VTM	--	NC
--	:	O	O	.	Amsterdam	NC
Amsterdam	NN	I-NP	LOC	--	newsroom	C
newsroom	NN	I-NP	O	Amsterdam	+31	NC
+31	CD	B-NP	O	newsroom	20	NC
20	CD	I-NP	O	+31	504	NC
504	CD	I-NP	O	20	5000	NC
5000	CD	I-NP	O	504	,	NC
,	,	O	O	5000	Fax	NC
Fax	NNP	I-NP	O	,	+31	C
+31	CD	I-NP	O	Fax	20	NC
20	CD	I-NP	O	+31	504	NC
504	CD	I-NP	O	20	5040	NC
5040	CD	I-NP	O	504	AOL	NC
AOL	NNP	I-NP	ORG	5040	Europe	C
Europe	NNP	I-NP	ORG	AOL	forms	C
forms	NNS	I-NP	O	Europe	online	NC
online	VBP	I-VP	O	forms	advertising	NC
advertising	VBG	I-VP	O	online	agency	NC
agency	NN	I-NP	O	advertising	.	NC
.	.	O	O	agency	HANOVER	NC
HANOVER	NNP	I-NP	LOC	.	,	C
,	,	O	O	HANOVER	Germany	NC
Germany	NNP	I-NP	LOC	,	1996-08-27	C
1996-08-27	CD	I-NP	O	Germany	The	NC
The	DT	I-NP	O	1996-08-27	joint	C
joint	JJ	I-NP	O	The	venture	NC
venture	NN	I-NP	O	joint	between	NC
between	IN	I-PP	O	venture	America	NC
America	NNP	I-NP	ORG	between	Online	C
Online	NNP	I-NP	ORG	America	(	C
(	(	O	O	Online	AOL	NC
AOL	NNP	I-NP	ORG	(	)	C
)	)	O	O	AOL	and	NC
and	CC	O	O	)	Bertelsmann	NC
Bertelsmann	NNP	I-NP	ORG	and	AG	C
AG	NNP	I-NP	ORG	Bertelsmann	has	C
has	VBZ	I-VP	O	AG	formed	NC
formed	VBN	I-VP	O	has	a	NC
a	DT	I-NP	O	formed	new	NC
new	JJ	I-NP	O	a	company	NC
company	NN	I-NP	O	new	to	NC
to	TO	I-VP	O	company	sell	NC
sell	VB	I-VP	O	to	advertising	NC
advertising	VBG	I-VP	O	sell	space	NC
space	NN	I-NP	O	advertising	on	NC
on	IN	I-PP	O	space	AOL	NC
AOL	NNS	I-NP	ORG	on	in	C
in	IN	I-PP	O	AOL	Europe	NC
Europe	NNP	I-NP	LOC	in	,	C
,	,	O	O	Europe	a	NC
a	DT	I-NP	O	,	Bertelsmann	NC
Bertelsmann	NNP	I-NP	ORG	a	official	C
official	NN	I-NP	O	Bertelsmann	said	NC
said	VBD	I-VP	O	official	on	NC
on	IN	I-PP	O	said	Tuesday	NC
Tuesday	NNP	I-NP	O	on	.	C
.	.	O	O	Tuesday	The	NC
The	DT	I-NP	O	.	new	C
new	JJ	I-NP	O	The	company	NC
company	NN	I-NP	O	new	is	NC
is	VBZ	I-VP	O	company	called	NC
called	VBN	I-VP	O	is	AdOn	NC
AdOn	NNP	I-NP	ORG	called	GmbH	C
GmbH	NNP	I-NP	ORG	AdOn	and	C
and	CC	O	O	GmbH	is	NC
is	VBZ	I-VP	O	and	located	NC
located	VBN	I-VP	O	is	in	NC
in	IN	I-PP	O	located	Hamburg	NC
Hamburg	NNP	I-NP	LOC	in	,	C
,	,	O	O	Hamburg	Bernd	NC
Bernd	NNP	I-NP	PER	,	Schiphorst	C
Schiphorst	NNP	I-NP	PER	Bernd	,	C
,	,	O	O	Schiphorst	president	NC
president	NN	I-NP	O	,	and	NC
and	CC	O	O	president	chief	NC
chief	NN	I-NP	O	and	operating	NC
operating	VBG	I-NP	O	chief	officer	NC
officer	NN	I-NP	O	operating	of	NC
of	IN	I-PP	O	officer	Bertelsmann	NC
Bertelsmann	NN	I-NP	ORG	of	's	C
's	POS	B-NP	O	Bertelsmann	New	NC
New	NNP	I-NP	ORG	's	Media	C
Media	NNP	I-NP	ORG	New	business	C
business	NN	I-NP	O	Media	division	NC
division	NN	I-NP	O	business	said	NC
said	VBD	I-VP	O	division	on	NC
on	IN	I-PP	O	said	the	NC
the	DT	I-NP	O	on	sidelines	NC
sidelines	NNS	I-NP	O	the	of	NC
of	IN	I-PP	O	sidelines	an	NC
an	DT	I-NP	O	of	AOL	NC
AOL	JJ	I-NP	ORG	an	news	C
news	NN	I-NP	O	AOL	conference	NC
conference	NN	I-NP	O	news	at	NC
at	IN	I-PP	O	conference	the	NC
the	DT	I-NP	O	at	CeBIT	NC
CeBIT	NNP	I-NP	MISC	the	Home	C
Home	NNP	I-NP	O	CeBIT	consumer	C
consumer	NN	I-NP	O	Home	electronics	NC
electronics	NNS	I-NP	O	consumer	fair	NC
fair	JJ	I-ADJP	O	electronics	in	NC
in	IN	I-PP	O	fair	Hanover	NC
Hanover	NNP	I-NP	O	in	.	C
.	.	O	O	Hanover	Jan	NC
Jan	NNP	I-NP	PER	.	Buettner	C
Buettner	NNP	I-NP	PER	Jan	,	C
,	,	O	O	Buettner	managing	NC
managing	VBG	I-NP	O	,	director	NC
director	NN	I-NP	O	managing	of	NC
of	IN	I-PP	O	director	AOL	NC
AOL	NNP	I-NP	ORG	of	Germany	C
Germany	NNP	I-NP	ORG	AOL	,	C
,	,	O	O	Germany	said	NC
said	VBD	I-VP	O	,	AdOn	NC
AdOn	NNP	I-NP	ORG	said	was	C
was	VBD	I-VP	O	AdOn	in	NC
in	IN	I-PP	O	was	the	NC
the	DT	I-NP	O	in	formation	NC
formation	NN	I-NP	O	the	phase	NC
phase	NN	I-NP	O	formation	and	NC
and	CC	O	O	phase	would	NC
would	MD	I-VP	O	and	""""	NC
""""	""""	O	O	would	get	NC
get	VB	I-VP	O	""""	off	NC
off	RP	I-PRT	O	get	the	NC
the	DT	I-NP	O	off	ground	NC
ground	NN	I-NP	O	the	next	NC
next	JJ	B-NP	O	ground	year	NC
year	NN	I-NP	O	next	,	NC
,	,	O	O	year	bringing	NC
bringing	VBG	I-VP	O	,	in	NC
in	IN	I-PP	O	bringing	advertising	NC
advertising	NN	I-NP	O	in	from	NC
from	IN	I-PP	O	advertising	around	NC
around	IN	B-PP	O	from	Europe	NC
Europe	NNP	I-NP	LOC	around	.	C
.	.	I-NP	O	Europe	""""	NC
""""	""""	O	O	.	He	NC
He	PRP	I-NP	O	""""	would	C
would	MD	I-VP	O	He	give	NC
give	VB	I-VP	O	would	no	NC
no	DT	I-NP	O	give	forecasts	NC
forecasts	NNS	I-NP	O	no	on	NC
on	IN	I-PP	O	forecasts	advertising	NC
advertising	VBG	I-VP	O	on	revenue	NC
revenue	NN	I-NP	O	advertising	.	NC
.	.	O	O	revenue	AOL	NC
AOL	NNP	I-NP	ORG	.	is	C
is	VBZ	I-VP	O	AOL	the	NC
the	DT	I-NP	O	is	leading	NC
leading	VBG	I-NP	O	the	global	NC
global	JJ	I-NP	O	leading	commercial	NC
commercial	JJ	I-NP	O	global	online	NC
online	NN	I-NP	O	commercial	service	NC
service	NN	I-NP	O	online	with	NC
with	IN	I-PP	O	service	some	NC
some	DT	I-NP	O	with	six	NC
six	CD	I-NP	O	some	million	NC
million	CD	I-NP	O	six	subscribers	NC
subscribers	NNS	I-NP	O	million	worldwide	NC
worldwide	JJ	I-ADJP	O	subscribers	.	NC
.	.	O	O	worldwide	It	NC
It	PRP	I-NP	O	.	has	C
has	VBZ	I-VP	O	It	around	NC
around	IN	I-NP	O	has	200,000	NC
200,000	CD	I-NP	O	around	subscribers	NC
subscribers	NNS	I-NP	O	200,000	in	NC
in	IN	I-PP	O	subscribers	Europe	NC
Europe	NNP	I-NP	LOC	in	,	C
,	,	O	O	Europe	with	NC
with	IN	I-PP	O	,	two	NC
two	CD	I-NP	O	with	thirds	NC
thirds	NNS	I-NP	O	two	of	NC
of	IN	I-PP	O	thirds	that	NC
that	DT	I-NP	O	of	number	NC
number	NN	B-NP	O	that	in	NC
in	IN	I-PP	O	number	Germany	NC
Germany	NNP	I-NP	LOC	in	alone	C
alone	RB	I-ADVP	O	Germany	.	NC
.	.	O	O	alone	In	NC
In	IN	I-PP	O	.	Europe	C
Europe	NNP	I-NP	LOC	In	,	C
,	,	O	O	Europe	the	NC
the	DT	I-NP	O	,	service	NC
service	NN	I-NP	O	the	is	NC
is	VBZ	I-VP	O	service	available	NC
available	JJ	I-ADJP	O	is	in	NC
in	IN	I-PP	O	available	Germany	NC
Germany	NNP	I-NP	LOC	in	,	C
,	,	I-NP	O	Germany	France	NC
France	NNP	I-NP	LOC	,	and	C
and	CC	I-NP	O	France	Britain	NC
Britain	NNP	I-NP	LOC	and	.	C
.	.	O	O	Britain	It	NC
It	PRP	I-NP	O	.	will	C
will	MD	I-VP	O	It	be	NC
be	VB	I-VP	O	will	available	NC
available	JJ	I-ADJP	O	be	in	NC
in	IN	I-PP	O	available	Austria	NC
Austria	NNP	I-NP	LOC	in	and	C
and	CC	I-NP	O	Austria	Switzerland	NC
Switzerland	NNP	I-NP	LOC	and	later	C
later	JJ	B-NP	O	Switzerland	this	NC
this	DT	I-NP	O	later	year	NC
year	NN	I-NP	O	this	and	NC
and	CC	O	O	year	in	NC
in	IN	I-PP	O	and	Scandanavia	NC
Scandanavia	NNP	I-NP	O	in	and	C
and	CC	O	O	Scandanavia	the	NC
the	DT	I-NP	O	and	Benelux	NC
Benelux	NNP	I-NP	LOC	the	countries	C
countries	NNS	I-NP	O	Benelux	next	NC
next	IN	B-NP	O	countries	year	NC
year	NN	I-NP	O	next	.	NC
.	.	O	O	year	--	NC
--	:	I-NP	O	.	William	NC
William	NNP	I-NP	PER	--	Boston	C
Boston	NNP	I-NP	PER	William	,	C
,	,	O	O	Boston	CeBIT	NC
CeBIT	NNP	I-NP	MISC	,	newsroom	C
newsroom	NN	I-NP	O	CeBIT	,	NC
,	,	O	O	newsroom	0172	NC
0172	CD	I-NP	O	,	6736510	NC
6736510	CD	I-NP	O	0172	All	NC
All	DT	I-NP	O	6736510	passengers	C
passengers	NNS	I-NP	O	All	freed	NC
freed	VBD	I-VP	O	passengers	from	NC
from	IN	I-PP	O	freed	Sudanese	NC
Sudanese	NNP	I-NP	MISC	from	hijack	C
hijack	NN	I-NP	O	Sudanese	plane	NC
plane	NN	I-NP	O	hijack	.	NC
.	.	O	O	plane	STANSTED	NC
STANSTED	VBN	I-NP	LOC	.	,	C
,	,	I-NP	O	STANSTED	England	NC
England	NNP	I-NP	LOC	,	1996-08-27	C
1996-08-27	CD	I-NP	O	England	All	NC
All	DT	I-NP	O	1996-08-27	passengers	C
passengers	NNS	I-NP	O	All	held	NC
held	VBD	I-VP	O	passengers	hostage	NC
hostage	NN	I-NP	O	held	aboard	NC
aboard	IN	I-PP	O	hostage	a	NC
a	DT	I-NP	O	aboard	hijacked	NC
hijacked	VBN	I-NP	O	a	Sudanese	NC
Sudanese	NNP	I-NP	MISC	hijacked	Airways	C
Airways	NNPS	I-NP	O	Sudanese	plane	C
plane	NN	I-NP	O	Airways	diverted	NC
diverted	VBN	I-VP	O	plane	to	NC
to	TO	I-PP	O	diverted	London	NC
London	NNP	I-NP	LOC	to	's	C
's	POS	B-NP	O	London	Stansted	NC
Stansted	NNP	I-NP	LOC	's	airport	C
airport	NN	I-NP	O	Stansted	carrying	NC
carrying	VBG	I-VP	O	airport	199	NC
199	CD	I-NP	O	carrying	passengers	NC
passengers	NNS	I-NP	O	199	and	NC
and	CC	I-NP	O	passengers	crew	NC
crew	NN	I-NP	O	and	have	NC
have	VBP	I-VP	O	crew	been	NC
been	VBN	I-VP	O	have	freed	NC
freed	VBN	I-VP	O	been	,	NC
,	,	O	O	freed	an	NC
an	DT	I-NP	O	,	airport	NC
airport	NN	I-NP	O	an	spokeswoman	NC
spokeswoman	NN	I-NP	O	airport	said	NC
said	VBD	I-VP	O	spokeswoman	on	NC
on	IN	I-PP	O	said	Tuesday	NC
Tuesday	NNP	I-NP	O	on	.	C
.	.	O	O	Tuesday	Eyewitnesses	NC
Eyewitnesses	NNS	I-NP	O	.	said	C
said	VBD	I-VP	O	Eyewitnesses	six	NC
six	CD	I-NP	O	said	crew	NC
crew	NN	I-NP	O	six	members	NC
members	NNS	I-NP	O	crew	had	NC
had	VBD	I-VP	O	members	also	NC
also	RB	I-VP	O	had	been	NC
been	VBN	I-VP	O	also	allowed	NC
allowed	VBN	I-VP	O	been	to	NC
to	TO	I-VP	O	allowed	leave	NC
leave	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	leave	aircraft	NC
aircraft	NN	I-NP	O	the	.	NC
.	.	O	O	aircraft	Airport	NC
Airport	NNP	I-NP	O	.	spokeswoman	C
spokeswoman	NN	I-NP	O	Airport	Rona	NC
Rona	NNP	I-NP	PER	spokeswoman	Young	C
Young	NNP	I-NP	PER	Rona	confirmed	C
confirmed	VBD	I-VP	O	Young	that	NC
that	IN	I-SBAR	O	confirmed	all	NC
all	PDT	I-NP	O	that	the	NC
the	DT	I-NP	O	all	passengers	NC
passengers	NNS	I-NP	O	the	had	NC
had	VBD	I-VP	O	passengers	left	NC
left	VBN	I-VP	O	had	the	NC
the	DT	I-NP	O	left	aircraft	NC
aircraft	NN	I-NP	O	the	.	NC
.	.	O	O	aircraft	Police	NC
Police	NNS	I-NP	O	.	said	C
said	VBD	I-VP	O	Police	a	NC
a	DT	I-NP	O	said	number	NC
number	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	number	crew	NC
crew	NN	I-NP	O	of	members	NC
members	NNS	I-NP	O	crew	had	NC
had	VBD	I-VP	O	members	left	NC
left	VBN	I-VP	O	had	the	NC
the	DT	I-NP	O	left	aircraft	NC
aircraft	NN	I-NP	O	the	and	NC
and	CC	O	O	aircraft	said	NC
said	VBD	I-VP	O	and	details	NC
details	NNS	I-NP	O	said	would	NC
would	MD	I-VP	O	details	be	NC
be	VB	I-VP	O	would	given	NC
given	VBN	I-VP	O	be	at	NC
at	IN	I-PP	O	given	a	NC
a	DT	I-NP	O	at	news	NC
news	NN	I-NP	O	a	conference	NC
conference	NN	I-NP	O	news	expected	NC
expected	VBN	I-VP	O	conference	to	NC
to	TO	I-VP	O	expected	be	NC
be	VB	I-VP	O	to	held	NC
held	VBN	I-VP	O	be	in	NC
in	IN	I-PP	O	held	the	NC
the	DT	I-NP	O	in	next	NC
next	JJ	I-NP	O	the	few	NC
few	JJ	I-NP	O	next	minutes	NC
minutes	NNS	I-NP	O	few	by	NC
by	IN	I-PP	O	minutes	the	NC
the	DT	I-NP	O	by	local	NC
local	JJ	I-NP	O	the	police	NC
police	NN	I-NP	O	local	chief	NC
chief	NN	I-NP	O	police	.	NC
.	.	O	O	chief	The	NC
The	DT	I-NP	O	.	passengers	C
passengers	NNS	I-NP	O	The	were	NC
were	VBD	I-VP	O	passengers	released	NC
released	VBN	I-VP	O	were	in	NC
in	IN	I-PP	O	released	batches	NC
batches	NNS	I-NP	O	in	during	NC
during	IN	I-PP	O	batches	the	NC
the	DT	I-NP	O	during	course	NC
course	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	course	the	NC
the	DT	I-NP	O	of	morning	NC
morning	NN	I-NP	O	the	after	NC
after	IN	I-SBAR	O	morning	the	NC
the	DT	I-NP	O	after	Airbus	NC
Airbus	NNP	I-NP	MISC	the	A310	C
A310	NNP	I-NP	MISC	Airbus	landed	C
landed	VBD	I-VP	O	A310	at	NC
at	IN	I-PP	O	landed	Stansted	NC
Stansted	NNP	I-NP	LOC	at	,	C
,	,	O	O	Stansted	having	NC
having	VBG	I-VP	O	,	been	NC
been	VBN	I-VP	O	having	diverted	NC
diverted	VBN	I-VP	O	been	from	NC
from	IN	I-PP	O	diverted	Cyprus	NC
Cyprus	NNP	I-NP	LOC	from	.	C
.	.	O	O	Cyprus	The	NC
The	DT	I-NP	O	.	aircraft	C
aircraft	NN	I-NP	O	The	was	NC
was	VBD	I-VP	O	aircraft	hijacked	NC
hijacked	VBN	I-VP	O	was	on	NC
on	IN	I-PP	O	hijacked	a	NC
a	DT	I-NP	O	on	flight	NC
flight	NN	I-NP	O	a	from	NC
from	IN	I-PP	O	flight	Khartoum	NC
Khartoum	NNP	I-NP	LOC	from	to	C
to	TO	I-PP	O	Khartoum	Amman	NC
Amman	NNP	I-NP	LOC	to	by	C
by	IN	I-PP	O	Amman	six	NC
six	CD	I-NP	O	by	or	NC
or	CC	I-NP	O	six	seven	NC
seven	CD	I-NP	O	or	men	NC
men	NNS	I-NP	O	seven	,	NC
,	,	O	O	men	who	NC
who	WP	I-NP	O	,	police	NC
police	NNS	B-NP	O	who	say	NC
say	VBP	I-VP	O	police	may	NC
may	MD	B-VP	O	say	be	NC
be	VB	I-VP	O	may	Iraqis	NC
Iraqis	NNP	I-NP	MISC	be	.	C
.	.	O	O	Iraqis	--	NC
--	:	I-NP	O	.	London	NC
London	NNP	I-NP	ORG	--	Newsroom	C
Newsroom	NNP	I-NP	ORG	London	+	C
+	SYM	O	O	Newsroom	00--44-171-542-7947	NC
00--44-171-542-7947	CD	I-ADVP	O	+	Swiss	NC
Swiss	NNP	I-NP	ORG	00--44-171-542-7947	Bank	C
Bank	NNP	I-NP	ORG	Swiss	Corp	C
Corp	NNP	I-NP	ORG	Bank	sets	C
sets	VBZ	I-VP	O	Corp	warrants	NC
warrants	NNS	I-NP	O	sets	on	NC
on	IN	I-PP	O	warrants	DTB-Bund-Future	NC
DTB-Bund-Future	NNP	I-NP	MISC	on	.	C
.	.	O	O	DTB-Bund-Future	LONDON	NC
LONDON	NNP	I-NP	LOC	.	1996-08-27	C
1996-08-27	CD	I-NP	O	LONDON	Swiss	NC
Swiss	NNP	I-NP	ORG	1996-08-27	Bank	C
Bank	NNP	I-NP	ORG	Swiss	Corp	C
Corp	NNP	I-NP	ORG	Bank	says	C
says	VBZ	I-VP	O	Corp	it	NC
it	PRP	I-NP	O	says	has	NC
has	VBZ	I-VP	O	it	issued	NC
issued	VBN	I-VP	O	has	60	NC
60	CD	I-NP	O	issued	million	NC
million	CD	I-NP	O	60	American-style	NC
American-style	JJ	I-NP	MISC	million	call	C
call	NN	I-NP	O	American-style	and	NC
and	CC	O	O	call	put	NC
put	VBD	I-VP	O	and	warrants	NC
warrants	NNS	I-NP	O	put	,	NC
,	,	O	O	warrants	in	NC
in	IN	I-PP	O	,	six	NC
six	CD	I-NP	O	in	equal	NC
equal	JJ	I-NP	O	six	tranches	NC
tranches	NNS	I-NP	O	equal	,	NC
,	,	O	O	tranches	on	NC
on	IN	I-PP	O	,	the	NC
the	DT	I-NP	O	on	DTB-Bund-Future	NC
DTB-Bund-Future	NNP	I-NP	MISC	the	March	C
March	NNP	I-NP	O	DTB-Bund-Future	1997	C
1997	CD	I-NP	O	March	.	NC
.	.	O	O	1997	EXERCISE	NC
EXERCISE	VB	I-VP	O	.	PERIOD	C
PERIOD	NN	I-NP	O	EXERCISE	02.SEP.96-06.MAR.97	C
02.SEP.96-06.MAR.97	CD	B-NP	O	PERIOD	PAYDATE	NC
PAYDATE	NNP	I-NP	O	02.SEP.96-06.MAR.97	30.AUG.96	C
30.AUG.96	CD	O	O	PAYDATE	LISTING	NC
LISTING	VBG	I-VP	O	30.AUG.96	FFT	C
FFT	NNP	I-NP	O	LISTING	DDF	C
DDF	NNP	I-NP	O	FFT	MIN	C
MIN	NNP	I-NP	O	DDF	EXER	C
EXER	NNP	I-NP	O	MIN	LOT	C
LOT	NNP	I-NP	O	EXER	100	C
100	CD	I-NP	O	LOT	SPOT	NC
SPOT	JJ	I-NP	O	100	REFERENCE	C
REFERENCE	NN	I-NP	O	SPOT	95.35	C
95.35	CD	I-NP	O	REFERENCE	PCT	NC
PCT	NNP	I-NP	O	95.35	WARRANTS	C
WARRANTS	NNS	I-NP	O	PCT	STRIKE	C
STRIKE	NNP	I-NP	O	WARRANTS	ISS	C
ISS	NNP	I-NP	O	STRIKE	PRICE	C
PRICE	NNP	I-NP	O	ISS	PREMIUM	C
PREMIUM	NNP	I-NP	O	PRICE	GEARING	C
GEARING	NNP	I-NP	O	PREMIUM	CALL	C
CALL	JJ	I-NP	O	GEARING	A	C
A	DT	I-NP	O	CALL	96.00	C
96.00	CD	I-NP	O	A	PCT	NC
PCT	NNP	B-NP	O	96.00	1.16	C
1.16	CD	I-NP	O	PCT	DEM	NC
DEM	NNP	I-NP	MISC	1.16	1.90	C
1.90	CD	I-NP	O	DEM	PCT	NC
PCT	NNP	I-NP	O	1.90	82.20	C
82.20	CD	I-NP	O	PCT	X	NC
X	NNP	I-NP	O	82.20	CALL	C
CALL	JJ	I-NP	O	X	B	C
B	NNP	I-NP	O	CALL	97.00	C
97.00	CD	B-NP	O	B	PCT	NC
PCT	NNP	I-NP	O	97.00	0.75	C
0.75	CD	I-NP	O	PCT	DEM	NC
DEM	NNP	I-NP	MISC	0.75	2.50	C
2.50	CD	I-NP	O	DEM	PCT	NC
PCT	NNP	I-NP	O	2.50	127.10	C
127.10	CD	B-NP	O	PCT	X	NC
X	NNP	I-NP	O	127.10	CALL	C
CALL	JJ	I-NP	O	X	C	C
C	NNP	I-NP	O	CALL	98.00	C
98.00	CD	I-NP	O	C	PCT	NC
PCT	NNP	I-NP	O	98.00	0.47	C
0.47	CD	I-NP	O	PCT	DEM	NC
DEM	NNP	I-NP	MISC	0.47	3.30	C
3.30	CD	I-NP	O	DEM	PCT	NC
PCT	NNP	I-NP	O	3.30	202.90	C
202.90	CD	I-NP	O	PCT	X	NC
X	NNP	I-NP	O	202.90	PUT	C
PUT	IN	I-PP	O	X	D	C
D	NNP	I-NP	O	PUT	94.00	C
94.00	CD	B-NP	O	D	PCT	NC
PCT	NNP	I-NP	O	94.00	0.94	C
0.94	CD	I-NP	O	PCT	DEM	NC
DEM	NNP	I-NP	MISC	0.94	2.40	C
2.40	CD	I-NP	O	DEM	PCT	NC
PCT	NNP	I-NP	O	2.40	101.40	C
101.40	CD	I-NP	O	PCT	X	NC
X	NNP	I-NP	O	101.40	PUT	C
PUT	IN	I-PP	O	X	E	C
E	NN	I-NP	O	PUT	95.0	C
95.0	CD	B-NP	O	E	PCT	NC
PCT	NNP	I-NP	O	95.0	1.33	C
1.33	CD	I-NP	O	PCT	DEM	NC
DEM	NNP	I-NP	MISC	1.33	1.80	C
1.80	CD	I-NP	O	DEM	PCT	NC
PCT	NNP	I-NP	O	1.80	71.70	C
71.70	CD	I-NP	O	PCT	X	NC
X	NNP	I-NP	O	71.70	PUT	C
PUT	IN	I-PP	O	X	F	C
F	NN	I-NP	O	PUT	96.0	C
96.0	CD	B-NP	O	F	PCT	NC
