token	pos	chunk	NER	previous	following	capitals
look	VB	I-VP	O	to	at	NC
at	IN	I-PP	O	look	besides	NC
besides	IN	I-PP	O	at	his	NC
his	PRP$	I-NP	O	besides	chest	NC
chest	NN	I-NP	O	his	.	NC
.	.	O	O	chest	""""	NC
""""	""""	O	O	.	Ravanelli	NC
Ravanelli	NNP	I-NP	PER	""""	aggravated	C
aggravated	VBD	I-VP	O	Ravanelli	a	NC
a	DT	I-NP	O	aggravated	foot	NC
foot	NN	I-NP	O	a	injury	NC
injury	NN	I-NP	O	foot	in	NC
in	IN	I-PP	O	injury	the	NC
the	DT	I-NP	O	in	1-0	NC
1-0	CD	I-NP	O	the	defeat	NC
defeat	NN	I-NP	O	1-0	at	NC
at	IN	I-PP	O	defeat	Chelsea	NC
Chelsea	NNP	I-NP	ORG	at	on	C
on	IN	I-PP	O	Chelsea	Wednesday	NC
Wednesday	NNP	I-NP	O	on	and	C
and	CC	O	O	Wednesday	was	NC
was	VBD	I-VP	O	and	given	NC
given	VBN	I-VP	O	was	only	NC
only	RB	I-ADVP	O	given	an	NC
an	DT	I-NP	O	only	even	NC
even	JJ	I-NP	O	an	chance	NC
chance	NN	I-NP	O	even	of	NC
of	IN	I-PP	O	chance	playing	NC
playing	NN	I-NP	O	of	at	NC
at	IN	I-PP	O	playing	Nottingham	NC
Nottingham	NNP	I-NP	LOC	at	Forest	C
Forest	NNP	I-NP	LOC	Nottingham	on	C
on	IN	I-PP	O	Forest	Saturday	NC
Saturday	NNP	I-NP	O	on	by	C
by	IN	I-PP	O	Saturday	his	NC
his	PRP$	I-NP	O	by	manager	NC
manager	NN	I-NP	O	his	Bryan	NC
Bryan	NNP	I-NP	PER	manager	Robson	C
Robson	NNP	I-NP	PER	Bryan	.	C
.	.	O	O	Robson	TENNIS	NC
TENNIS	NNS	I-NP	O	.	-	C
-	:	O	O	TENNIS	AUSTRALIANS	NC
AUSTRALIANS	NNP	I-NP	MISC	-	ADVANCE	C
ADVANCE	NNP	I-NP	O	AUSTRALIANS	AT	C
AT	NNP	I-NP	O	ADVANCE	CANADIAN	C
CANADIAN	JJ	O	MISC	AT	OPEN	C
OPEN	RP	I-PRT	MISC	CANADIAN	.	C
.	.	O	O	OPEN	TORONTO	NC
TORONTO	TO	I-VP	LOC	.	1996-08-22	C
1996-08-22	CD	I-NP	O	TORONTO	It	NC
It	PRP	I-NP	O	1996-08-22	was	C
was	VBD	I-VP	O	It	Australia	NC
Australia	NNP	I-NP	MISC	was	Day	C
Day	NNP	I-NP	MISC	Australia	at	C
at	IN	I-PP	O	Day	the	NC
the	DT	I-NP	O	at	$	NC
$	$	I-NP	O	the	2	NC
2	CD	I-NP	O	$	million	NC
million	CD	I-NP	O	2	Canadian	NC
Canadian	NNP	I-NP	MISC	million	Open	C
Open	NNP	I-NP	MISC	Canadian	on	C
on	IN	I-PP	O	Open	Thursday	NC
Thursday	NNP	I-NP	O	on	as	C
as	IN	I-PP	O	Thursday	three	NC
three	CD	I-NP	O	as	Aussies	NC
Aussies	NNS	I-NP	MISC	three	reached	C
reached	VBD	I-VP	O	Aussies	the	NC
the	DT	I-NP	O	reached	quarter-finals	NC
quarter-finals	NNS	I-NP	O	the	with	NC
with	IN	I-PP	O	quarter-finals	straight-set	NC
straight-set	NN	I-NP	O	with	victories	NC
victories	NNS	I-NP	O	straight-set	.	NC
.	.	O	O	victories	Unseeded	NC
Unseeded	NNP	I-NP	O	.	Patrick	C
Patrick	NNP	I-NP	PER	Unseeded	Rafter	C
Rafter	NNP	I-NP	PER	Patrick	recorded	C
recorded	VBD	I-VP	O	Rafter	the	NC
the	DT	I-NP	O	recorded	most	NC
most	RBS	I-NP	O	the	noteworthy	NC
noteworthy	JJ	I-NP	O	most	result	NC
result	NN	I-NP	O	noteworthy	as	NC
as	IN	I-SBAR	O	result	he	NC
he	PRP	I-NP	O	as	upset	NC
upset	JJ	I-ADJP	O	he	sixth-seeded	NC
sixth-seeded	JJ	I-NP	O	upset	American	NC
American	NNP	I-NP	MISC	sixth-seeded	MaliVai	C
MaliVai	NNP	I-NP	PER	American	Washington	C
Washington	NNP	I-NP	PER	MaliVai	6-2	C
6-2	NN	I-NP	O	Washington	6-1	NC
6-1	CD	I-NP	O	6-2	in	NC
in	IN	I-PP	O	6-1	just	NC
just	RB	I-NP	O	in	50	NC
50	CD	I-NP	O	just	minutes	NC
minutes	NNS	I-NP	O	50	.	NC
.	.	O	O	minutes	Todd	NC
Todd	NNP	I-NP	PER	.	Woodbridge	C
Woodbridge	NNP	I-NP	PER	Todd	,	C
,	,	O	O	Woodbridge	who	NC
who	WP	I-NP	O	,	defeated	NC
defeated	VBD	I-VP	O	who	Canadian	NC
Canadian	JJ	I-NP	MISC	defeated	Daniel	C
Daniel	NNP	I-NP	PER	Canadian	Nestor	C
Nestor	NNP	I-NP	PER	Daniel	7-6	C
7-6	CD	I-NP	O	Nestor	(	NC
(	(	O	O	7-6	7-2	NC
7-2	CD	I-NP	O	(	)	NC
)	)	O	O	7-2	7-6	NC
7-6	CD	I-ADVP	O	)	(	NC
(	(	O	O	7-6	7-4	NC
7-4	CD	I-NP	O	(	)	NC
)	)	O	O	7-4	,	NC
,	,	O	O	)	and	NC
and	CC	O	O	,	Mark	NC
Mark	NNP	I-NP	PER	and	Philippoussis	C
Philippoussis	NNP	I-NP	PER	Mark	,	C
,	,	O	O	Philippoussis	a	NC
a	DT	I-NP	O	,	6-3	NC
6-3	CD	I-NP	O	a	6-4	NC
6-4	CD	I-NP	O	6-3	winner	NC
winner	NN	I-NP	O	6-4	over	NC
over	IN	I-PP	O	winner	Bohdan	NC
Bohdan	NNP	I-NP	PER	over	Ulihrach	C
Ulihrach	NNP	I-NP	PER	Bohdan	of	C
of	IN	I-PP	O	Ulihrach	the	NC
the	DT	I-NP	O	of	Czech	NC
Czech	NNP	I-NP	LOC	the	Republic	C
Republic	NNP	I-NP	LOC	Czech	,	C
,	,	O	O	Republic	also	NC
also	RB	I-ADVP	O	,	advanced	NC
advanced	VBN	I-VP	O	also	and	NC
and	CC	O	O	advanced	will	NC
will	MD	I-VP	O	and	meet	NC
meet	VB	I-VP	O	will	in	NC
in	IN	I-PP	O	meet	Friday	NC
Friday	NNP	I-NP	O	in	's	C
's	POS	B-NP	O	Friday	quarter-finals	NC
quarter-finals	NNS	I-NP	O	's	.	NC
.	.	O	O	quarter-finals	Third-seeded	NC
Third-seeded	JJ	I-NP	O	.	Wayne	C
Wayne	NNP	I-NP	PER	Third-seeded	Ferreira	C
Ferreira	NNP	I-NP	PER	Wayne	of	C
of	IN	I-PP	O	Ferreira	South	NC
South	NNP	I-NP	LOC	of	Africa	C
Africa	NNP	I-NP	LOC	South	defeated	C
defeated	VBD	I-VP	O	Africa	Tim	NC
Tim	NNP	I-NP	PER	defeated	Henman	C
Henman	NNP	I-NP	PER	Tim	of	C
of	IN	I-PP	O	Henman	Britain	NC
Britain	NNP	I-NP	LOC	of	6-4	C
6-4	CD	I-NP	O	Britain	6-4	NC
6-4	CD	I-NP	O	6-4	after	NC
after	IN	I-PP	O	6-4	a	NC
a	DT	I-NP	O	after	three-hour	NC
three-hour	JJ	I-NP	O	a	evening	NC
evening	NN	I-NP	O	three-hour	rain	NC
rain	NN	I-NP	O	evening	delay	NC
delay	NN	I-NP	O	rain	and	NC
and	CC	O	O	delay	fifth-seeded	NC
fifth-seeded	VBD	I-VP	O	and	Thomas	NC
Thomas	NNP	I-NP	PER	fifth-seeded	Enqvist	C
Enqvist	NNP	I-NP	PER	Thomas	of	C
of	IN	I-PP	O	Enqvist	Sweden	NC
Sweden	NNP	I-NP	LOC	of	won	C
won	VBD	I-VP	O	Sweden	his	NC
his	PRP$	I-NP	O	won	third-round	NC
third-round	JJ	I-NP	O	his	match	NC
match	NN	I-NP	O	third-round	,	NC
,	,	O	O	match	eliminating	NC
eliminating	VBG	I-VP	O	,	Petr	NC
Petr	NNP	I-NP	PER	eliminating	Korda	C
Korda	NNP	I-NP	PER	Petr	of	C
of	IN	I-PP	O	Korda	the	NC
the	DT	I-NP	O	of	Czech	NC
Czech	NNP	I-NP	LOC	the	Republic	C
Republic	NNP	I-NP	LOC	Czech	6-3	C
6-3	CD	I-NP	O	Republic	6-4	NC
6-4	CD	I-NP	O	6-3	.	NC
.	.	O	O	6-4	Ferreira	NC
Ferreira	NNP	I-NP	PER	.	and	C
and	CC	I-NP	O	Ferreira	Enqvist	NC
Enqvist	NNP	I-NP	PER	and	play	C
play	NN	I-NP	O	Enqvist	in	NC
in	IN	I-PP	O	play	a	NC
a	DT	I-NP	O	in	Friday	NC
Friday	NNP	I-NP	O	a	night	C
night	NN	I-NP	O	Friday	quarter-final	NC
quarter-final	JJ	I-ADJP	O	night	.	NC
.	.	O	O	quarter-final	Two	NC
Two	CD	I-NP	O	.	Americans	C
Americans	NNPS	I-NP	MISC	Two	,	C
,	,	O	O	Americans	seventh	NC
seventh	JJ	I-NP	O	,	seed	NC
seed	NN	I-NP	O	seventh	Todd	NC
Todd	NNP	I-NP	PER	seed	Martin	C
Martin	NNP	I-NP	PER	Todd	and	C
and	CC	O	O	Martin	unseeded	NC
unseeded	JJ	I-NP	O	and	Alex	NC
Alex	NNP	I-NP	PER	unseeded	O'Brien	C
O'Brien	NNP	I-NP	PER	Alex	,	C
,	,	O	O	O'Brien	will	NC
will	MD	I-VP	O	,	meet	NC
meet	VB	I-VP	O	will	on	NC
on	IN	I-PP	O	meet	Friday	NC
Friday	NNP	I-NP	O	on	after	C
after	IN	I-PP	O	Friday	winning	NC
winning	VBG	I-NP	O	after	matches	NC
matches	NNS	I-NP	O	winning	on	NC
on	IN	I-PP	O	matches	Thursday	NC
Thursday	NNP	I-NP	O	on	.	C
.	.	O	O	Thursday	Martin	NC
Martin	NNP	I-NP	PER	.	overcame	C
overcame	VBD	I-VP	O	Martin	Cedric	NC
Cedric	NNP	I-NP	PER	overcame	Pioline	C
Pioline	NNP	I-NP	PER	Cedric	of	C
of	IN	I-PP	O	Pioline	France	NC
France	NNP	I-NP	LOC	of	2-6	C
2-6	CD	I-NP	O	France	6-2	NC
6-2	CD	I-NP	O	2-6	6-4	NC
6-4	CD	I-NP	O	6-2	and	NC
and	CC	O	O	6-4	O'Brien	NC
O'Brien	NNP	I-NP	PER	and	beat	C
beat	VBD	I-VP	O	O'Brien	Mikael	NC
Mikael	NNP	I-NP	PER	beat	Tillstrom	C
Tillstrom	NNP	I-NP	PER	Mikael	of	C
of	IN	I-PP	O	Tillstrom	Sweden	NC
Sweden	NNP	I-NP	LOC	of	6-3	C
6-3	CD	I-NP	O	Sweden	2-6	NC
2-6	CD	I-NP	O	6-3	6-3	NC
6-3	JJ	I-ADVP	O	2-6	.	NC
.	.	O	O	6-3	""""	NC
""""	""""	O	O	.	If	NC
If	IN	I-SBAR	O	""""	you	C
you	PRP	I-NP	O	If	really	NC
really	RB	I-ADVP	O	you	look	NC
look	VB	I-VP	O	really	at	NC
at	IN	I-PP	O	look	the	NC
the	DT	I-NP	O	at	match	NC
match	NN	I-NP	O	the	,	NC
,	,	O	O	match	""""	NC
""""	""""	O	O	,	said	NC
said	VBD	I-VP	O	""""	the	NC
the	DT	I-NP	O	said	12th-ranked	NC
12th-ranked	JJ	I-NP	O	the	Washington	NC
Washington	NNP	I-NP	PER	12th-ranked	after	C
after	IN	I-PP	O	Washington	losing	NC
losing	VBG	I-VP	O	after	to	NC
to	TO	I-PP	O	losing	the	NC
the	DT	I-NP	O	to	70th-ranked	NC
70th-ranked	JJ	I-NP	O	the	Rafter	NC
Rafter	NNP	I-NP	PER	70th-ranked	,	C
,	,	O	O	Rafter	""""	NC
""""	""""	O	O	,	I	NC
I	PRP	I-NP	O	""""	never	C
never	RB	I-ADVP	O	I	really	NC
really	RB	I-VP	O	never	got	NC
got	VBN	I-VP	O	really	a	NC
a	DT	I-NP	O	got	chance	NC
chance	NN	I-NP	O	a	to	NC
to	TO	I-VP	O	chance	play	NC
play	VB	I-VP	O	to	because	NC
because	IN	I-SBAR	O	play	he	NC
he	PRP	I-NP	O	because	was	NC
was	VBD	I-VP	O	he	serving	NC
serving	VBG	I-VP	O	was	big	NC
big	JJ	I-NP	O	serving	and	NC
and	CC	I-NP	O	big	getting	NC
getting	JJ	I-NP	O	and	in	NC
in	IN	I-PP	O	getting	close	NC
close	RB	I-NP	O	in	to	NC
to	TO	I-PP	O	close	the	NC
the	DT	I-NP	O	to	net	NC
net	NN	I-NP	O	the	.	NC
.	.	O	O	net	""""	NC
""""	""""	O	O	.	He	NC
He	PRP	I-NP	O	""""	was	C
was	VBD	I-VP	O	He	also	NC
also	RB	I-VP	O	was	able	NC
able	JJ	I-ADJP	O	also	to	NC
to	TO	I-VP	O	able	handle	NC
handle	VB	I-VP	O	to	my	NC
my	PRP$	I-NP	O	handle	serve	NC
serve	NN	I-NP	O	my	pretty	NC
pretty	RB	I-VP	O	serve	easily	NC
easily	RB	I-VP	O	pretty	because	NC
because	IN	I-SBAR	O	easily	my	NC
my	PRP$	I-NP	O	because	(	NC
(	(	O	O	my	first	NC
first	JJ	I-NP	O	(	)	NC
)	)	I-NP	O	first	service	NC
service	NN	I-NP	O	)	percentage	NC
percentage	NN	I-NP	O	service	was	NC
was	VBD	I-VP	O	percentage	only	NC
only	RB	I-NP	O	was	in	NC
in	IN	I-PP	O	only	the	NC
the	DT	I-NP	O	in	40s	NC
40s	NNS	I-NP	O	the	.	NC
.	.	O	O	40s	Put	NC
Put	VBN	I-VP	O	.	those	C
those	DT	I-NP	O	Put	two	NC
two	CD	I-NP	O	those	things	NC
things	NNS	I-NP	O	two	together	NC
together	RB	I-ADVP	O	things	and	NC
and	CC	O	O	together	you	NC
you	PRP	I-NP	O	and	get	NC
get	VBP	I-VP	O	you	a	NC
a	DT	I-NP	O	get	loss	NC
loss	NN	I-NP	O	a	.	NC
.	.	O	O	loss	""""	NC
""""	""""	O	O	.	Rafter	NC
Rafter	NNP	I-NP	PER	""""	missed	C
missed	VBD	I-VP	O	Rafter	10	NC
10	CD	I-NP	O	missed	weeks	NC
weeks	NNS	I-NP	O	10	after	NC
after	IN	I-PP	O	weeks	wrist	NC
wrist	NN	I-NP	O	after	surgery	NC
surgery	NN	I-NP	O	wrist	earlier	NC
earlier	RBR	I-ADVP	O	surgery	this	NC
this	DT	I-NP	O	earlier	year	NC
year	NN	I-NP	O	this	and	NC
and	CC	O	O	year	the	NC
the	DT	I-NP	O	and	time	NC
time	NN	I-NP	O	the	away	NC
away	RB	I-ADVP	O	time	from	NC
from	IN	I-PP	O	away	tennis	NC
tennis	NN	I-NP	O	from	has	NC
has	VBZ	I-VP	O	tennis	given	NC
given	VBN	I-VP	O	has	him	NC
him	PRP	I-NP	O	given	a	NC
a	DT	B-NP	O	him	new	NC
new	JJ	I-NP	O	a	perspective	NC
perspective	NN	I-NP	O	new	.	NC
.	.	O	O	perspective	""""	NC
""""	""""	O	O	.	Before	NC
Before	IN	I-PP	O	""""	when	C
when	WRB	I-ADVP	O	Before	I	NC
I	PRP	I-NP	O	when	was	C
was	VBD	I-VP	O	I	on	NC
on	IN	I-PP	O	was	tour	NC
tour	NN	I-NP	O	on	,	NC
,	,	O	O	tour	I	NC
I	PRP	I-NP	O	,	always	C
always	RB	I-ADVP	O	I	felt	NC
felt	VBD	I-VP	O	always	I	NC
I	PRP	I-NP	O	felt	had	C
had	VBD	I-VP	O	I	to	NC
to	TO	I-VP	O	had	be	NC
be	VB	I-VP	O	to	in	NC
in	IN	I-PP	O	be	bed	NC
bed	NN	I-NP	O	in	by	NC
by	IN	I-PP	O	bed	9:30	NC
9:30	CD	I-NP	O	by	or	NC
or	CC	I-NP	O	9:30	10	NC
10	CD	I-NP	O	or	o'clock	NC
o'clock	NN	I-NP	O	10	and	NC
and	CC	O	O	o'clock	I	NC
I	PRP	I-NP	O	and	had	C
had	VBD	I-VP	O	I	to	NC
to	TO	I-VP	O	had	be	NC
be	VB	I-VP	O	to	up	NC
up	RP	I-PRT	O	be	at	NC
at	IN	I-PP	O	up	a	NC
a	DT	I-NP	O	at	certain	NC
certain	JJ	I-NP	O	a	time	NC
time	NN	I-NP	O	certain	,	NC
,	,	O	O	time	""""	NC
""""	""""	O	O	,	Rafter	NC
Rafter	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Rafter	.	NC
.	.	O	O	said	""""	NC
""""	""""	O	O	.	Now	NC
Now	RB	I-ADVP	O	""""	I	C
I	PRP	I-NP	O	Now	can	C
can	MD	I-VP	O	I	go	NC
go	VB	I-VP	O	can	to	NC
to	TO	I-PP	O	go	bed	NC
bed	NN	I-NP	O	to	at	NC
at	IN	I-PP	O	bed	at	NC
at	IN	B-PP	O	at	midnight	NC
midnight	NN	I-NP	O	at	or	NC
or	CC	O	O	midnight	wake	NC
wake	VB	I-VP	O	or	up	NC
up	RP	I-PRT	O	wake	at	NC
at	IN	I-PP	O	up	seven	NC
seven	CD	I-NP	O	at	in	NC
in	IN	I-PP	O	seven	the	NC
the	DT	I-NP	O	in	morning	NC
morning	NN	I-NP	O	the	.	NC
.	.	O	O	morning	I	NC
I	PRP	I-NP	O	.	just	C
just	RB	I-ADVP	O	I	do	NC
do	VBP	I-VP	O	just	n't	NC
n't	RB	I-VP	O	do	have	NC
have	VB	I-VP	O	n't	as	NC
as	RB	I-NP	O	have	many	NC
many	JJ	I-NP	O	as	set	NC
set	NN	I-NP	O	many	routines	NC
routines	NNS	I-NP	O	set	and	NC
and	CC	O	O	routines	it	NC
it	PRP	I-NP	O	and	's	NC
's	VBZ	I-VP	O	it	made	NC
made	VBN	I-VP	O	's	me	NC
me	PRP	I-NP	O	made	a	NC
a	DT	B-NP	O	me	happier	NC
happier	JJR	I-NP	O	a	person	NC
person	NN	I-NP	O	happier	.	NC
.	.	O	O	person	""""	NC
""""	""""	O	O	.	Martin	NC
Martin	NNP	I-NP	PER	""""	was	C
was	VBD	I-VP	O	Martin	pleased	NC
pleased	JJ	I-ADJP	O	was	with	NC
with	IN	I-PP	O	pleased	his	NC
his	PRP$	I-NP	O	with	victory	NC
victory	NN	I-NP	O	his	over	NC
over	IN	I-PP	O	victory	Pioline	NC
Pioline	NNP	I-NP	PER	over	,	C
,	,	O	O	Pioline	his	NC
his	PRP$	I-NP	O	,	first	NC
first	JJ	I-NP	O	his	in	NC
in	IN	I-PP	O	first	five	NC
five	CD	I-NP	O	in	meetings	NC
meetings	NNS	I-NP	O	five	with	NC
with	IN	I-PP	O	meetings	the	NC
the	DT	I-NP	O	with	11th-ranked	NC
11th-ranked	JJ	I-NP	O	the	Frenchman	NC
Frenchman	NNP	I-NP	MISC	11th-ranked	.	C
.	.	I-NP	O	Frenchman	""""	NC
""""	""""	O	O	.	It	NC
It	PRP	I-NP	O	""""	's	C
's	VBZ	I-VP	O	It	always	NC
always	RB	I-ADVP	O	's	difficult	NC
difficult	JJ	I-ADJP	O	always	to	NC
to	TO	I-VP	O	difficult	win	NC
win	VB	I-VP	O	to	a	NC
a	DT	I-NP	O	win	match	NC
match	NN	I-NP	O	a	when	NC
when	WRB	I-ADVP	O	match	you	NC
you	PRP	I-NP	O	when	lose	NC
lose	VBP	I-VP	O	you	the	NC
the	DT	I-NP	O	lose	first	NC
first	JJ	I-NP	O	the	set	NC
set	NN	I-NP	O	first	,	NC
,	,	O	O	set	especially	NC
especially	RB	I-ADVP	O	,	against	NC
against	IN	I-PP	O	especially	someone	NC
someone	NN	I-NP	O	against	you	NC
you	PRP	B-NP	O	someone	have	NC
have	VBP	I-VP	O	you	never	NC
never	RB	I-VP	O	have	beaten	NC
beaten	VBN	I-VP	O	never	,	NC
,	,	O	O	beaten	""""	NC
""""	""""	O	O	,	he	NC
he	PRP	I-NP	O	""""	said	NC
said	VBD	I-VP	O	he	.	NC
.	.	O	O	said	""""	NC
""""	""""	O	O	.	I	NC
I	PRP	I-NP	O	""""	got	C
got	VBD	I-VP	O	I	more	NC
more	RBR	I-ADJP	O	got	aggressive	NC
aggressive	JJ	I-ADJP	O	more	in	NC
in	IN	I-PP	O	aggressive	the	NC
the	DT	I-NP	O	in	second	NC
second	JJ	I-NP	O	the	and	NC
and	CC	I-NP	O	second	third	NC
third	JJ	I-NP	O	and	sets	NC
sets	NNS	I-NP	O	third	and	NC
and	CC	O	O	sets	the	NC
the	DT	I-NP	O	and	wind	NC
wind	NN	I-NP	O	the	picked	NC
picked	VBD	I-VP	O	wind	up	NC
up	RB	I-PRT	O	picked	and	NC
and	CC	O	O	up	that	NC
that	IN	I-SBAR	O	and	also	NC
also	RB	I-ADJP	O	that	affected	NC
affected	VBN	I-ADJP	O	also	things	NC
things	NNS	I-NP	O	affected	because	NC
because	IN	I-SBAR	O	things	Cedric	NC
Cedric	NNP	I-NP	PER	because	definitely	C
definitely	RB	I-ADVP	O	Cedric	went	NC
went	VBD	I-VP	O	definitely	off	NC
off	RP	I-PRT	O	went	a	NC
a	DT	I-NP	O	off	little	NC
little	JJ	I-NP	O	a	bit	NC
bit	NN	I-NP	O	little	.	NC
.	.	O	O	bit	""""	NC
""""	""""	O	O	.	The	NC
The	DT	I-NP	O	""""	26-year-old	C
26-year-old	JJ	I-NP	O	The	O'Brien	NC
O'Brien	NNP	I-NP	PER	26-year-old	,	C
,	,	O	O	O'Brien	who	NC
who	WP	I-NP	O	,	won	NC
won	VBD	I-VP	O	who	the	NC
the	DT	I-NP	O	won	ATP	NC
ATP	NNP	I-NP	MISC	the	Tour	C
Tour	NNP	I-NP	MISC	ATP	stop	C
stop	NN	I-NP	O	Tour	in	NC
in	IN	I-PP	O	stop	New	NC
New	NNP	I-NP	LOC	in	Haven	C
Haven	NNP	I-NP	LOC	New	last	C
last	JJ	B-NP	O	Haven	week	NC
week	NN	I-NP	O	last	,	NC
,	,	O	O	week	has	NC
has	VBZ	I-VP	O	,	now	NC
now	RB	I-VP	O	has	won	NC
won	VBD	I-VP	O	now	18	NC
18	CD	I-NP	O	won	of	NC
of	IN	I-PP	O	18	his	NC
his	PRP$	I-NP	O	of	last	NC
last	JJ	I-NP	O	his	20	NC
20	CD	I-NP	O	last	matches	NC
matches	NNS	I-NP	O	20	,	NC
,	,	O	O	matches	dating	NC
dating	VBG	I-VP	O	,	back	NC
back	RB	I-ADVP	O	dating	to	NC
to	TO	I-PP	O	back	qualifying	NC
qualifying	VBG	I-VP	O	to	rounds	NC
rounds	NNS	I-NP	O	qualifying	in	NC
in	IN	I-PP	O	rounds	Los	NC
Los	NNP	I-NP	LOC	in	Angeles	C
Angeles	NNP	I-NP	LOC	Los	in	C
in	IN	I-PP	O	Angeles	late	NC
late	JJ	I-NP	O	in	July	NC
July	NNP	I-NP	O	late	.	C
.	.	O	O	July	He	NC
He	PRP	I-NP	O	.	ranks	C
ranks	VBZ	I-VP	O	He	76th	NC
76th	JJ	I-NP	O	ranks	after	NC
after	IN	I-PP	O	76th	being	NC
being	VBG	I-VP	O	after	285th	NC
285th	JJ	I-NP	O	being	four	NC
four	CD	I-NP	O	285th	weeks	NC
weeks	NNS	I-NP	O	four	ago	NC
ago	RB	I-ADVP	O	weeks	.	NC
.	.	O	O	ago	""""	NC
""""	""""	O	O	.	I	NC
I	PRP	I-NP	O	""""	feel	C
feel	VBP	I-VP	O	I	I	NC
I	PRP	I-NP	O	feel	'm	C
'm	VBP	I-VP	O	I	hitting	NC
hitting	VBG	I-VP	O	'm	the	NC
the	DT	I-NP	O	hitting	ball	NC
ball	NN	I-NP	O	the	well	NC
well	RB	I-ADVP	O	ball	even	NC
even	RB	B-ADVP	O	well	though	NC
though	IN	I-SBAR	O	even	I	NC
I	PRP	I-NP	O	though	'm	C
'm	VBP	I-VP	O	I	having	NC
having	VBG	I-VP	O	'm	more	NC
more	JJR	I-NP	O	having	mental	NC
mental	JJ	I-NP	O	more	letdowns	NC
letdowns	NNS	I-NP	O	mental	than	NC
than	IN	I-SBAR	O	letdowns	I	NC
I	PRP	I-NP	O	than	did	C
did	VBD	I-VP	O	I	last	NC
last	JJ	I-NP	O	did	week	NC
week	NN	I-NP	O	last	,	NC
,	,	O	O	week	""""	NC
""""	""""	O	O	,	O'Brien	NC
O'Brien	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	O'Brien	.	NC
.	.	O	O	said	""""	NC
""""	""""	O	O	.	But	NC
But	CC	O	O	""""	I	C
I	PRP	I-NP	O	But	'm	C
'm	VBP	I-VP	O	I	still	NC
still	RB	I-VP	O	'm	competing	NC
competing	VBG	I-VP	O	still	well	NC
well	RB	I-ADVP	O	competing	.	NC
.	.	O	O	well	""""	NC
""""	""""	O	O	.	""""	NC
""""	""""	O	O	""""	I	NC
I	PRP	I-NP	O	""""	got	C
got	VBD	I-VP	O	I	a	NC
a	DT	I-NP	O	got	lot	NC
lot	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	lot	first	NC
first	JJ	I-NP	O	of	serves	NC
serves	VBZ	I-VP	O	first	in	NC
in	IN	I-PP	O	serves	,	NC
,	,	O	O	in	""""	NC
""""	""""	O	O	,	said	NC
said	VBD	I-VP	O	""""	Enqvist	NC
Enqvist	NNP	I-NP	PER	said	about	C
about	IN	I-PP	O	Enqvist	his	NC
his	PRP$	I-NP	O	about	victory	NC
victory	NN	I-NP	O	his	over	NC
over	IN	I-PP	O	victory	Korda	NC
Korda	NNP	I-NP	PER	over	.	C
.	.	I-NP	O	Korda	""""	NC
""""	""""	O	O	.	I	NC
I	PRP	I-NP	O	""""	did	C
did	VBD	I-VP	O	I	n't	NC
n't	RB	I-VP	O	did	miss	NC
miss	VB	I-VP	O	n't	that	NC
that	IN	I-SBAR	O	miss	many	NC
many	JJ	I-NP	O	that	shots	NC
shots	NNS	I-NP	O	many	and	NC
and	CC	O	O	shots	he	NC
he	PRP	I-NP	O	and	was	NC
was	VBD	I-VP	O	he	making	NC
making	VBG	I-VP	O	was	the	NC
the	DT	I-NP	O	making	mistakes	NC
mistakes	NNS	I-NP	O	the	.	NC
.	.	O	O	mistakes	""""	NC
""""	""""	O	O	.	Still	NC
Still	RB	I-ADVP	O	""""	marvelling	C
marvelling	VBG	I-VP	O	Still	at	NC
at	IN	I-PP	O	marvelling	an	NC
an	DT	I-NP	O	at	exciting	NC
exciting	JJ	I-NP	O	an	64-stroke	NC
64-stroke	JJ	I-NP	O	exciting	rally	NC
rally	NN	I-NP	O	64-stroke	he	NC
he	PRP	B-NP	O	rally	won	NC
won	VBD	I-VP	O	he	in	NC
in	IN	I-PP	O	won	the	NC
the	DT	I-NP	O	in	last	NC
last	JJ	I-NP	O	the	game	NC
game	NN	I-NP	O	last	of	NC
of	IN	I-PP	O	game	his	NC
his	PRP$	I-NP	O	of	second-round	NC
second-round	JJ	I-NP	O	his	match	NC
match	NN	I-NP	O	second-round	against	NC
against	IN	I-PP	O	match	Javier	NC
Javier	NNP	I-NP	PER	against	Sanchez	C
Sanchez	NNP	I-NP	PER	Javier	of	C
of	IN	I-PP	O	Sanchez	Spain	NC
Spain	NNP	I-NP	LOC	of	on	C
on	IN	I-PP	O	Spain	Tuesday	NC
Tuesday	NNP	I-NP	O	on	,	C
,	,	O	O	Tuesday	Enqvist	NC
Enqvist	NNP	I-NP	PER	,	joked	C
joked	VBD	I-VP	O	Enqvist	,	NC
,	,	O	O	joked	""""	NC
""""	""""	O	O	,	Today	NC
Today	NN	I-NP	O	""""	against	C
against	IN	I-PP	O	Today	Petr	NC
Petr	NNP	I-NP	PER	against	there	C
there	EX	B-NP	O	Petr	were	NC
were	VBD	I-VP	O	there	about	NC
about	IN	I-NP	O	were	64	NC
64	CD	I-NP	O	about	strokes	NC
strokes	NNS	I-NP	O	64	in	NC
in	IN	I-PP	O	strokes	the	NC
the	DT	I-NP	O	in	whole	NC
