token	pos	chunk	NER	previous	following	capitals
Atlanta	NNP	I-NP	ORG	.	Braves	C
Braves	NNPS	I-NP	ORG	Atlanta	first	C
first	JJ	I-NP	O	Braves	baseman	NC
baseman	NN	I-NP	O	first	Fred	NC
Fred	NNP	I-NP	PER	baseman	McGriff	C
McGriff	NNP	I-NP	PER	Fred	owns	C
owns	VBZ	I-VP	O	McGriff	the	NC
the	DT	I-NP	O	owns	second-longest	NC
second-longest	JJ	I-NP	O	the	streak	NC
streak	NN	I-NP	O	second-longest	at	NC
at	IN	I-PP	O	streak	295	NC
295	CD	I-NP	O	at	games	NC
games	NNS	I-NP	O	295	.	NC
.	.	O	O	games	SOCCER	NC
SOCCER	NN	I-NP	O	.	-	C
-	:	O	O	SOCCER	JONK	NC
JONK	NNP	I-NP	PER	-	RETURNS	C
RETURNS	NNS	I-NP	O	JONK	TO	C
TO	TO	I-PP	O	RETURNS	DUTCH	C
DUTCH	VB	I-VP	MISC	TO	SQUAD	C
SQUAD	VB	I-VP	O	DUTCH	FOR	C
FOR	IN	I-PP	O	SQUAD	BRAZIL	C
BRAZIL	NNP	I-NP	LOC	FOR	FRIENDLY	C
FRIENDLY	NNP	I-NP	O	BRAZIL	.	C
.	.	O	O	FRIENDLY	ROTTERDAM	NC
ROTTERDAM	NN	I-NP	LOC	.	1996-08-26	C
1996-08-26	CD	I-NP	O	ROTTERDAM	Dutch	NC
Dutch	JJ	I-NP	MISC	1996-08-26	coach	C
coach	NN	I-NP	O	Dutch	Guus	NC
Guus	NNP	I-NP	PER	coach	Hiddink	C
Hiddink	NNP	I-NP	PER	Guus	on	C
on	IN	I-PP	O	Hiddink	Monday	NC
Monday	NNP	I-NP	O	on	recalled	C
recalled	VBD	I-VP	O	Monday	midfielder	NC
midfielder	JJR	I-NP	O	recalled	Wim	NC
Wim	NNP	I-NP	PER	midfielder	Jonk	C
Jonk	NNP	I-NP	PER	Wim	after	C
after	IN	I-SBAR	O	Jonk	a	NC
a	DT	I-NP	O	after	14-month	NC
14-month	JJ	I-NP	O	a	absence	NC
absence	NN	I-NP	O	14-month	for	NC
for	IN	I-PP	O	absence	a	NC
a	DT	I-NP	O	for	friendly	NC
friendly	JJ	I-NP	O	a	against	NC
against	IN	I-PP	O	friendly	World	NC
World	NNP	I-NP	MISC	against	Cup	C
Cup	NNP	I-NP	MISC	World	holders	C
holders	NNS	I-NP	O	Cup	Brazil	NC
Brazil	NNP	I-NP	LOC	holders	in	C
in	IN	I-PP	O	Brazil	Amsterdam	NC
Amsterdam	NN	I-NP	LOC	in	on	C
on	IN	I-PP	O	Amsterdam	Sunday	NC
Sunday	NNP	I-NP	O	on	.	C
.	.	O	O	Sunday	Feyenoord	NC
Feyenoord	NNP	I-NP	ORG	.	midfielder	C
midfielder	FW	I-NP	O	Feyenoord	Jean-Paul	NC
Jean-Paul	NNP	I-NP	PER	midfielder	van	C
van	NNP	I-NP	PER	Jean-Paul	Gastel	NC
Gastel	NNP	I-NP	PER	van	was	C
was	VBD	I-VP	O	Gastel	also	NC
also	RB	I-VP	O	was	named	NC
named	VBN	I-VP	O	also	to	NC
to	TO	I-VP	O	named	make	NC
make	VB	I-VP	O	to	his	NC
his	PRP$	I-NP	O	make	debut	NC
debut	NN	I-NP	O	his	in	NC
in	IN	I-PP	O	debut	the	NC
the	DT	I-NP	O	in	18-man	NC
18-man	JJ	I-NP	O	the	squad	NC
squad	NN	I-NP	O	18-man	.	NC
.	.	O	O	squad	Hiddink	NC
Hiddink	NN	I-NP	PER	.	did	C
did	VBD	I-VP	O	Hiddink	not	NC
not	RB	I-VP	O	did	name	NC
name	VB	I-VP	O	not	a	NC
a	DT	I-NP	O	name	replacement	NC
replacement	NN	I-NP	O	a	captain	NC
captain	NN	I-NP	O	replacement	for	NC
for	IN	I-PP	O	captain	Danny	NC
Danny	NNP	I-NP	PER	for	Blind	C
Blind	NNP	I-NP	PER	Danny	,	C
,	,	O	O	Blind	who	NC
who	WP	I-NP	O	,	announced	NC
announced	VBD	I-VP	O	who	his	NC
his	PRP$	I-NP	O	announced	retirement	NC
retirement	NN	I-NP	O	his	from	NC
from	IN	I-PP	O	retirement	international	NC
international	JJ	I-NP	O	from	soccer	NC
soccer	NN	I-NP	O	international	on	NC
on	IN	I-PP	O	soccer	Sunday	NC
Sunday	NNP	I-NP	O	on	.	C
.	.	O	O	Sunday	Ronald	NC
Ronald	NNP	I-NP	PER	.	de	C
de	NNP	I-NP	PER	Ronald	Boer	NC
Boer	NNP	I-NP	PER	de	and	C
and	CC	O	O	Boer	Dennis	NC
Dennis	NNP	I-NP	PER	and	Bergkamp	C
Bergkamp	NNP	I-NP	PER	Dennis	are	C
are	VBP	I-VP	O	Bergkamp	the	NC
the	DT	I-NP	O	are	likely	NC
likely	JJ	I-NP	O	the	contenders	NC
contenders	NNS	I-NP	O	likely	to	NC
to	TO	I-VP	O	contenders	lead	NC
lead	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	lead	team	NC
team	NN	I-NP	O	the	.	NC
.	.	O	O	team	The	NC
The	DT	I-NP	O	.	35-year-old	C
35-year-old	JJ	I-NP	O	The	Blind	NC
Blind	NNP	I-NP	PER	35-year-old	,	C
,	,	O	O	Blind	who	NC
who	WP	I-NP	O	,	won	NC
won	VBD	I-VP	O	who	42	NC
42	CD	I-NP	O	won	caps	NC
caps	NNS	I-NP	O	42	for	NC
for	IN	I-PP	O	caps	the	NC
the	DT	I-NP	O	for	Netherlands	NC
Netherlands	NNP	I-NP	LOC	the	,	C
,	,	O	O	Netherlands	said	NC
said	VBD	I-VP	O	,	he	NC
he	PRP	I-NP	O	said	wanted	NC
wanted	VBD	I-VP	O	he	to	NC
to	TO	I-VP	O	wanted	concentrate	NC
concentrate	VB	I-VP	O	to	on	NC
on	IN	I-PP	O	concentrate	playing	NC
playing	VBG	I-VP	O	on	for	NC
for	IN	I-PP	O	playing	his	NC
his	PRP$	I-NP	O	for	Dutch	NC
Dutch	NNP	I-NP	MISC	his	club	C
club	NN	I-NP	O	Dutch	Ajax	NC
Ajax	NNP	I-NP	ORG	club	Amsterdam	C
Amsterdam	NNP	I-NP	ORG	Ajax	.	C
.	.	O	O	Amsterdam	AC	NC
AC	NNP	I-NP	ORG	.	Milan	C
Milan	NNP	I-NP	ORG	AC	midfielder	C
midfielder	FW	I-NP	O	Milan	Edgar	NC
Edgar	NNP	I-NP	PER	midfielder	Davids	C
Davids	NNP	I-NP	PER	Edgar	,	C
,	,	O	O	Davids	who	NC
who	WP	I-NP	O	,	was	NC
was	VBD	I-VP	O	who	sent	NC
sent	VBN	I-VP	O	was	home	NC
home	NN	I-ADVP	O	sent	early	NC
early	RB	B-ADVP	O	home	from	NC
from	IN	I-PP	O	early	the	NC
the	DT	I-NP	O	from	European	NC
European	JJ	I-NP	MISC	the	championship	C
championship	NN	I-NP	O	European	in	NC
in	IN	I-PP	O	championship	England	NC
England	NNP	I-NP	LOC	in	after	C
after	IN	I-SBAR	O	England	a	NC
a	DT	I-NP	O	after	clash	NC
clash	NN	I-NP	O	a	with	NC
with	IN	I-PP	O	clash	the	NC
the	DT	I-NP	O	with	coach	NC
coach	NN	I-NP	O	the	,	NC
,	,	O	O	coach	was	NC
was	VBD	I-VP	O	,	left	NC
left	VBN	I-VP	O	was	out	NC
out	IN	I-PP	O	left	of	NC
of	IN	B-PP	O	out	the	NC
the	DT	I-NP	O	of	squad	NC
squad	NN	I-NP	O	the	.	NC
.	.	O	O	squad	Squad	NC
Squad	VB	I-VP	O	.	:	C
:	:	O	O	Squad	Goalkeepers	NC
Goalkeepers	NNS	I-NP	O	:	-	C
-	:	O	O	Goalkeepers	Edwin	NC
Edwin	NNP	I-NP	PER	-	van	C
van	NNP	I-NP	PER	Edwin	der	NC
der	FW	I-NP	PER	van	Sar	NC
Sar	NNP	I-NP	PER	der	(	C
(	(	O	O	Sar	Ajax	NC
Ajax	NNP	I-NP	ORG	(	)	C
)	)	O	O	Ajax	,	NC
,	,	O	O	)	Ed	NC
Ed	NNP	I-NP	PER	,	de	C
de	NNP	I-NP	PER	Ed	Goey	NC
Goey	NNP	I-NP	PER	de	(	C
(	(	O	O	Goey	Feyenoord	NC
Feyenoord	NNP	I-NP	ORG	(	)	C
)	)	O	O	Feyenoord	.	NC
.	.	O	O	)	Defenders	NC
Defenders	NNS	I-NP	O	.	-	C
-	:	O	O	Defenders	Frank	NC
Frank	NNP	I-NP	PER	-	de	C
de	NNP	I-NP	PER	Frank	Boer	NC
Boer	NNP	I-NP	PER	de	(	C
(	(	O	O	Boer	Ajax	NC
Ajax	NNP	I-NP	ORG	(	)	C
)	)	O	O	Ajax	,	NC
,	,	O	O	)	John	NC
John	NNP	I-NP	PER	,	Veldman	C
Veldman	NNP	I-NP	PER	John	(	C
(	(	O	O	Veldman	Ajax	NC
Ajax	NNP	I-NP	ORG	(	)	C
)	)	O	O	Ajax	,	NC
,	,	O	O	)	Jaap	NC
Jaap	NNP	I-NP	PER	,	Stam	C
Stam	NNP	I-NP	PER	Jaap	(	C
(	(	O	O	Stam	PSV	NC
PSV	NNP	I-NP	ORG	(	)	C
)	)	O	O	PSV	,	NC
,	,	O	O	)	Arthur	NC
Arthur	NNP	I-NP	PER	,	Numan	C
Numan	NNP	I-NP	PER	Arthur	(	C
(	(	O	O	Numan	PSV	NC
PSV	NNP	I-NP	ORG	(	)	C
)	)	O	O	PSV	,	NC
,	,	O	O	)	Michael	NC
Michael	NNP	I-NP	PER	,	Reiziger	C
Reiziger	NNP	I-NP	PER	Michael	(	C
(	(	O	O	Reiziger	AC	NC
AC	NNP	I-NP	ORG	(	Milan	C
Milan	NNP	I-NP	ORG	AC	)	C
)	)	O	O	Milan	,	NC
,	,	O	O	)	Johan	NC
Johan	NNP	I-NP	PER	,	de	C
de	NNP	I-NP	PER	Johan	Kock	NC
Kock	NNP	I-NP	PER	de	(	C
(	(	O	O	Kock	Schalke	NC
Schalke	NNP	I-NP	ORG	(	'	C
'	POS	B-NP	O	Schalke	04	NC
04	CD	I-NP	O	'	)	NC
)	)	O	O	04	.	NC
.	.	O	O	)	Midfielders	NC
Midfielders	NNS	I-NP	O	.	-	C
-	:	O	O	Midfielders	Richard	NC
Richard	NNP	I-NP	PER	-	Witschge	C
Witschge	NNP	I-NP	PER	Richard	(	C
(	(	O	O	Witschge	Ajax	NC
Ajax	NNP	I-NP	ORG	(	)	C
)	)	O	O	Ajax	,	NC
,	,	O	O	)	Philip	NC
Philip	NNP	I-NP	PER	,	Cocu	C
Cocu	NNP	I-NP	PER	Philip	(	C
(	(	O	O	Cocu	PSV	NC
PSV	NNP	I-NP	ORG	(	)	C
)	)	O	O	PSV	,	NC
,	,	O	O	)	Wim	NC
Wim	NNP	I-NP	PER	,	Jonk	C
Jonk	NNP	I-NP	PER	Wim	(	C
(	(	O	O	Jonk	PSV	NC
PSV	NNP	I-NP	ORG	(	)	C
)	)	O	O	PSV	,	NC
,	,	O	O	)	Aron	NC
Aron	NNP	I-NP	PER	,	Winter	C
Winter	NNP	I-NP	PER	Aron	(	C
(	(	O	O	Winter	Internazionale	NC
Internazionale	NNP	I-NP	ORG	(	)	C
)	)	O	O	Internazionale	,	NC
,	,	O	O	)	Jean-Paul	NC
Jean-Paul	NNP	I-NP	PER	,	van	C
van	NNP	I-NP	PER	Jean-Paul	Gastel	NC
Gastel	NNP	I-NP	PER	van	(	C
(	(	O	O	Gastel	Feyenoord	NC
Feyenoord	NNP	I-NP	ORG	(	)	C
)	)	O	O	Feyenoord	,	NC
,	,	O	O	)	Clarence	NC
Clarence	NNP	I-NP	PER	,	Seedorf	C
Seedorf	NNP	I-NP	PER	Clarence	(	C
(	(	O	O	Seedorf	Real	NC
Real	JJ	I-NP	ORG	(	Madrid	C
Madrid	NNP	I-NP	ORG	Real	)	C
)	)	O	O	Madrid	.	NC
.	.	O	O	)	Strikers	NC
Strikers	NNS	I-NP	O	.	-	C
-	:	O	O	Strikers	Ronald	NC
Ronald	NNP	I-NP	PER	-	de	C
de	NNP	I-NP	PER	Ronald	Boer	NC
Boer	NNP	I-NP	PER	de	(	C
(	(	O	O	Boer	Ajax	NC
Ajax	NNP	I-NP	ORG	(	)	C
)	)	O	O	Ajax	,	NC
,	,	O	O	)	Gaston	NC
Gaston	NNP	I-NP	PER	,	Taument	C
Taument	NNP	I-NP	PER	Gaston	(	C
(	(	O	O	Taument	Feyenoord	NC
Feyenoord	NNP	I-NP	ORG	(	)	C
)	)	O	O	Feyenoord	,	NC
,	,	O	O	)	Jordi	NC
Jordi	NNP	I-NP	PER	,	Cruyff	C
Cruyff	NNP	I-NP	PER	Jordi	(	C
(	(	O	O	Cruyff	Manchester	NC
Manchester	NNP	I-NP	ORG	(	United	C
United	NNP	I-NP	ORG	Manchester	)	C
)	)	O	O	United	,	NC
,	,	O	O	)	Dennis	NC
Dennis	NNP	I-NP	PER	,	Bergkamp	C
Bergkamp	NNP	I-NP	PER	Dennis	(	C
(	(	O	O	Bergkamp	Arsenal	NC
Arsenal	NNP	I-NP	ORG	(	)	C
)	)	O	O	Arsenal	.	NC
.	.	O	O	)	SOCCER	NC
SOCCER	NN	I-NP	O	.	-	C
-	:	O	O	SOCCER	BARCELONA	NC
BARCELONA	NNP	I-NP	ORG	-	BEAT	C
BEAT	NN	I-INTJ	O	BARCELONA	ATLETICO	C
ATLETICO	NNP	I-NP	ORG	BEAT	5-2	C
5-2	CD	I-NP	O	ATLETICO	IN	NC
IN	IN	I-PP	O	5-2	SUPERCUP	C
SUPERCUP	NNS	I-NP	MISC	IN	.	C
.	.	O	O	SUPERCUP	BARCELONA	NC
BARCELONA	NNP	I-NP	LOC	.	1996-08-26	C
1996-08-26	CD	I-NP	O	BARCELONA	Barcelona	NC
Barcelona	NNP	I-NP	ORG	1996-08-26	beat	C
beat	VBD	I-VP	O	Barcelona	Atletico	NC
Atletico	NNP	I-NP	ORG	beat	Madrid	C
Madrid	NNP	B-NP	ORG	Atletico	5-2	C
5-2	CD	I-NP	O	Madrid	(	NC
(	(	I-NP	O	5-2	halftime	NC
halftime	NN	I-NP	O	(	2-1	NC
2-1	CD	I-NP	O	halftime	)	NC
)	)	O	O	2-1	in	NC
in	IN	I-PP	O	)	the	NC
the	DT	I-NP	O	in	Spanish	NC
Spanish	NNP	I-NP	MISC	the	Supercup	C
Supercup	NNP	I-NP	MISC	Spanish	on	C
on	IN	I-PP	O	Supercup	Sunday	NC
Sunday	NNP	I-NP	O	on	:	C
:	:	O	O	Sunday	Scorers	NC
Scorers	NNS	I-NP	O	:	:	C
:	:	O	O	Scorers	Barcelona	NC
Barcelona	NNP	I-NP	ORG	:	-	C
-	:	O	O	Barcelona	Ronaldo	NC
Ronaldo	NNP	I-NP	PER	-	(	C
(	(	O	O	Ronaldo	5th	NC
5th	JJ	I-NP	O	(	and	NC
and	CC	I-NP	O	5th	89th	NC
89th	JJ	I-NP	O	and	minutes	NC
minutes	NNS	I-NP	O	89th	)	NC
)	)	O	O	minutes	,	NC
,	,	O	O	)	Giovanni	NC
Giovanni	NNP	I-NP	PER	,	(	C
(	(	O	O	Giovanni	31st	NC
31st	CD	I-NP	O	(	)	NC
)	)	O	O	31st	,	NC
,	,	O	O	)	Pizzi	NC
Pizzi	FW	I-NP	PER	,	(	C
(	(	O	O	Pizzi	73rd	NC
73rd	CD	I-NP	O	(	)	NC
)	)	O	O	73rd	,	NC
,	,	O	O	)	De	NC
De	NNP	I-NP	PER	,	la	C
la	NNP	I-NP	PER	De	Pena	NC
Pena	NNP	I-NP	PER	la	(	C
(	(	O	O	Pena	75th	NC
75th	JJ	I-NP	O	(	)	NC
)	)	O	O	75th	Atletico	NC
Atletico	NNP	I-NP	ORG	)	Madrid	C
Madrid	NNP	I-NP	ORG	Atletico	-	C
-	:	O	O	Madrid	Esnaider	NC
Esnaider	NNP	I-NP	PER	-	(	C
(	(	O	O	Esnaider	37th	NC
37th	JJ	I-NP	O	(	)	NC
)	)	O	O	37th	,	NC
,	,	O	O	)	Pantic	NC
Pantic	NNP	I-NP	PER	,	(	C
(	(	O	O	Pantic	57th	NC
57th	NNP	I-NP	O	(	,	NC
,	,	O	O	57th	penalty	NC
penalty	NN	I-NP	O	,	)	NC
)	)	O	O	penalty	Attendance	NC
Attendance	NNP	I-NP	O	)	30,000	C
30,000	CD	I-NP	O	Attendance	SOCCER	NC
SOCCER	NN	I-NP	O	30,000	-	C
-	:	O	O	SOCCER	AUSTRIA	NC
AUSTRIA	NNP	I-NP	LOC	-	FIRST	C
FIRST	NNP	I-NP	O	AUSTRIA	DIVISION	C
DIVISION	NNP	I-NP	O	FIRST	RESULTS	C
RESULTS	NNS	I-NP	O	DIVISION	/	C
/	SYM	O	O	RESULTS	STANDINGS	NC
STANDINGS	NNS	I-NP	O	/	.	C
.	.	O	O	STANDINGS	VIENNA	NC
VIENNA	NNP	I-NP	LOC	.	1996-08-26	C
1996-08-26	CD	I-NP	O	VIENNA	Result	NC
Result	NN	I-NP	O	1996-08-26	of	C
of	IN	I-PP	O	Result	an	NC
an	DT	I-NP	O	of	Austrian	NC
Austrian	JJ	I-NP	MISC	an	first	C
first	JJ	I-NP	O	Austrian	division	NC
division	NN	I-NP	O	first	soccer	NC
soccer	NN	I-NP	O	division	match	NC
match	NN	I-NP	O	soccer	played	NC
played	VBD	I-VP	O	match	on	NC
on	IN	I-PP	O	played	Sunday	NC
Sunday	NNP	I-NP	O	on	:	C
:	:	O	O	Sunday	SV	NC
SV	NNP	I-NP	ORG	:	Ried	C
Ried	NNP	I-NP	ORG	SV	0	C
0	CD	I-NP	O	Ried	SV	NC
SV	NNP	I-NP	ORG	0	Salzburg	C
Salzburg	NNP	I-NP	ORG	SV	4	C
4	CD	I-NP	O	Salzburg	Standings	NC
Standings	NNS	I-NP	O	4	(	C
(	(	O	O	Standings	tabulated	NC
tabulated	VBN	I-VP	O	(	under	NC
under	IN	I-PP	O	tabulated	played	NC
played	JJ	I-NP	O	under	,	NC
,	,	O	O	played	won	NC
won	VBD	I-VP	O	,	,	NC
,	,	B-VP	O	won	drawn	NC
drawn	VBN	I-VP	O	,	,	NC
,	,	O	O	drawn	lost	NC
lost	VBD	I-VP	O	,	,	NC
,	,	O	O	lost	goals	NC
goals	NNS	I-NP	O	,	for	NC
for	IN	I-PP	O	goals	,	NC
,	,	O	O	for	against	NC
against	RB	I-ADVP	O	,	,	NC
,	,	O	O	against	points	NC
points	VBZ	I-VP	O	,	)	NC
)	)	O	O	points	:	NC
:	:	O	O	)	FC	NC
FC	NNP	I-NP	ORG	:	Tirol	C
Tirol	NNP	I-NP	ORG	FC	Innsbruck	C
Innsbruck	NNP	I-NP	ORG	Tirol	6	C
6	CD	I-NP	O	Innsbruck	4	NC
4	CD	I-NP	O	6	2	NC
2	CD	I-NP	O	4	0	NC
0	CD	I-NP	O	2	13	NC
13	CD	I-NP	O	0	5	NC
5	CD	I-NP	O	13	14	NC
14	CD	I-NP	O	5	SV	NC
SV	NNP	I-NP	ORG	14	Salzburg	C
Salzburg	NNP	I-NP	ORG	SV	6	C
6	CD	I-NP	O	Salzburg	4	NC
4	CD	I-NP	O	6	2	NC
2	CD	I-NP	O	4	0	NC
0	CD	I-NP	O	2	8	NC
8	CD	I-NP	O	0	1	NC
1	CD	I-NP	O	8	14	NC
14	CD	I-NP	O	1	Austria	NC
Austria	NNP	I-NP	ORG	14	Vienna	C
Vienna	NNP	I-NP	ORG	Austria	6	C
6	CD	I-NP	O	Vienna	4	NC
4	CD	I-NP	O	6	2	NC
2	CD	I-NP	O	4	0	NC
0	CD	I-NP	O	2	9	NC
9	CD	I-NP	O	0	5	NC
5	CD	I-NP	O	9	14	NC
14	CD	I-NP	O	5	Sturm	NC
Sturm	NN	I-NP	ORG	14	Graz	C
Graz	NNP	I-NP	ORG	Sturm	6	C
6	CD	I-NP	O	Graz	2	NC
2	CD	I-NP	O	6	3	NC
3	CD	I-NP	O	2	1	NC
1	CD	I-NP	O	3	8	NC
8	CD	I-NP	O	1	5	NC
5	CD	I-NP	O	8	9	NC
9	CD	I-NP	O	5	GAK	NC
GAK	NNP	I-NP	ORG	9	6	C
6	CD	I-NP	O	GAK	1	NC
1	CD	I-NP	O	6	3	NC
3	CD	I-NP	O	1	2	NC
2	CD	I-NP	O	3	8	NC
8	CD	I-NP	O	2	10	NC
10	CD	I-NP	O	8	6	NC
6	CD	I-NP	O	10	Rapid	NC
Rapid	NNP	I-NP	ORG	6	Wien	C
Wien	NNP	I-NP	ORG	Rapid	5	C
5	CD	I-NP	O	Wien	0	NC
0	CD	I-NP	O	5	5	NC
5	CD	I-NP	O	0	0	NC
0	CD	I-NP	O	5	3	NC
3	CD	I-NP	O	0	3	NC
3	CD	I-NP	O	3	5	NC
5	CD	I-NP	O	3	SV	NC
SV	NNP	I-NP	ORG	5	Ried	C
Ried	NNP	I-NP	ORG	SV	6	C
6	CD	I-NP	O	Ried	1	NC
1	CD	I-NP	O	6	1	NC
1	CD	I-NP	O	1	4	NC
4	CD	I-NP	O	1	6	NC
6	CD	I-NP	O	4	9	NC
9	CD	I-NP	O	6	4	NC
4	CD	I-NP	O	9	Linzer	NC
Linzer	NNP	I-NP	ORG	4	ASK	C
ASK	NNP	I-NP	ORG	Linzer	5	C
5	CD	I-NP	O	ASK	0	NC
0	CD	I-NP	O	5	3	NC
3	CD	I-NP	O	0	2	NC
2	CD	I-NP	O	3	4	NC
4	CD	I-NP	O	2	8	NC
8	CD	I-NP	O	4	3	NC
3	CD	I-NP	O	8	Admira	NC
Admira	NNP	I-NP	ORG	3	/	C
/	SYM	O	ORG	Admira	Wacker	NC
Wacker	NN	I-NP	ORG	/	6	C
6	CD	I-NP	O	Wacker	0	NC
0	CD	I-NP	O	6	3	NC
3	CD	I-NP	O	0	3	NC
3	CD	I-NP	O	3	5	NC
5	CD	I-NP	O	3	10	NC
10	CD	I-NP	O	5	3	NC
3	CD	I-NP	O	10	FC	NC
FC	NNP	I-NP	ORG	3	Linz	C
Linz	NNP	I-NP	ORG	FC	6	C
6	CD	I-NP	O	Linz	0	NC
0	CD	I-NP	O	6	2	NC
2	CD	I-NP	O	0	4	NC
4	CD	I-NP	O	2	1	NC
1	CD	I-NP	O	4	9	NC
9	CD	I-NP	O	1	2	NC
2	CD	I-NP	O	9	CRICKET	NC
CRICKET	NNP	I-NP	O	2	-	C
-	:	O	O	CRICKET	AUSTRALIA	NC
AUSTRALIA	NNP	I-NP	LOC	-	BEAT	C
BEAT	NN	I-INTJ	O	AUSTRALIA	ZIMBABWE	C
ZIMBABWE	NNP	I-NP	LOC	BEAT	BY	C
BY	NNP	I-NP	O	ZIMBABWE	125	C
125	CD	I-NP	O	BY	RUNS	NC
RUNS	NNP	I-NP	O	125	IN	C
IN	IN	I-PP	O	RUNS	ONE-DAY	C
ONE-DAY	JJ	I-NP	O	IN	MATCH	C
MATCH	NN	I-NP	O	ONE-DAY	.	C
.	.	O	O	MATCH	COLOMBO	NC
COLOMBO	NNP	I-NP	LOC	.	1996-08-26	C
1996-08-26	CD	I-NP	O	COLOMBO	Australia	NC
Australia	NNP	I-NP	LOC	1996-08-26	beat	C
beat	VBD	I-VP	O	Australia	Zimbabwe	NC
Zimbabwe	NNP	I-NP	LOC	beat	by	C
by	IN	I-PP	O	Zimbabwe	125	NC
125	CD	I-NP	O	by	runs	NC
runs	NNS	I-NP	O	125	in	NC
in	IN	I-PP	O	runs	the	NC
the	DT	I-NP	O	in	first	NC
first	JJ	I-NP	O	the	match	NC
match	NN	I-NP	O	first	of	NC
of	IN	I-PP	O	match	the	NC
the	DT	I-NP	O	of	Singer	NC
Singer	NNP	I-NP	MISC	the	World	C
World	NNP	I-NP	MISC	Singer	Series	C
Series	NNP	I-NP	MISC	World	one-day	C
one-day	JJ	I-NP	O	Series	(	NC
(	(	O	O	one-day	50	NC
50	CD	I-NP	O	(	overs	NC
overs	NNS	I-NP	O	50	)	NC
)	)	O	O	overs	cricket	NC
cricket	NN	I-NP	O	)	tournament	NC
tournament	NN	I-NP	O	cricket	on	NC
on	IN	I-PP	O	tournament	Monday	NC
Monday	NNP	I-NP	O	on	.	C
.	.	O	O	Monday	Scores	NC
Scores	NNS	I-NP	O	.	:	C
:	:	O	O	Scores	Australia	NC
Australia	NNP	I-NP	LOC	:	263-7	C
263-7	CD	I-NP	O	Australia	in	NC
in	IN	I-PP	O	263-7	50	NC
50	CD	I-NP	O	in	overs	NC
overs	NNS	I-NP	O	50	,	NC
,	,	O	O	overs	Zimbabwe	NC
Zimbabwe	NNP	I-NP	LOC	,	138	C
138	CD	I-NP	O	Zimbabwe	all	NC
all	DT	B-NP	O	138	out	NC
out	IN	I-PP	O	all	in	NC
in	IN	B-PP	O	out	41	NC
41	CD	I-NP	O	in	overs	NC
overs	NNS	I-NP	O	41	.	NC
.	.	O	O	overs	CRICKET	NC
CRICKET	NNP	I-NP	O	.	-	C
-	:	O	O	CRICKET	SCOREBOARD-AUSTRALIA	NC
SCOREBOARD-AUSTRALIA	NNP	I-NP	MISC	-	V	C
V	NNP	I-NP	O	SCOREBOARD-AUSTRALIA	ZIMBABWE	C
ZIMBABWE	NNP	I-NP	LOC	V	ONE-DAY	C
ONE-DAY	JJ	I-NP	O	ZIMBABWE	SCOREBOARD	C
SCOREBOARD	NNP	I-NP	O	ONE-DAY	.	C
.	.	O	O	SCOREBOARD	COLOMBO	NC
COLOMBO	NNP	I-NP	LOC	.	1996-08-26	C
1996-08-26	CD	I-NP	O	COLOMBO	Scoreboard	NC
Scoreboard	RB	I-ADVP	O	1996-08-26	in	C
in	IN	I-PP	O	Scoreboard	the	NC
the	DT	I-NP	O	in	Singer	NC
Singer	NNP	I-NP	MISC	the	World	C
World	NNP	I-NP	MISC	Singer	Series	C
Series	NN	I-NP	MISC	World	one-day	C
one-day	JJ	I-NP	O	Series	(	NC
(	(	O	O	one-day	50	NC
50	CD	I-NP	O	(	overs	NC
overs	NNS	I-NP	O	50	)	NC
)	)	O	O	overs	cricket	NC
cricket	NN	I-NP	O	)	match	NC
match	NN	I-NP	O	cricket	between	NC
between	IN	I-PP	O	match	Australia	NC
Australia	NNP	I-NP	LOC	between	and	C
and	CC	O	O	Australia	Zimbabwe	NC
Zimbabwe	NNP	I-NP	LOC	and	on	C
on	IN	I-PP	O	Zimbabwe	Monday	NC
Monday	NNP	I-NP	O	on	:	C
:	:	O	O	Monday	Australia	NC
Australia	NNP	I-NP	LOC	:	M.	C
M.	NNP	I-NP	PER	Australia	Slater	C
Slater	NNP	I-NP	PER	M.	c	C
c	SYM	O	O	Slater	P.	NC
P.	NNP	I-NP	PER	c	Strang	C
Strang	NNP	I-NP	PER	P.	b	C
b	SYM	O	O	Strang	Whittall	NC
Whittall	NNP	I-NP	PER	b	50	C
50	CD	I-NP	O	Whittall	M.	NC
M.	NNP	I-NP	PER	50	Waugh	C
Waugh	NNP	I-NP	PER	M.	b	C
b	SYM	O	O	Waugh	P.	NC
P.	NNP	I-NP	PER	b	Strang	C
Strang	NNP	I-NP	PER	P.	18	C
18	CD	I-NP	O	Strang	R.	NC
R.	NNP	I-NP	PER	18	Ponting	C
Ponting	NNP	I-NP	PER	R.	c	C
c	SYM	O	O	Ponting	and	NC
and	CC	O	O	c	b	NC
b	SYM	O	O	and	Whittall	NC
Whittall	NNP	I-NP	PER	b	53	C
53	CD	I-NP	O	Whittall	S.	NC
S.	NNP	I-NP	PER	53	Waugh	C
Waugh	NNP	I-NP	PER	S.	c	C
c	SYM	O	O	Waugh	Campbell	NC
Campbell	NNP	I-NP	PER	c	b	C
b	SYM	O	O	Campbell	Whittall	NC
Whittall	NNP	I-NP	PER	b	82	C
82	CD	I-NP	O	Whittall	S.	NC
